x, y
0.5214205283672585, 0.614107810156132
0.13533131225638803, 0.5046644357852318
-0.025101775660459073, 0.34720977090563726
-0.03575573841489822, 0.21491909356387745
0.0014032048505846686, 0.09740726604592538
0.07312256388046773, 0.0020237704263232174
0.20746643568644435, -0.06462751085113748
0.39263750541359893, -0.10236017787876904
0.638042442615851, -0.09852566549205137
0.8071546123863144, -0.053123973690984455
0.9963274144651364, 0.007828796122881919
1.1561888263317452, 0.07756899015630964
1.247812906019922, 0.15700197938949592
1.3420355132091815, 0.24583484968178873
1.3585621481160675, 0.3406325170200868
1.3065396275443915, 0.4185743069917717
1.2081593763533998, 0.49060455703393363
1.0645127760935469, 0.5520100123378986
0.8919185794716327, 0.5895562794578425
0.7008228670420095, 0.6128030108023185
0.2779385015158077, 0.5728335448824349
0.04064097011693374, 0.435749727057278
-0.05228237332178432, 0.28069163241938205
