# R / kpc # ne / cm-3 # ne_err / cm-3 # K / keV cm2 # K_err / keV cm2 # P / keV cm-3 # P_err / keV cm-3 # T / keV # T_err / keV #
1.154449999999999921e-01 1.268599999999999936e-02 3.461300000000000216e-05 1.174699999999999989e+02 1.304499999999999993e+00 1.313300000000000004e-10 1.482599999999999963e-12 6.578100000000000058e+00 7.000000000000000666e-02
1.136550000000000060e-01 5.943600000000000272e-03 9.777799999999999794e-05 1.933799999999999955e+02 3.008199999999999985e+00 6.109400000000000120e-11 1.210100000000000064e-12 6.521200000000000330e+00 7.000000000000000666e-02
1.118649999999999922e-01 7.870000000000000259e-03 7.753599999999999761e-05 1.592299999999999898e+02 2.055200000000000138e+00 8.032200000000000449e-11 1.192799999999999926e-12 6.464199999999999946e+00 7.000000000000000666e-02
1.100750000000000062e-01 7.046400000000000406e-03 9.001600000000000009e-05 1.701899999999999977e+02 2.393299999999999983e+00 7.140299999999999372e-11 1.212599999999999902e-12 6.407300000000000217e+00 7.000000000000000666e-02
1.082849999999999924e-01 7.239299999999999728e-03 9.136600000000000580e-05 1.659499999999999886e+02 2.334200000000000053e+00 7.283100000000000420e-11 1.232400000000000080e-12 6.350399999999999601e+00 7.000000000000000666e-02
1.064950000000000063e-01 7.282600000000000184e-03 9.662600000000000626e-05 1.640900000000000034e+02 2.361800000000000122e+00 7.273499999999999492e-11 1.270199999999999980e-12 6.293400000000000105e+00 7.000000000000000666e-02
1.047049999999999925e-01 7.562799999999999731e-03 9.580099999999999976e-05 1.588499999999999943e+02 2.258399999999999963e+00 7.498299999999999584e-11 1.279700000000000091e-12 6.236500000000000377e+00 7.000000000000000666e-02
1.029150000000000065e-01 7.757000000000000006e-03 9.945400000000000019e-05 1.550399999999999920e+02 2.224200000000000177e+00 7.634400000000000024e-11 1.316000000000000047e-12 6.179599999999999760e+00 7.000000000000000666e-02
1.011249999999999927e-01 8.296899999999999414e-03 9.818499999999999591e-05 1.469900000000000091e+02 2.044299999999999784e+00 8.096899999999999719e-11 1.333499999999999922e-12 6.122700000000000031e+00 7.000000000000000666e-02
9.933500000000000663e-02 8.343100000000000863e-03 1.037899999999999939e-04 1.450000000000000000e+02 2.019200000000000106e+00 8.061900000000000615e-11 1.348700000000000100e-12 6.065800000000000303e+00 7.000000000000000666e-02
9.754499999999999282e-02 9.143200000000000632e-03 1.001999999999999961e-04 1.350600000000000023e+02 1.773700000000000054e+00 8.747299999999999613e-11 1.352800000000000052e-12 6.002500000000000391e+00 6.817399999999999849e-02
9.575500000000000678e-02 9.639999999999999264e-03 9.974999999999999872e-05 1.290699999999999932e+02 1.635999999999999899e+00 9.130100000000000608e-11 1.354700000000000074e-12 5.936899999999999622e+00 6.564899999999999902e-02
9.396499999999999297e-02 1.043200000000000030e-02 9.874500000000000410e-05 1.212300000000000040e+02 1.471200000000000063e+00 9.781500000000000033e-11 1.373100000000000076e-12 5.871299999999999741e+00 6.312500000000000056e-02
9.217500000000000693e-02 1.111999999999999968e-02 1.001600000000000033e-04 1.152699999999999960e+02 1.389100000000000001e+00 1.034500000000000021e-10 1.427100000000000048e-12 5.805600000000000094e+00 6.060100000000000209e-02
9.038499999999999313e-02 1.127599999999999957e-02 1.065500000000000014e-04 1.132999999999999972e+02 1.390400000000000080e+00 1.040699999999999958e-10 1.472500000000000037e-12 5.750000000000000000e+00 5.999999999999999778e-02
8.859500000000000708e-02 1.185300000000000069e-02 1.066399999999999954e-04 1.087199999999999989e+02 1.325599999999999890e+00 1.085299999999999990e-10 1.510299999999999936e-12 5.697499999999999787e+00 5.999999999999999778e-02
8.680499999999999328e-02 1.146100000000000070e-02 1.182299999999999980e-04 1.103199999999999932e+02 1.403200000000000003e+00 1.041199999999999982e-10 1.547400000000000051e-12 5.644999999999999574e+00 5.999999999999999778e-02
8.501500000000000723e-02 1.126899999999999950e-02 1.238599999999999966e-04 1.107199999999999989e+02 1.443300000000000027e+00 1.016000000000000033e-10 1.564199999999999939e-12 5.598600000000000243e+00 5.999999999999999778e-02
8.322499999999999343e-02 1.130500000000000081e-02 1.265700000000000028e-04 1.096299999999999955e+02 1.445200000000000040e+00 1.011300000000000039e-10 1.577800000000000002e-12 5.554499999999999993e+00 5.999999999999999778e-02
8.143500000000000738e-02 1.142600000000000039e-02 1.318199999999999949e-04 1.079699999999999989e+02 1.445100000000000051e+00 1.013800000000000030e-10 1.612899999999999923e-12 5.511400000000000077e+00 5.999999999999999778e-02
7.964499999999999358e-02 1.160500000000000073e-02 1.332200000000000018e-04 1.059699999999999989e+02 1.424099999999999921e+00 1.021200000000000051e-10 1.626800000000000096e-12 5.471199999999999619e+00 5.999999999999999778e-02
7.785500000000000753e-02 1.148599999999999968e-02 1.391800000000000058e-04 1.055199999999999960e+02 1.454599999999999893e+00 9.994300000000000580e-11 1.647200000000000090e-12 5.431099999999999817e+00 5.999999999999999778e-02
7.606499999999999373e-02 1.190500000000000065e-02 1.391800000000000058e-04 1.015699999999999932e+02 1.396700000000000053e+00 1.021399999999999957e-10 1.662799999999999943e-12 5.366500000000000270e+00 5.999999999999999778e-02
7.427500000000000768e-02 1.225599999999999953e-02 1.410799999999999977e-04 9.820600000000000307e+01 1.357199999999999962e+00 1.036499999999999988e-10 1.686000000000000086e-12 5.274399999999999977e+00 5.999999999999999778e-02
7.248999999999999888e-02 1.287600000000000029e-02 1.394699999999999911e-04 9.377200000000000557e+01 1.248499999999999943e+00 1.074599999999999965e-10 1.673199999999999979e-12 5.182599999999999874e+00 5.999999999999999778e-02
7.070499999999999008e-02 1.267700000000000077e-02 1.467600000000000111e-04 9.362000000000000455e+01 1.205999999999999961e+00 1.045299999999999999e-10 1.620799999999999920e-12 5.128400000000000070e+00 5.570399999999999657e-02
6.891500000000000403e-02 1.355100000000000054e-02 1.434999999999999915e-04 8.824800000000000466e+01 1.049400000000000110e+00 1.101200000000000033e-10 1.571700000000000058e-12 5.075199999999999712e+00 5.127000000000000307e-02
6.712499999999999023e-02 1.443499999999999991e-02 1.433100000000000086e-04 8.316100000000000136e+01 9.253200000000000314e-01 1.152899999999999969e-10 1.540599999999999918e-12 4.990400000000000169e+00 4.683600000000000263e-02
6.533500000000000418e-02 1.529499999999999957e-02 1.445700000000000067e-04 7.861799999999999500e+01 8.190600000000000103e-01 1.200299999999999981e-10 1.509599999999999949e-12 4.892800000000000260e+00 4.240100000000000119e-02
6.354499999999999038e-02 1.632499999999999923e-02 1.403599999999999911e-04 7.453000000000000114e+01 8.177999999999999714e-01 1.268399999999999983e-10 1.611800000000000059e-12 4.815800000000000303e+00 4.268700000000000272e-02
6.175499999999999740e-02 1.719499999999999848e-02 1.402700000000000106e-04 7.130200000000000671e+01 8.447900000000000409e-01 1.323100000000000063e-10 1.761999999999999964e-12 4.763099999999999667e+00 4.854699999999999988e-02
5.996499999999999747e-02 1.766300000000000162e-02 1.482999999999999997e-04 6.832299999999999329e+01 7.425300000000000233e-01 1.325900000000000043e-10 1.662799999999999943e-12 4.677699999999999747e+00 4.574500000000000094e-02
5.817499999999999755e-02 1.813000000000000028e-02 1.531100000000000028e-04 6.565099999999999625e+01 7.193199999999999594e-01 1.330700000000000120e-10 1.681500000000000055e-12 4.581500000000000128e+00 4.008699999999999763e-02
5.638499999999999762e-02 1.926800000000000040e-02 1.555500000000000133e-04 6.176599999999999824e+01 7.387000000000000233e-01 1.385600000000000106e-10 1.855100000000000042e-12 4.474099999999999966e+00 4.557100000000000040e-02
5.459499999999999770e-02 2.004799999999999985e-02 1.579499999999999904e-04 5.879999999999999716e+01 7.057799999999999629e-01 1.409299999999999983e-10 1.883199999999999892e-12 4.366200000000000081e+00 4.851500000000000257e-02
5.280499999999999777e-02 2.105800000000000033e-02 1.597500000000000070e-04 5.547099999999999653e+01 5.948600000000000554e-01 1.443000000000000083e-10 1.749399999999999998e-12 4.256899999999999906e+00 4.167900000000000077e-02
5.101499999999999785e-02 2.163100000000000092e-02 1.654299999999999933e-04 5.299099999999999966e+01 5.054899999999999949e-01 1.441599999999999964e-10 1.601900000000000071e-12 4.145800000000000374e+00 3.504800000000000276e-02
4.922499999999999792e-02 2.277699999999999864e-02 1.664299999999999905e-04 5.027400000000000091e+01 4.465100000000000180e-01 1.490600000000000002e-10 1.552999999999999946e-12 4.050900000000000389e+00 2.999999999999999889e-02
