# R / kpc # ne / cm-3 # ne_err / cm-3 # K / keV cm2 # K_err / keV cm2 # P / keV cm-3 # P_err / keV cm-3 # T / keV # T_err / keV #
4.967199999999999949e-01 7.343500000000000418e-04 6.713600000000000232e-05 1.063599999999999909e+03 1.062500000000000000e+02 1.029999999999999933e-11 1.245399999999999924e-12 8.711700000000000443e+00 6.801700000000000523e-01
4.898649999999999949e-01 9.539499999999999586e-04 7.705000000000000260e-05 8.903300000000000409e+02 8.568600000000000705e+01 1.333300000000000064e-11 1.513599999999999932e-12 8.674400000000000333e+00 6.820800000000000196e-01
4.830149999999999721e-01 7.190000000000000210e-04 6.042700000000000268e-05 1.071299999999999955e+03 1.049800000000000040e+02 1.001500000000000044e-11 1.164700000000000076e-12 8.637199999999999989e+00 6.839899999999999869e-01
4.761650000000000049e-01 9.633400000000000296e-04 7.986499999999999513e-05 8.784199999999999591e+02 8.615099999999999625e+01 1.337200000000000078e-11 1.550000000000000060e-12 8.599999999999999645e+00 6.858999999999999542e-01
4.693150000000000377e-01 9.638700000000000262e-04 7.304000000000000542e-05 8.750399999999999636e+02 8.401800000000000068e+01 1.333200000000000014e-11 1.485199999999999972e-12 8.562699999999999534e+00 6.878100000000000325e-01
4.624650000000000150e-01 1.086500000000000009e-03 8.641799999999999829e-05 8.050599999999999454e+02 7.879699999999999704e+01 1.497600000000000081e-11 1.713800000000000028e-12 8.525499999999999190e+00 6.897199999999999998e-01
4.556149999999999922e-01 1.098100000000000074e-03 8.359199999999999519e-05 7.965800000000000409e+02 7.719599999999999795e+01 1.508300000000000106e-11 1.693799999999999911e-12 8.490700000000000358e+00 6.914000000000000146e-01
4.487649999999999695e-01 1.113000000000000057e-03 8.087799999999999373e-05 7.867000000000000455e+02 7.550300000000000011e+01 1.523400000000000072e-11 1.678800000000000076e-12 8.456200000000000827e+00 6.930399999999999894e-01
4.419100000000000250e-01 1.078399999999999975e-03 1.002199999999999993e-04 8.005900000000000318e+02 8.301200000000000045e+01 1.470799999999999912e-11 1.834100000000000031e-12 8.421699999999999520e+00 6.946799999999999642e-01
4.350549999999999695e-01 1.142800000000000022e-03 9.486900000000000259e-05 7.674800000000000182e+02 7.684300000000000352e+01 1.553200000000000127e-11 1.828099999999999854e-12 8.387199999999999989e+00 6.963200000000000500e-01
4.282050000000000023e-01 1.117699999999999900e-03 7.554599999999999803e-05 7.761599999999999682e+02 7.380599999999999739e+01 1.513699999999999901e-11 1.628900000000000057e-12 8.352800000000000225e+00 6.979600000000000248e-01
4.213550000000000351e-01 1.287299999999999903e-03 1.051499999999999944e-04 7.038899999999999864e+02 7.048499999999999943e+01 1.737099999999999939e-11 2.035699999999999899e-12 8.318400000000000460e+00 6.995999999999999996e-01
4.145050000000000123e-01 1.204599999999999898e-03 8.158899999999999421e-05 7.382999999999999545e+02 7.093600000000000705e+01 1.631099999999999866e-11 1.770400000000000009e-12 8.429399999999999338e+00 7.218499999999999917e-01
4.076549999999999896e-01 1.204200000000000105e-03 8.553899999999999536e-05 7.510199999999999818e+02 7.402899999999999636e+01 1.658200000000000023e-11 1.855499999999999919e-12 8.586899999999999977e+00 7.506899999999999684e-01
4.008049999999999669e-01 1.425499999999999901e-03 7.873100000000000226e-05 6.823300000000000409e+02 6.511400000000000432e+01 1.995800000000000038e-11 2.074200000000000189e-12 8.744400000000000617e+00 7.795299999999999452e-01
3.939500000000000224e-01 1.348100000000000079e-03 8.061000000000000240e-05 7.198300000000000409e+02 7.057599999999999341e+01 1.918499999999999954e-11 2.066199999999999819e-12 8.901999999999999247e+00 8.083900000000000530e-01
3.870949999999999669e-01 1.383300000000000068e-03 8.367899999999999622e-05 7.190199999999999818e+02 7.160999999999999943e+01 2.000299999999999868e-11 2.186899999999999900e-12 9.005300000000000082e+00 8.234000000000000208e-01
3.802449999999999997e-01 1.533800000000000094e-03 9.012300000000000432e-05 6.767999999999999545e+02 6.722400000000000375e+01 2.236600000000000062e-11 2.427900000000000186e-12 8.946999999999999176e+00 7.971500000000000252e-01
3.733950000000000324e-01 1.655000000000000004e-03 9.082000000000000121e-05 6.394199999999999591e+02 6.157800000000000296e+01 2.398800000000000159e-11 2.509800000000000070e-12 8.888700000000000045e+00 7.709000000000000297e-01
3.665450000000000097e-01 1.683000000000000034e-03 9.859000000000000305e-05 6.284600000000000364e+02 5.985399999999999920e+01 2.424400000000000050e-11 2.540100000000000051e-12 8.830299999999999372e+00 7.446500000000000341e-01
3.596949999999999870e-01 1.691500000000000078e-03 9.140499999999999645e-05 6.225000000000000000e+02 5.725000000000000000e+01 2.421700000000000152e-11 2.431399999999999919e-12 8.650999999999999801e+00 7.090100000000000291e-01
3.528449999999999642e-01 1.930999999999999991e-03 1.020700000000000036e-04 5.597599999999999909e+02 5.011200000000000188e+01 2.715199999999999901e-11 2.655800000000000053e-12 8.445499999999999119e+00 6.713500000000000023e-01
3.459949999999999970e-01 1.783400000000000089e-03 1.069400000000000027e-04 5.762999999999999545e+02 5.146300000000000097e+01 2.448499999999999998e-11 2.445000000000000184e-12 8.240099999999999980e+00 6.336800000000000210e-01
3.391399999999999970e-01 2.037699999999999928e-03 9.360499999999999572e-05 5.145399999999999636e+02 4.277499999999999858e+01 2.729899999999999990e-11 2.454500000000000093e-12 8.233900000000000219e+00 6.334699999999999775e-01
3.322849999999999970e-01 2.136700000000000058e-03 1.041900000000000036e-04 4.961700000000000159e+02 4.141599999999999682e+01 2.849299999999999986e-11 2.594000000000000054e-12 8.249200000000000088e+00 6.373100000000000431e-01
3.254350000000000298e-01 2.026500000000000089e-03 1.081200000000000016e-04 5.149299999999999500e+02 4.376599999999999824e+01 2.707200000000000097e-11 2.540299999999999990e-12 8.304800000000000182e+00 6.462299999999999711e-01
3.185850000000000071e-01 2.026099999999999863e-03 1.007999999999999971e-04 5.165800000000000409e+02 4.357900000000000063e+01 2.714899999999999912e-11 2.501800000000000104e-12 8.454100000000000392e+00 6.669500000000000428e-01
3.117349999999999843e-01 2.137700000000000190e-03 9.501999999999999487e-05 5.078100000000000023e+02 4.270199999999999818e+01 2.918200000000000066e-11 2.637500000000000020e-12 8.603300000000000836e+00 6.876799999999999580e-01
