weight logl metal tau age EBVgal Tdust fracPAH incl EBVbbb GA SB TO BB
0.000000000000000000e+00 -7.947751633638878906e+12 9.550857388830531480e-01 3.837460089087693316e+00 9.055307862242347738e+00 7.412422186299081339e-01 3.499406495884466750e+01 4.352707897603193266e-02 7.044946632929966768e+01 1.557609160031240281e-01 -9.433784462824565509e+00 6.659239324935018800e+00 -4.823515690662696365e+00 9.806321825015743343e+00
0.000000000000000000e+00 -3.392235037864822754e+12 1.458361985902890012e+00 1.048526498872649881e+01 8.758727837008166262e+00 6.790094972089191216e-01 1.562185830583487345e+01 3.898193520761396302e-02 6.349214071285934580e+01 4.169713256685234626e-01 3.501701347567562905e+00 2.561967220534626222e+00 -8.408950050871311532e+00 9.919342307967166761e+00
0.000000000000000000e+00 -7.627727282920142822e+11 1.755799118845249085e+00 1.164414574782557565e+01 9.193728040790119849e+00 4.591066499550466307e-01 3.185195017920006677e+01 2.852153004807731276e-02 8.726163698337457220e+01 1.168769872760955231e-02 -6.614465089232206552e+00 2.786604923090614250e-01 9.957882406415965448e+00 9.062884119781628556e+00
0.000000000000000000e+00 -6.588705976204979248e+11 1.331868655141161373e+00 2.558459463211858242e+00 8.409668588660204946e+00 4.081224348112614253e-01 2.863245064310643784e+01 2.818118230434197430e-02 4.423135161751979894e+01 9.285511504960884954e-01 6.866390505356903873e+00 -7.907615669745751141e+00 -2.623930954928727743e+00 9.971600519190467082e+00
0.000000000000000000e+00 -4.194935904966018066e+11 1.422578765939547685e+00 1.249810642410730566e+01 9.277350931259357836e+00 2.016133888590638801e-01 3.003898823046726818e+01 2.826749917796591779e-02 7.382675420146512124e+01 5.391738802870715830e-02 1.083557375638870113e+00 -3.034855520899071735e+00 -5.965138426301148655e+00 9.010749295396085046e+00
0.000000000000000000e+00 -3.595061660683007202e+11 2.277321935964039534e-01 4.142360356261322041e-01 9.281561063459440319e+00 3.407060653166300579e-01 3.567714503427820461e+01 5.174221638776110854e-02 7.684655907366155247e+01 5.239377652621938219e-01 3.335086662322733986e+00 9.154313626575898866e+00 -3.271516448625854778e+00 9.530427043333816073e+00
0.000000000000000000e+00 -3.061546208324326172e+11 3.341077642104429701e-01 2.299930594509584925e+00 1.275254231834448504e+01 3.177585147782784891e-01 2.587190651999044633e+01 2.872284034296117283e-03 2.574318080725528191e+01 8.388432787752301278e-01 6.404846709912778380e+00 -6.419848200736717914e+00 4.549715558136568916e+00 9.743573247759162115e+00
0.000000000000000000e+00 -2.823705998105392456e+11 1.419710642426728286e+00 1.215442828651855045e+01 1.053820902309415430e+01 9.919669959280628946e-02 4.042411678850465506e+01 7.944434819346528343e-03 5.363067230585866696e+01 6.804236501571592211e-01 -3.032705029141706810e+00 -4.726014746094229224e-01 5.843605540349258831e+00 9.608382802080626561e+00
0.000000000000000000e+00 -2.572440826381750183e+11 7.095576600770339137e-01 5.769884802058109941e+00 8.515060147849162320e+00 5.657766194113126312e-01 2.873349347608651172e+01 2.032771476981962838e-02 7.044860508223310447e+00 9.802554561649657883e-01 5.137647225459023304e+00 -3.820835523648897336e+00 3.664701712829700142e+00 9.801462631231515843e+00
0.000000000000000000e+00 -2.555350648013020630e+11 7.010350480121385619e-01 1.262543561425129823e+01 7.985154556500035028e+00 3.852690142848184673e-01 3.697247026721402108e+01 4.267770831069916601e-03 1.967414612859869294e+01 7.480751301258129482e-01 -8.970232026161056638e+00 7.667157188453089134e+00 6.012461083259143635e+00 9.638434714517963187e+00
0.000000000000000000e+00 -2.417009672245578918e+11 1.799168712899223310e+00 4.217390117341821565e+00 8.671351656784716866e+00 3.008730865835008150e-01 3.048103402288947450e+01 2.233054985994562328e-02 8.263281813983604707e+01 8.198338115770287260e-01 -5.267904561353020654e-02 -9.453090137188759456e+00 4.851067340325879940e+00 9.678756348713978497e+00
0.000000000000000000e+00 -2.269786591557894287e+11 1.454997750814192026e+00 1.303338238076486277e+01 8.589232202938241301e+00 4.767230361633978952e-01 3.422739749737471016e+01 2.984078938769679432e-02 6.119654437886520526e+01 4.664432028370847361e-01 8.443172561016961453e+00 -2.723797103306502265e-02 8.543971828597594964e+00 9.378915680131690635e+00
0.000000000000000000e+00 -1.603857923978388977e+11 1.855618410488904635e+00 1.137125168275555787e+01 8.016928443658544623e+00 1.691360641317144475e-01 1.754235202775979729e+01 5.307683716468293567e-02 5.544861224717475778e+01 2.703441144588297762e-01 -9.646233923349518236e+00 3.235771646670935198e+00 -9.069497440016565548e+00 9.102370707625389912e+00
0.000000000000000000e+00 -1.590803382610759277e+11 1.613129285674535618e+00 2.376424948483550015e+00 1.033225489269783459e+01 5.300917206140234317e-01 2.468712348251043665e+01 1.237381482593052917e-02 7.497018202681657328e+01 8.445617808035387197e-01 -6.779804824013417885e+00 -7.463335811377403317e+00 6.509713654058092658e+00 9.605447640694542599e+00
0.000000000000000000e+00 -1.163754332821143494e+11 1.478592381806958622e+00 8.255594690984613848e+00 9.032898619516460670e+00 4.372945336060147237e-01 3.270436841095301617e+01 4.814627426018643769e-02 6.642391482370251765e+01 2.341939014090479165e-01 9.275208012435097515e+00 6.337304283223058832e+00 2.847206216200230955e+00 8.989425742932205310e+00
0.000000000000000000e+00 -9.096139576495428467e+10 5.361728737581028525e-01 5.177940849051017480e+00 1.304667281853180505e+01 2.124382821577567304e-01 2.579843060466544813e+01 8.163689555889861935e-03 1.351661350443556309e+01 6.828599685171823364e-01 -5.295921241724343531e+00 5.055503964056686783e+00 3.081490714614922410e+00 9.364326884118156613e+00
0.000000000000000000e+00 -8.970824617559751892e+10 1.971668205617290948e+00 4.011745699645426377e+00 1.032619561697683253e+01 4.290205393976475601e-01 1.795333188333135155e+01 3.637453706347523741e-02 3.034798906648569172e+01 4.517111742194116486e-01 6.398201311458223017e+00 -8.011025068185828601e+00 5.001214326581841618e+00 9.163753830154885094e+00
0.000000000000000000e+00 -8.192212791370431519e+10 1.567478265633038159e+00 9.643528710316337182e+00 1.311669330197862848e+01 2.380985600825842874e-01 2.781976673479412199e+01 9.153227933565741964e-03 4.677911645797333051e+01 3.157308985153040037e-02 3.415340292789510457e+00 -5.972144073977552203e+00 -7.300036140541008578e+00 8.616174769589171945e+00
0.000000000000000000e+00 -7.238844458389057922e+10 1.884648541756643203e+00 5.628858682713982375e+00 8.257500610701685062e+00 3.004957761263711835e-01 3.626067940022885239e+01 8.468338995564988689e-03 6.987921220586480331e+01 3.421800702040292963e-01 -2.625647299553297565e+00 -5.940808500870842224e+00 -7.495926465105866576e+00 9.008457993040927647e+00
0.000000000000000000e+00 -5.978041365348731995e+10 8.233508512829146309e-01 5.997007394415132531e+00 1.223510008673078531e+01 5.119773926813746545e-01 4.021955315112690243e+01 4.342880618171439389e-02 5.334381122866692237e+01 4.424833449033053201e-01 6.437080877317512773e+00 9.845621545818005416e+00 5.379729439763636378e-01 -2.802820216026916000e+00
0.000000000000000000e+00 -5.416218359900590515e+10 9.596492060964976201e-01 7.202923819640592029e+00 1.025109792631834793e+01 4.240288013733075068e-01 1.582090097696152142e+01 9.884832845545539481e-03 4.304844234838366646e+00 8.782308395818518854e-01 -4.321955868466549333e-01 -8.575722323688331983e+00 -5.480556219702656939e+00 9.394940155111697777e+00
0.000000000000000000e+00 -4.222981337757297516e+10 1.354215506666734958e+00 8.828882337546913206e+00 8.510439723892410768e+00 2.734549093282075960e-01 3.809590423254051217e+01 5.180637460348135742e-02 7.455862915153635129e+01 9.350470524169781639e-01 1.590995910095793775e+00 3.865820100579268725e+00 -9.799111859639266342e+00 9.379398760590220263e+00
0.000000000000000000e+00 -3.797456196565808868e+10 9.436513288137307054e-01 5.498709561066805307e+00 8.377466237676447491e+00 5.930272410888572931e-01 4.146579865569430723e+01 4.932047065224266780e-02 6.259654916763399513e+01 9.304717709155490013e-01 3.390265085688996649e+00 9.690316489376794351e+00 1.240801124129031763e-01 -9.899449797995510281e+00
