logz logzerr logvol nlive logl logwt insert_order
-2.160534158229143906e+10 3.708765429425987720e+09 -6.750000000000001832e-02 4.000000000000000000e+02 -1.924683084247759628e+10 -1.924683084853781128e+10 1.179999999999999938e+00
-1.924683084853781128e+10 4.470784362550388336e+09 -7.000000000000002054e-02 4.000000000000000000e+02 -1.229799105790507317e+10 -1.229799106396778679e+10 8.999999999999999667e-02
-1.229799106396778679e+10 4.501281819020182610e+09 -7.250000000000002276e-02 4.000000000000000000e+02 -1.054772315860356903e+10 -1.054772316466878319e+10 1.145000000000000018e+00
-1.054772316466878319e+10 4.644678378429885864e+09 -7.500000000000002498e-02 4.000000000000000000e+02 -8.586350279452965736e+09 -8.586350285520680428e+09 1.649999999999999911e+00
-8.586350285520680428e+09 4.569659877891871452e+09 -7.750000000000002720e-02 4.000000000000000000e+02 -6.933147682224081039e+09 -6.933147688294295311e+09 1.885000000000000009e+00
-6.933147688294295311e+09 4.899969288418039322e+09 -8.000000000000002942e-02 4.000000000000000000e+02 -6.333633386236721039e+09 -6.333633392309434891e+09 1.449999999999999956e+00
-6.333633392309434891e+09 5.054581270394619942e+09 -8.250000000000003164e-02 4.000000000000000000e+02 -4.829730273742072105e+09 -4.829730279817286491e+09 1.524999999999999911e+00
-4.829730279817286491e+09 1.256321632795516729e+09 -8.500000000000003386e-02 4.000000000000000000e+02 -3.337152789476596832e+09 -3.337152795554311275e+09 1.094999999999999973e+00
-3.337152795554311275e+09 7.358506233632748127e+08 -8.750000000000003608e-02 4.000000000000000000e+02 -2.985002080868911266e+09 -2.985002086949125767e+09 2.500000000000000000e-01
-2.985002086949125767e+09 6.646492771656436920e+08 -9.000000000000003830e-02 4.000000000000000000e+02 -2.765043064921721458e+09 -2.765043071004435539e+09 1.165000000000000036e+00
-2.765043071004435539e+09 5.763516235726861954e+08 -9.250000000000004052e-02 4.000000000000000000e+02 -2.265550185326178551e+09 -2.265550191411392689e+09 4.799999999999999822e-01
-2.265550191411392689e+09 3.349587557282345295e+08 -9.500000000000004274e-02 4.000000000000000000e+02 -2.206180586581216335e+09 -2.206180592668930531e+09 1.205000000000000071e+00
-2.206180592668930531e+09 3.091472969031548500e+08 -9.750000000000004496e-02 4.000000000000000000e+02 -1.571182107300776005e+09 -1.571182113390990257e+09 1.044999999999999929e+00
-1.571182113390990257e+09 1.755043079307767749e+08 -1.000000000000000472e-01 4.000000000000000000e+02 -1.026727006853733301e+09 -1.026727012946447611e+09 7.600000000000000089e-01
-1.026727012946447611e+09 3.694096781317510605e+08 -1.025000000000000494e-01 4.000000000000000000e+02 -8.752617279660552740e+08 -8.752617340612695217e+08 1.725000000000000089e+00
-8.752617340612695217e+08 4.049266889166275263e+08 -1.050000000000000516e-01 4.000000000000000000e+02 -8.265001400280506611e+08 -8.265001461257649660e+08 8.399999999999999689e-01
-8.265001461257649660e+08 2.684698109996682405e+08 -1.075000000000000538e-01 4.000000000000000000e+02 -5.300859522195897698e+08 -5.300859583198040724e+08 5.849999999999999645e-01
-5.300859583198040724e+08 2.961344133938463330e+08 -1.100000000000000561e-01 4.000000000000000000e+02 -4.802549185294284821e+08 -4.802549246321427822e+08 1.939999999999999947e+00
-4.802549246321427822e+08 3.052529633947531581e+08 -1.125000000000000583e-01 4.000000000000000000e+02 -4.412744590680131316e+08 -4.412744651732274294e+08 1.074999999999999956e+00
-4.412744651732274294e+08 1.047775807165572643e+08 -1.150000000000000605e-01 4.000000000000000000e+02 -3.765326572829039097e+08 -3.765326633906182051e+08 9.250000000000000444e-01
-3.765326633906182051e+08 3.644067741385736316e+07 -1.175000000000000627e-01 4.000000000000000000e+02 -3.731540953956483006e+08 -3.731541015058625937e+08 5.799999999999999600e-01
-3.731541015058625937e+08 1.462960021627623821e+06 -1.200000000000000649e-01 4.000000000000000000e+02 -3.235220218149942756e+08 -3.235220279277085662e+08 8.999999999999999667e-02
-3.235220279277085662e+08 2.380993765689400956e+07 -1.225000000000000672e-01 4.000000000000000000e+02 -3.156697191655706167e+08 -3.156697252807849050e+08 8.100000000000000533e-01
-3.156697252807849050e+08 1.583869719068958983e+07 -1.250000000000000555e-01 4.000000000000000000e+02 -3.127169945648023486e+08 -3.127170006825166345e+08 7.600000000000000089e-01
-3.127170006825166345e+08 1.652938264005872235e+07 -1.275000000000000577e-01 4.000000000000000000e+02 -2.764348074078851342e+08 -2.764348135280994177e+08 1.935000000000000053e+00
-2.764348135280994177e+08 1.814109346326431632e+07 -1.300000000000000600e-01 4.000000000000000000e+02 -2.637519705049188733e+08 -2.637519766276331544e+08 4.149999999999999800e-01
-2.637519766276331544e+08 1.764667750456329063e+07 -1.325000000000000622e-01 4.000000000000000000e+02 -2.410321451464413404e+08 -2.410321512716556191e+08 1.860000000000000098e+00
-2.410321512716556191e+08 2.193682949661979452e+07 -1.350000000000000644e-01 4.000000000000000000e+02 -2.376613948230202496e+08 -2.376614009507345259e+08 1.969999999999999973e+00
-2.376614009507345259e+08 2.114790339411499724e+07 -1.375000000000000666e-01 4.000000000000000000e+02 -2.343953158092232645e+08 -2.343953219394375384e+08 1.439999999999999947e+00
-2.343953219394375384e+08 2.465709172035096679e+06 -1.400000000000000688e-01 4.000000000000000000e+02 -2.324078510967794657e+08 -2.324078572294937670e+08 1.074999999999999956e+00
-2.324078572294937670e+08 2.396948597109304741e+06 -1.425000000000000711e-01 4.000000000000000000e+02 -2.305241561124720871e+08 -2.305241622476863861e+08 6.149999999999999911e-01
-2.305241622476863861e+08 8.879820887291014660e+05 -1.450000000000000733e-01 4.000000000000000000e+02 -1.852944756732717454e+08 -1.852944818109860420e+08 2.049999999999999878e-01
-1.852944818109860420e+08 2.154861780679183826e+07 -1.475000000000000755e-01 4.000000000000000000e+02 -1.550025775893871486e+08 -1.550025837296014428e+08 4.499999999999999833e-02
-1.550025837296014428e+08 2.847716045170157403e+07 -1.500000000000000777e-01 4.000000000000000000e+02 -1.458747715936484635e+08 -1.458747777363627553e+08 3.699999999999999956e-01
-1.458747777363627553e+08 2.318350591087297350e+07 -1.525000000000000799e-01 4.000000000000000000e+02 -1.295698998209668547e+08 -1.295699059661811441e+08 4.949999999999999956e-01
-1.295699059661811441e+08 9.054194158796627074e+06 -1.550000000000000822e-01 4.000000000000000000e+02 -1.268778047263235450e+08 -1.268778108740378320e+08 2.500000000000000000e-01
-1.268778108740378320e+08 7.702417973491990007e+06 -1.575000000000000844e-01 4.000000000000000000e+02 -1.196952258034782857e+08 -1.196952319536925703e+08 8.900000000000000133e-01
-1.196952319536925703e+08 3.225585373425078578e+06 -1.600000000000000866e-01 4.000000000000000000e+02 -1.190461751423483640e+08 -1.190461812950626463e+08 2.000000000000000111e-01
-1.190461812950626463e+08 3.199861211752600502e+05 -1.625000000000000888e-01 4.000000000000000000e+02 -1.115642366365787983e+08 -1.115642427917930782e+08 1.544999999999999929e+00
-1.115642427917930782e+08 2.788354372224261053e+06 -1.650000000000000910e-01 4.000000000000000000e+02 -1.084753452317295372e+08 -1.084753513894438297e+08 1.375000000000000000e+00
-1.084753513894438297e+08 2.930430599349290133e+06 -1.675000000000000933e-01 4.000000000000000000e+02 -1.077929194834188968e+08 -1.077929256436331868e+08 1.250000000000000000e-01
-1.077929256436331868e+08 1.405486715223528212e+06 -1.700000000000000955e-01 4.000000000000000000e+02 -9.996868145392730832e+07 -9.996868761664159596e+07 1.080000000000000071e+00
-9.996868761664159596e+07 3.688381047239667736e+06 -1.725000000000000977e-01 4.000000000000000000e+02 -9.909695538359150290e+07 -9.909696154880578816e+07 1.044999999999999929e+00
-9.909696154880578816e+07 3.774683323896026704e+05 -1.750000000000000999e-01 4.000000000000000000e+02 -9.144427302791959047e+07 -9.144427919563387334e+07 2.999999999999999889e-02
-9.144427919563387334e+07 3.865334575767545495e+06 -1.775000000000001021e-01 4.000000000000000000e+02 -7.937340281072779000e+07 -7.937340898094207048e+07 2.700000000000000178e-01
-7.937340898094207048e+07 6.990643135675603524e+06 -1.800000000000001044e-01 4.000000000000000000e+02 -7.240616187727071345e+07 -7.240616804998500645e+07 1.310000000000000053e+00
-7.240616804998500645e+07 5.591246794892800972e+06 -1.825000000000001066e-01 4.000000000000000000e+02 -7.097580905414125323e+07 -7.097581522935554385e+07 2.800000000000000266e-01
-7.097581522935554385e+07 2.318700231648547109e+06 -1.850000000000001088e-01 4.000000000000000000e+02 -6.947916796277607977e+07 -6.947917414049036801e+07 1.895000000000000018e+00
-6.947917414049036801e+07 2.728295330377669074e+06 -1.875000000000001110e-01 4.000000000000000000e+02 -6.772602530816158652e+07 -6.772603148837587237e+07 7.000000000000000666e-02
-6.772603148837587237e+07 9.810208078348976560e+05 -1.900000000000001132e-01 4.000000000000000000e+02 -5.972412271459943801e+07 -5.972412889731372148e+07 1.699999999999999956e+00
-5.972412889731372148e+07 4.000950616283846553e+06 -1.925000000000001155e-01 4.000000000000000000e+02 -5.834944281054959446e+07 -5.834944899576388299e+07 2.500000000000000000e-01
-5.834944899576388299e+07 3.428923661696956027e+06 -1.950000000000001177e-01 4.000000000000000000e+02 -5.230928245430941880e+07 -5.230928864202370495e+07 1.554999999999999938e+00
-5.230928864202370495e+07 2.522845599532964639e+06 -1.975000000000001199e-01 4.000000000000000000e+02 -4.735335709143467247e+07 -4.735336328164895624e+07 1.225000000000000089e+00
-4.735336328164895624e+07 3.291727214907524176e+06 -2.000000000000001221e-01 4.000000000000000000e+02 -4.437437912603076547e+07 -4.437438531874505430e+07 1.114999999999999991e+00
-4.437438531874505430e+07 4.237902641566871665e+06 -2.025000000000001243e-01 4.000000000000000000e+02 -4.379076701180782169e+07 -4.379077320702210814e+07 2.349999999999999867e-01
-4.379077320702210814e+07 2.311419858848423231e+06 -2.050000000000001266e-01 4.000000000000000000e+02 -3.361980146657525748e+07 -3.361980766428954154e+07 5.649999999999999467e-01
-3.361980766428954154e+07 5.980799010078448802e+06 -2.075000000000001288e-01 4.000000000000000000e+02 -2.746415824480252340e+07 -2.746416444501680881e+07 1.260000000000000009e+00
-2.746416444501680881e+07 7.498139535008116625e+06 -2.100000000000001310e-01 4.000000000000000000e+02 -2.608654222431450337e+07 -2.608654842702879012e+07 8.399999999999999689e-01
-2.608654842702879012e+07 8.237547663676539436e+06 -2.125000000000001332e-01 4.000000000000000000e+02 -2.462427198162923381e+07 -2.462427818684352189e+07 7.449999999999999956e-01
-2.462427818684352189e+07 8.628297279842752963e+06 -2.150000000000001354e-01 4.000000000000000000e+02 -2.281875161276451126e+07 -2.281875782047879696e+07 5.100000000000000089e-01
-2.281875782047879696e+07 8.083289184554962441e+06 -2.175000000000001377e-01 4.000000000000000000e+02 -2.182773646202693507e+07 -2.182774267224122211e+07 9.250000000000000444e-01
-2.182774267224122211e+07 1.253254348116388079e+06 -2.200000000000001399e-01 4.000000000000000000e+02 -2.089217178847462311e+07 -2.089217800118891150e+07 4.099999999999999756e-01
-2.089217800118891150e+07 8.292800524744370487e+05 -2.225000000000001421e-01 4.000000000000000000e+02 -2.028406858499135822e+07 -2.028407480020564422e+07 1.955000000000000071e+00
-2.028407480020564422e+07 1.680703066622352926e+05 -2.250000000000001443e-01 4.000000000000000000e+02 -1.983040854376083985e+07 -1.983041476147512719e+07 1.120000000000000107e+00
-1.983041476147512719e+07 1.690688925640632515e+05 -2.275000000000001465e-01 4.000000000000000000e+02 -1.941844355262089893e+07 -1.941844977283518389e+07 1.399999999999999911e+00
-1.941844977283518389e+07 2.741198068129584426e+05 -2.300000000000001488e-01 4.000000000000000000e+02 -1.747521916111305729e+07 -1.747522538382734358e+07 1.145000000000000018e+00
-1.747522538382734358e+07 5.370785056298284326e+05 -2.325000000000001510e-01 4.000000000000000000e+02 -1.636115521172114089e+07 -1.636116143693542667e+07 6.099999999999999867e-01
-1.636116143693542667e+07 3.079112619357591611e+05 -2.350000000000001532e-01 4.000000000000000000e+02 -1.630108566850638017e+07 -1.630109189622066729e+07 1.445000000000000062e+00
-1.630109189622066729e+07 2.961407410071034610e+04 -2.375000000000001554e-01 4.000000000000000000e+02 -1.555848560549264029e+07 -1.555849183570692688e+07 1.334999999999999964e+00
-1.555849183570692688e+07 3.784295818015168770e+05 -2.400000000000001577e-01 4.000000000000000000e+02 -1.426040462532438338e+07 -1.426041085803866945e+07 8.800000000000000044e-01
-1.426041085803866945e+07 4.837665009947903454e+05 -2.425000000000001599e-01 4.000000000000000000e+02 -1.394892938365243003e+07 -1.394893561886671744e+07 6.400000000000000133e-01
-1.394893561886671744e+07 5.601482694827243686e+05 -2.450000000000001621e-01 4.000000000000000000e+02 -1.112848002397765405e+07 -1.112848626169194095e+07 1.885000000000000009e+00
-1.112848626169194095e+07 1.725778018658675952e+06 -2.475000000000001643e-01 4.000000000000000000e+02 -1.078249651110401936e+07 -1.078250275131830573e+07 3.200000000000000067e-01
-1.078250275131830573e+07 9.562502967626816826e+04 -2.500000000000001665e-01 4.000000000000000000e+02 -1.040184473249822482e+07 -1.040185097521251068e+07 1.245000000000000107e+00
-1.040185097521251068e+07 1.648266716992304428e+05 -2.525000000000001688e-01 4.000000000000000000e+02 -1.036983631100156531e+07 -1.036984255621585250e+07 2.700000000000000178e-01
-1.036984255621585250e+07 1.485450743132856151e+05 -2.550000000000001710e-01 4.000000000000000000e+02 -1.005444939949666336e+07 -1.005445564721095003e+07 1.919999999999999929e+00
-1.005445564721095003e+07 2.717111246301757055e+05 -2.575000000000001732e-01 4.000000000000000000e+02 -9.796526182189876214e+06 -9.796532432404162362e+06 1.879999999999999893e+00
-9.796532432404162362e+06 2.897547806066572084e+05 -2.600000000000001754e-01 4.000000000000000000e+02 -9.008576037672821432e+06 -9.008582290387108922e+06 2.099999999999999922e-01
-9.008582290387108922e+06 5.851405010032267310e+05 -2.625000000000001776e-01 4.000000000000000000e+02 -8.191038547155559994e+06 -8.191044802369846962e+06 1.725000000000000089e+00
-8.191044802369846962e+06 5.737051774600059725e+05 -2.650000000000001799e-01 4.000000000000000000e+02 -7.666664669953035191e+06 -7.666670927667321637e+06 7.099999999999999645e-01
-7.666670927667321637e+06 7.330592846948920051e+05 -2.675000000000001821e-01 4.000000000000000000e+02 -6.408815484999868087e+06 -6.408821745214154944e+06 1.600000000000000033e-01
-6.408821745214154944e+06 6.325432867683379445e+05 -2.700000000000001843e-01 4.000000000000000000e+02 -4.061884381273034960e+06 -4.061890643987321761e+06 4.000000000000000083e-02
-4.061890643987321761e+06 1.409986987665487453e+06 -2.725000000000001865e-01 4.000000000000000000e+02 -4.045036371944547165e+06 -4.045042637158833910e+06 1.145000000000000018e+00
-4.045042637158833910e+06 1.145480708061788464e+06 -2.750000000000001887e-01 4.000000000000000000e+02 -3.963316408802012447e+06 -3.963322676516299136e+06 1.929999999999999938e+00
-3.963322676516299136e+06 4.085978412427240983e+04 -2.775000000000001910e-01 4.000000000000000000e+02 -3.876397731189651880e+06 -3.876404001403938513e+06 3.049999999999999933e-01
-3.876404001403938513e+06 6.418547107912663341e+04 -2.800000000000001932e-01 4.000000000000000000e+02 -3.744496190254752524e+06 -3.744502462969039101e+06 4.050000000000000266e-01
-3.744502462969039101e+06 6.217892353966653900e+04 -2.825000000000001954e-01 4.000000000000000000e+02 -3.305066387711969204e+06 -3.305072662926255725e+06 8.249999999999999556e-01
-3.305072662926255725e+06 2.462122948405127390e+05 -2.850000000000001976e-01 4.000000000000000000e+02 -3.134439614391752519e+06 -3.134445892106038984e+06 5.500000000000000444e-01
-3.134445892106038984e+06 2.514261323622745986e+05 -2.875000000000001998e-01 4.000000000000000000e+02 -2.944183632486858405e+06 -2.944189912701145280e+06 1.709999999999999964e+00
-2.944189912701145280e+06 3.165079724322013208e+05 -2.900000000000002021e-01 4.000000000000000000e+02 -2.916821290255305823e+06 -2.916827572969592642e+06 6.850000000000000533e-01
-2.916827572969592642e+06 2.384671291763138142e+05 -2.925000000000002043e-01 4.000000000000000000e+02 -2.811639207540421747e+06 -2.811645492754708510e+06 1.760000000000000009e+00
-2.811645492754708510e+06 3.919925995317278284e+04 -2.950000000000002065e-01 4.000000000000000000e+02 -2.635026402973740827e+06 -2.635032690688027535e+06 5.000000000000000000e-01
-2.635032690688027535e+06 9.920104331121779978e+04 -2.975000000000002087e-01 4.000000000000000000e+02 -2.482602722870119382e+06 -2.482609013084406033e+06 1.520000000000000018e+00
-2.482609013084406033e+06 1.421180467628001352e+05 -3.000000000000002109e-01 4.000000000000000000e+02 -2.428771636938363314e+06 -2.428777929652649909e+06 2.149999999999999967e-01
-2.428777929652649909e+06 1.050121301205517229e+05 -3.025000000000002132e-01 4.000000000000000000e+02 -2.298920035064566415e+06 -2.298926330278852955e+06 6.999999999999999556e-01
-2.298926330278852955e+06 5.622767668107530335e+04 -3.050000000000002154e-01 4.000000000000000000e+02 -1.952774115841105115e+06 -1.952780413555391831e+06 2.949999999999999845e-01
-1.952780413555391831e+06 1.864937478755785851e+05 -3.075000000000002176e-01 4.000000000000000000e+02 -1.950461507206205744e+06 -1.950467807420492405e+06 1.915000000000000036e+00
-1.950467807420492405e+06 1.638584318646596512e+05 -3.100000000000002198e-01 4.000000000000000000e+02 -1.820588431457058992e+06 -1.820594734171345597e+06 1.004999999999999893e+00
-1.820594734171345597e+06 1.904136472130569164e+05 -3.125000000000002220e-01 4.000000000000000000e+02 -1.632444939956112066e+06 -1.632451245170398848e+06 6.949999999999999512e-01
-1.632451245170398848e+06 1.906722881296606793e+05 -3.150000000000002243e-01 4.000000000000000000e+02 -1.566865573436832754e+06 -1.566871881151119480e+06 2.000000000000000042e-02
-1.566871881151119480e+06 1.164437910250739806e+05 -3.175000000000002265e-01 4.000000000000000000e+02 -1.547877910449090879e+06 -1.547884220663377549e+06 9.549999999999999600e-01
-1.547884220663377549e+06 1.235274886760225490e+05 -3.200000000000002287e-01 4.000000000000000000e+02 -1.492922971342626959e+06 -1.492929284056913573e+06 1.439999999999999947e+00
-1.492929284056913573e+06 5.210872824965610926e+04 -3.225000000000002309e-01 4.000000000000000000e+02 -1.350454040214102482e+06 -1.350460355428389274e+06 1.794999999999999929e+00
-1.350460355428389274e+06 9.065253149718150962e+04 -3.250000000000002331e-01 4.000000000000000000e+02 -1.243469471369215986e+06 -1.243475789083502721e+06 3.200000000000000067e-01
-1.243475789083502721e+06 1.149787175466127810e+05 -3.275000000000002354e-01 4.000000000000000000e+02 -1.108909787658008048e+06 -1.108916107872294728e+06 5.000000000000000104e-03
-1.108916107872294728e+06 1.417622307238034264e+05 -3.300000000000002376e-01 4.000000000000000000e+02 -1.102665416627063882e+06 -1.102671739341350505e+06 1.229999999999999982e+00
-1.102671739341350505e+06 1.108996187321628822e+05 -3.325000000000002398e-01 4.000000000000000000e+02 -9.089532279779422097e+05 -9.089595531922288937e+05 1.844999999999999973e+00
-9.089595531922288937e+05 8.387958229628535628e+04 -3.350000000000002420e-01 4.000000000000000000e+02 -8.867758432578422362e+05 -8.867821709721289808e+05 1.810000000000000053e+00
-8.867821709721289808e+05 7.852751610209820501e+04 -3.375000000000002442e-01 4.000000000000000000e+02 -8.841331399325737730e+05 -8.841394701468604617e+05 6.500000000000000222e-01
-8.841394701468604617e+05 6.027407005729792581e+04 -3.400000000000002465e-01 4.000000000000000000e+02 -8.197700680230441503e+05 -8.197764007373308996e+05 9.499999999999999556e-01
-8.197764007373308996e+05 3.211571020652699008e+04 -3.425000000000002487e-01 4.000000000000000000e+02 -6.698577519838606240e+05 -6.698640871981473174e+05 2.049999999999999878e-01
-6.698640871981473174e+05 5.586925722791759472e+04 -3.450000000000002509e-01 4.000000000000000000e+02 -6.043850560996426502e+05 -6.043913938139292877e+05 1.830000000000000071e+00
-6.043913938139292877e+05 3.086419758594897939e+04 -3.475000000000002531e-01 4.000000000000000000e+02 -5.975483809746081242e+05 -5.975547211888948223e+05 1.260000000000000009e+00
-5.975547211888948223e+05 1.968718566506125717e+04 -3.500000000000002554e-01 4.000000000000000000e+02 -5.544349532285353635e+05 -5.544412959428220056e+05 1.415000000000000036e+00
-5.544412959428220056e+05 2.032343343199832452e+04 -3.525000000000002576e-01 4.000000000000000000e+02 -5.376731928664809093e+05 -5.376795380807676120e+05 1.794999999999999929e+00
-5.376795380807676120e+05 1.613860661735777649e+04 -3.550000000000002598e-01 4.000000000000000000e+02 -4.790207467460441403e+05 -4.790270944603308453e+05 1.715000000000000080e+00
-4.790270944603308453e+05 3.196803710335884534e+04 -3.575000000000002620e-01 4.000000000000000000e+02 -4.788043104034453863e+05 -4.788106606177320937e+05 1.574999999999999956e+00
-4.788106606177320937e+05 2.815781909220744274e+04 -3.600000000000002642e-01 4.000000000000000000e+02 -4.706080949248374091e+05 -4.706144476391241187e+05 6.300000000000000044e-01
-4.706144476391241187e+05 2.762033532001303320e+04 -3.625000000000002665e-01 4.000000000000000000e+02 -3.841688811133305426e+05 -3.841752363276172546e+05 1.020000000000000018e+00
-3.841752363276172546e+05 4.395583692552818684e+04 -3.650000000000002687e-01 4.000000000000000000e+02 -3.828659565194330644e+05 -3.828723142337197787e+05 8.299999999999999600e-01
-3.828723142337197787e+05 3.897849594927144062e+04 -3.675000000000002709e-01 4.000000000000000000e+02 -3.797427834819211857e+05 -3.797491436962079024e+05 8.950000000000000178e-01
-3.797491436962079024e+05 2.489421675381278692e+04 -3.700000000000002731e-01 4.000000000000000000e+02 -3.692564529648295720e+05 -3.692628156791162910e+05 3.649999999999999911e-01
-3.692628156791162910e+05 5.368380151017401658e+03 -3.725000000000002753e-01 4.000000000000000000e+02 -3.573884140452250140e+05 -3.573947792595116771e+05 1.510000000000000009e+00
-3.573947792595116771e+05 7.316129810291459762e+03 -3.750000000000002776e-01 4.000000000000000000e+02 -3.542096149403315503e+05 -3.542159826546182157e+05 6.650000000000000355e-01
-3.542159826546182157e+05 4.108636507351660839e+03 -3.775000000000002798e-01 4.000000000000000000e+02 -3.506318375065188156e+05 -3.506382077208054834e+05 1.560000000000000053e+00
-3.506382077208054834e+05 2.217636942607435230e+03 -3.800000000000002820e-01 4.000000000000000000e+02 -3.320562473503748188e+05 -3.320626200646614889e+05 3.400000000000000244e-01
-3.320626200646614889e+05 1.010593794583961062e+04 -3.825000000000002842e-01 4.000000000000000000e+02 -3.096556434204587131e+05 -3.096620186347453855e+05 1.120000000000000107e+00
-3.096620186347453855e+05 1.893764043803125605e+04 -3.850000000000002864e-01 4.000000000000000000e+02 -3.084751853767725406e+05 -3.084815630910592154e+05 1.995000000000000107e+00
-3.084815630910592154e+05 4.404875565986069432e+02 -3.875000000000002887e-01 4.000000000000000000e+02 -3.062381615053502028e+05 -3.062445417196368799e+05 1.250000000000000000e-01
-3.062445417196368799e+05 1.376201681488626946e+03 -3.900000000000002909e-01 4.000000000000000000e+02 -2.828022625071651419e+05 -2.828086452214518213e+05 8.850000000000000089e-01
-2.828086452214518213e+05 1.000821944497734148e+04 -3.925000000000002931e-01 4.000000000000000000e+02 -2.769294510796498507e+05 -2.769358362939365325e+05 1.040000000000000036e+00
-2.769358362939365325e+05 2.768075044572747174e+03 -3.950000000000002953e-01 4.000000000000000000e+02 -2.690728786838898086e+05 -2.690792663981764927e+05 9.150000000000000355e-01
