weight logl metal tau age EBVgal Tdust fracPAH incl EBVbbb GA SB TO BB
0.000000000000000000e+00 -5.557955722499957031e+12 1.711253048596549364e-01 8.507451080924556264e-01 8.892828363041991313e-01 7.857690956948231165e-01 3.596784892661839539e-01 3.341899802642809281e-01 7.931239580754892993e-01 2.261377702909431742e-01 7.374892949418908605e-01 4.057800245559438634e-01 8.566321711547020268e-02 9.662360196013820568e-01
0.000000000000000000e+00 -4.698535799812654297e+12 2.980896703021245209e-01 8.012505216008936060e-02 8.689644440678534476e-02 9.257571926755192582e-02 7.119947592668486314e-01 8.425447389948059751e-01 4.718350541771290096e-01 1.127976269459196601e-02 4.514994000265746266e-01 6.645201977691647111e-01 3.189103562008221981e-02 9.406561933140569209e-01
0.000000000000000000e+00 -4.239789752219092285e+12 9.134194022961933390e-01 8.232969431014647288e-02 8.024512355250241757e-01 9.423447652673340169e-01 6.727529329890727938e-01 1.410346318898358930e-03 8.657708856178549794e-01 8.873216926419363881e-01 8.519580806639548420e-01 2.836705587815708807e-01 6.120902843955337014e-01 9.950572766898966304e-01
0.000000000000000000e+00 -1.970793538365683105e+12 5.328191512085611592e-02 7.056062112630150374e-01 6.219373735147181170e-01 2.472354944345195316e-01 7.465312350098677330e-01 2.678527517111534140e-01 1.454457013277066224e-01 2.862364958188411412e-01 9.226832400823343772e-01 3.022774700407611093e-01 8.755099658402912821e-01 9.594356621822145437e-01
0.000000000000000000e+00 -1.930897781365394775e+12 9.206278218403837199e-01 4.233521360069081307e-02 8.350373276911048359e-01 5.619594301484294174e-01 8.136268266960592355e-01 5.185603946393790853e-02 1.459974965792272261e-01 3.791938076575769312e-01 8.863581696879524463e-01 4.006086671442776748e-02 3.953411913161190006e-01 9.650723665701432807e-01
0.000000000000000000e+00 -1.886973618647052490e+12 8.811793410430179829e-01 4.847543572952923707e-01 2.858674929403707266e-01 4.027409592508313096e-01 1.078503249798246078e-01 6.094442781126777620e-01 4.120421501550427523e-01 5.518643725391320087e-01 3.116115796289026241e-01 2.471208742548636206e-02 2.157400598795307101e-01 9.735650917616489597e-01
0.000000000000000000e+00 -1.610487733934028564e+12 7.605502767924622320e-01 4.771712497281033194e-03 6.472571295347915310e-01 9.950910638840696487e-01 2.608888965746468669e-01 4.852405984766610114e-01 2.053907298844607210e-01 3.551365940199820992e-01 6.588995718003354263e-01 4.460309808982154678e-01 5.925718985915882087e-01 9.616854505354123228e-01
0.000000000000000000e+00 -1.371390193349527832e+12 3.556849144784934857e-02 9.086742553847234616e-01 3.860579971751570971e-01 1.859731732319450659e-01 2.855453291354559386e-01 9.104851125369958220e-01 6.635209687382793708e-01 5.230732089536818119e-01 3.762017338092817909e-01 2.967728607304421784e-01 5.878598221503046339e-01 9.687840437243219194e-01
0.000000000000000000e+00 -1.114804034072585938e+12 8.994088885227677910e-01 6.174358884659006952e-01 6.583130848013452052e-02 6.370628134542489773e-01 7.601018182297260006e-01 4.367430175571217488e-01 8.231705329686932471e-01 9.198183976654454863e-01 5.366873982487370132e-01 3.763465641213048496e-02 9.491300149964748689e-01 9.815911001149673076e-01
0.000000000000000000e+00 -8.678186588348778076e+11 4.742720686322419166e-01 2.617756626139651210e-01 6.087242245688134767e-01 9.890019450375653332e-02 5.201492876043753988e-01 5.564776834693943020e-01 5.184255759438926026e-01 2.948946917863936035e-01 6.502467789629222672e-01 4.334322926362343953e-02 9.399356239681792013e-01 9.511247946764036509e-01
0.000000000000000000e+00 -6.083369617363798828e+11 3.856663431352793658e-01 7.668935338567768323e-01 7.760754612742180036e-01 8.054228894013643059e-01 1.143981696079268140e-01 7.564664868525637909e-01 2.128074252959720747e-01 3.683548424274073474e-01 8.974094724990325789e-01 1.970113484800386505e-01 8.723518324102298438e-01 9.519011837588271518e-01
0.000000000000000000e+00 -5.828533176517474365e+11 5.647789749354802380e-01 8.452676261929692458e-02 9.956568550003430662e-02 2.698797917090400844e-01 1.899873343620257504e-01 6.897344008766163048e-01 9.272353324328241886e-01 7.108393750277973711e-01 7.549019142454698184e-01 9.792582345886766682e-01 7.934513563012549620e-01 9.673465830828884560e-01
0.000000000000000000e+00 -2.938903638353872070e+11 4.863858352974311794e-01 7.415567461703971297e-01 7.865909946508843342e-01 5.370360587974791766e-01 2.322307717721191489e-01 4.322011234217788544e-01 2.816708279846924512e-02 3.279666755145016488e-03 7.455117400274879902e-02 8.615879937213962725e-01 7.462445585337736942e-01 9.093370524369555064e-01
0.000000000000000000e+00 -2.341104151552837219e+11 2.596558797111025996e-02 8.905843308839661576e-01 6.078632651308739643e-01 4.660595523126251916e-01 9.617246222199512529e-01 9.442158380888705516e-01 9.597559277776789299e-01 7.499079682644509415e-01 4.769358311402128736e-01 3.302091481405154960e-01 6.073542976206482980e-01 9.588939293781499895e-01
0.000000000000000000e+00 -2.192796149277113647e+11 9.391720810112073048e-01 1.539219620647971354e-01 1.284794571609073621e-01 1.106085329247753490e-01 4.689417428483392269e-01 7.148520686571833149e-01 3.564830113789295707e-01 7.182375049550102641e-01 1.699437619579159398e-01 2.093949235627428074e-01 7.085982104860174546e-01 9.570121635854074160e-01
0.000000000000000000e+00 -1.977462647854797058e+11 7.093991537985111506e-01 8.459378709548812658e-01 1.734357345401017492e-01 4.700700813976410597e-01 1.028495086235614586e-01 9.954530470355213989e-01 7.014812194312839422e-01 2.833511454851052047e-01 6.909706004841852378e-01 3.853635235389063496e-04 4.679594136130893478e-01 9.342752368899238657e-01
