weight logl metal tau age EBVgal Tdust fracPAH incl EBVbbb GA SB TO BB
0.000000000000000000e+00 -5.557955722499957031e+12 5.080255487473789300e-01 1.120941022218825900e+01 1.248440234536468729e+01 6.393268217711174373e-01 2.422549981220916848e+01 1.804625893427117336e-02 7.138115622679403316e+01 2.261377702909431742e-01 4.749785898837817655e+00 -1.884399508881122287e+00 -8.286735657690595502e+00 9.324720392027639804e+00
0.000000000000000000e+00 -4.698535799812654297e+12 7.365614065438241820e-01 1.101017887288863628e+00 7.535909436292552499e+00 1.194317894506639471e-01 3.400534556518406504e+01 4.549741590571952654e-02 4.246515487594160732e+01 1.127976269459196601e-02 -9.700119994685074687e-01 3.290403955383293777e+00 -9.362179287598355160e+00 8.813123866281138419e+00
0.000000000000000000e+00 -4.239789752219092285e+12 1.844154924133148077e+00 1.129936662033015127e+00 1.194889281394922165e+01 7.567585739505005016e-01 3.291604302442726038e+01 7.615870122051139656e-05 7.791937970560694282e+01 8.873216926419363881e-01 7.039161613279098617e+00 -4.326588824368582387e+00 2.241805687910673583e+00 9.901145533797933496e+00
0.000000000000000000e+00 -1.970793538365683105e+12 2.959074472175410309e-01 9.305591471414357940e+00 1.083562422519001522e+01 2.354266208258896653e-01 3.496403363717531221e+01 1.446404859240228540e-02 1.309011311949359602e+01 2.862364958188411412e-01 8.453664801646688431e+00 -3.954450599184777815e+00 7.510199316805824310e+00 9.188713243644290429e+00
0.000000000000000000e+00 -1.930897781365394775e+12 1.857130079312690585e+00 6.053202844426229801e-01 1.214985839318456584e+01 4.714695726113220520e-01 3.682652082062074328e+01 2.800226131052647310e-03 1.313977469213044991e+01 3.791938076575769312e-01 7.727163393759049370e+00 -9.198782665711444650e+00 -2.093176173677619545e+00 9.301447331402865615e+00
0.000000000000000000e+00 -1.886973618647052490e+12 1.786122813877432325e+00 6.408629251692969042e+00 8.763007543540835442e+00 3.520557194381234711e-01 1.723507441127389583e+01 3.290999101808460281e-02 3.708379351395385015e+01 5.518643725391320087e-01 -3.767768407421947074e+00 -9.505758251490272315e+00 -5.685198802409385799e+00 9.471301835232978306e+00
0.000000000000000000e+00 -1.610487733934028564e+12 1.568990498226431995e+00 1.125915996612636277e-01 1.099177671529952960e+01 7.963182979130523087e-01 2.148322799342366096e+01 2.620299231773969700e-02 1.848516568960146600e+01 3.551365940199820992e-01 3.177991436006708525e+00 -1.079380382035690644e+00 1.851437971831764173e+00 9.233709010708246012e+00
0.000000000000000000e+00 -1.371390193349527832e+12 2.640232846061288385e-01 1.196927955591321968e+01 9.380904363288482983e+00 1.894798799239588161e-01 2.216765879550636242e+01 4.916619607699777850e-02 5.971688718644514182e+01 5.230732089536818119e-01 -2.475965323814364183e+00 -4.064542785391155988e+00 1.757196443006092679e+00 9.375680874486437943e+00
0.000000000000000000e+00 -1.114804034072585938e+12 1.818935999340981935e+00 8.149042004180952148e+00 7.405996121692123069e+00 5.277971100906867497e-01 3.534073554386804972e+01 2.358412294808457862e-02 7.408534796718238624e+01 9.198183976654454863e-01 7.337479649747393751e-01 -9.247306871757389857e+00 8.982600299929497822e+00 9.631822002299344376e+00
0.000000000000000000e+00 -8.678186588348778076e+11 1.053689723538035583e+00 3.483768795737719248e+00 1.075413583689531194e+01 1.241751458778174028e-01 2.867996243353884012e+01 3.004979490734729572e-02 4.665830183495033623e+01 2.948946917863936035e-01 3.004935579258445344e+00 -9.133135414727531654e+00 8.798712479363583583e+00 9.022495893528073907e+00
