metal tau age EBVgal Tdust fracPAH incl EBVbbb GA SB TO BB
3.754594253263784931e-01 6.328138964677488154e+00 8.913043703575548093e+00 3.174128479939812841e-01 3.518631398272291477e+01 4.888748096825116379e-02 3.989561358006913849e+01 1.188729664566505889e-01 7.039734716146877957e+00 4.825565077014923432e+00 6.859793143991407049e+00 3.972278712986263116e+00
4.139537251995650258e-01 8.917739110251545753e+00 1.118327659488390680e+01 1.204480353763354022e-01 4.034851737031494423e+01 1.819759134802936829e-02 4.848033190069092768e+01 1.319139461688068893e-01 7.428939627119998335e+00 4.575795602835468046e+00 6.958451122294032842e+00 4.124937965903336945e+00
4.714039405524101389e-01 8.662668400164122318e+00 9.945461183526344229e+00 5.460085385275650210e-02 3.671877748453599111e+01 4.306842165059143746e-02 3.172328253574281121e+01 1.431251566223205041e-01 7.368326882693324364e+00 5.321847396111058615e+00 6.789790317748746418e+00 4.079409995839819558e+00
1.090286546100209808e+00 1.055043854165892547e+01 9.564486692328333817e+00 1.928092640943716018e-01 4.039891373873560809e+01 1.826947677236066131e-02 4.144789081859184421e+01 1.371328478830048381e-01 7.245742061493565700e+00 4.790484022448914914e+00 6.877616725615013138e+00 4.063054976776212968e+00
1.783670855090310647e+00 1.035804356778977464e+01 9.596816723064534926e+00 1.331573415362277413e-01 4.117898214037678883e+01 4.899019893470683840e-02 5.283653001605254218e+01 1.678985433873833311e-01 7.121413928460636811e+00 4.654459598167147050e+00 6.911769447202232186e+00 4.171276149241920805e+00
4.961981970469306336e-01 1.067106342721284129e+01 1.165320039379298223e+01 1.905111326989937237e-01 4.098823784275820969e+01 2.985608607236623843e-02 3.960696976380717871e+01 1.393757930595825312e-01 7.502290282114607578e+00 4.818174168821888870e+00 6.845564205727196594e+00 4.111847107797679257e+00
6.649223803357247053e-01 6.862986344818216011e+00 1.288892083802265631e+01 5.247995772078944965e-02 3.614030040432970736e+01 3.995909656874213622e-02 2.122410968367668360e+01 1.593405814269265586e-01 7.387536448270076050e+00 5.313764386676172791e+00 6.772885829067082142e+00 4.147302297816036543e+00
1.374103856446950989e+00 3.934058304776113957e+00 9.323890733691815313e+00 1.383215143643182765e-01 3.148989029111134386e+01 2.229060768655461225e-02 3.607161042416950636e+01 1.628734476216378568e-01 7.087147007999703874e+00 5.216562554524005080e+00 6.869912558527900615e+00 4.112080919451788219e+00
5.006808247326733907e-01 7.980679747933192125e+00 1.114260060060447444e+01 1.834125309238857082e-01 3.224742708190642304e+01 4.049538486851950864e-02 3.914667816101425046e+01 1.357281366734897909e-01 7.519368422461468526e+00 5.001103904882608475e+00 6.843483061923439692e+00 4.133710677149251111e+00
4.491440357616358625e-01 6.963640952556213293e+00 9.898760896594403391e+00 1.271213750663059694e-01 4.008431300753742477e+01 4.539579853781630647e-03 4.304710165838132241e+01 1.641684955503548982e-01 7.288167159397268335e+00 4.326206717738511287e+00 6.852558566568475840e+00 4.190395292074207134e+00
7.146004187295671439e-01 5.470443087474629706e+00 9.712956729804554712e+00 1.398441503324000523e-01 3.988425004755057302e+01 5.094341863072784742e-03 3.545611595338351663e+01 1.559042607753390597e-01 7.293176842209529553e+00 5.274244465110191626e+00 6.830242536413088317e+00 4.150106140663435639e+00
1.204295908248176561e+00 1.056472321285325755e+01 1.211686306203658958e+01 1.064341797993805100e-01 4.033614476772903146e+01 9.898219769833656659e-03 4.222997976152626620e+01 1.566588248086782931e-01 7.431333150885237160e+00 4.371138332944678240e+00 6.880736355791615466e+00 4.167187296946883279e+00
3.753829204901177330e-01 9.912671166586411786e+00 9.399412608433662442e+00 3.334207499416289022e-01 2.676330883868878630e+01 2.532036371822892970e-02 5.422914089389202275e+01 1.245488323597999519e-01 7.202176388557017361e+00 5.466795069809737839e+00 6.916672555836871794e+00 4.092191129389883386e+00
1.317330405365745527e+00 6.965109704266613910e+00 9.025380615591142686e+00 2.355952543583413328e-01 3.683339743401597843e+01 4.548260614827277781e-02 5.117268056101961804e+01 1.456521905289134555e-01 7.005676581011485382e+00 4.771818249006171797e+00 6.929754284170300593e+00 4.035332924367200036e+00
4.080849628471335810e-01 6.840261569323032198e+00 9.700896335618075739e+00 1.519638253561920171e-01 3.720059388345550389e+01 1.752113138238223233e-02 2.784110766237789036e+01 1.548061963573243438e-01 7.171826702873669745e+00 5.802844127267668739e+00 6.783322056433974012e+00 4.179492530165072495e+00
4.144622320435199514e-01 2.511609742815295920e+00 9.556915874350814022e+00 3.535066841505533630e-01 2.372729889418325655e+01 3.979171452331624510e-03 4.730205491509987326e+01 1.334822483632055745e-01 7.355232818875528267e+00 5.372497330437687069e+00 6.923046382396755405e+00 4.147631798848074425e+00
7.005028292418755687e-01 7.989962206048876858e+00 9.535512799536256523e+00 1.384829252551225687e-01 4.162486001654794165e+01 3.388542323801468415e-04 3.089173610134081827e+01 1.546195682997348331e-01 7.190081883653469674e+00 5.308339443006699909e+00 6.804436405673619959e+00 4.022556179694689149e+00
2.321516678486872931e-01 5.769491171771945481e+00 1.226542639172112281e+01 9.917793724486130558e-02 3.357296630564355411e+01 8.580741646359971858e-03 4.442060333251913562e+01 1.256177923247364936e-01 7.442032928112482182e+00 4.992453329616688862e+00 6.843746101897298928e+00 4.060461228579264059e+00
1.447328058598477130e+00 1.139569192262359820e+01 1.003359191238879866e+01 9.060416878047600209e-02 4.123605036676716651e+01 2.714655969354017040e-02 4.367677609109543369e+01 1.540784650914416298e-01 7.454542592529833200e+00 4.783082556423060794e+00 6.866008301287493509e+00 4.111050534804451928e+00
1.127745358227754124e+00 1.028566212545742786e+01 1.146935361094581118e+01 9.430674356727308805e-02 3.799911055863533704e+01 1.366596410252569720e-02 4.056775631320520148e+01 1.699859324486029388e-01 7.442947715340036297e+00 5.328659777261204766e+00 6.840806556283865802e+00 4.179673030597143679e+00
3.110339242747982014e-01 8.154501098224990585e+00 1.300228569943659451e+01 1.097246495609037892e-01 3.809538658205958939e+01 2.445705859410702600e-03 3.871998724608443609e+01 1.379230667046967840e-01 7.465987631607720942e+00 5.373964875892697890e+00 6.846565831515370348e+00 4.073003111012020838e+00
5.229849240710329195e-01 1.105617823626182439e+00 8.853857183025844790e+00 4.329552948518086697e-01 3.897833519774766842e+01 1.424963035399074915e-02 3.597647265335174183e+01 1.132316499339985905e-01 7.088704990567386233e+00 5.397005172659845584e+00 6.851010236292022881e+00 4.101309660080076469e+00
1.582858335633064328e+00 4.100957757368953516e+00 9.241714623941986062e+00 1.902377163732654752e-01 3.588275123129789534e+01 3.394958823586750191e-02 5.232758174603991108e+01 1.703994769469345250e-01 7.029469355219934101e+00 5.204521774008341595e+00 6.939027196144479603e+00 4.160472345915140480e+00
1.783670855090310647e+00 1.035804356778977464e+01 9.596816723064534926e+00 1.331573415362277413e-01 4.117898214037678883e+01 4.899019893470683840e-02 5.283653001605254218e+01 1.678985433873833311e-01 7.121413928460636811e+00 4.654459598167147050e+00 6.911769447202232186e+00 4.171276149241920805e+00
1.862769825055801354e+00 1.019754806876558462e+01 9.361769777282145100e+00 1.883612608660645837e-01 4.181109410743260923e+01 2.357514577323310042e-03 3.912190764637385598e+01 1.891523315105916869e-01 7.097857186793696371e+00 5.481785583128415240e+00 6.842336320928534832e+00 4.185528024791258517e+00
1.444724035789222594e+00 6.516414433228870706e+00 7.319927973547196487e+00 6.713735956679530714e-01 3.725978207059226577e+01 3.206544476797430765e-02 5.658672040421539151e+01 1.758284727024533312e-01 6.411544320814812181e+00 4.218970853545124911e+00 6.996927998241407209e+00 4.289095685025056781e+00
6.731843236874991421e-01 2.663932649172209732e+00 1.124323188116402861e+01 1.507053373340301317e-01 1.865598682637762451e+01 3.658913333209993374e-02 4.526513089772146969e+01 1.604276705758574673e-01 7.579540022988343395e+00 6.101998061185327060e+00 6.888449838664524094e+00 4.219475066537992092e+00
5.807034837311080278e-01 6.585845611017962398e+00 9.806966856155524326e+00 1.280998226115415972e-01 4.015239745810769989e+01 5.340106197295696987e-03 4.363792159348467692e+01 1.651282406389075752e-01 7.277312569341930271e+00 4.306659834482218230e+00 6.855232063394449682e+00 4.189936744973900673e+00
5.358498573666780063e-01 1.202210825377914283e+01 1.252280375534952839e+01 6.066808633543718798e-02 3.922932818689348267e+01 2.995742117514155547e-02 3.822025479460724284e+01 1.772468538847979946e-01 7.346582407547735727e+00 4.617162316906620489e+00 6.885169762760508405e+00 4.127106900391147803e+00
3.092767109551767257e-01 1.076837729459183812e+01 1.254901624238254065e+01 2.178789003385997458e-01 2.966232577197830977e+01 4.261747274903296065e-03 4.229072764505431081e+01 1.080712301592788860e-01 7.520441334426099189e+00 5.312642910011724950e+00 6.855284869046808893e+00 4.107301776304463914e+00
1.282613928525181635e+00 7.973373744386906381e+00 1.136815793684164433e+01 1.045199871687768761e-01 3.931454378012014672e+01 2.975815098068727762e-03 2.845311820547205173e+01 1.446264347508691983e-01 7.420776857888441214e+00 5.340358486855972586e+00 6.811009325591143693e+00 4.189832538470000145e+00
7.679337621243778056e-01 4.946560951251139926e+00 8.445541217211673057e+00 2.954706419179968790e-01 3.950238716034034780e+01 1.414679835752761031e-02 4.200875255534978692e+01 1.595802408499448211e-01 6.738874141564259901e+00 5.340446659880432989e+00 6.829065647904503322e+00 4.070060969959541808e+00
1.020147457554522630e+00 9.966322001683934673e+00 1.192245644387233305e+01 6.950871819086876235e-02 4.005899210485049622e+01 1.453416468055308657e-02 4.406267136391831940e+01 1.363221387895269254e-01 7.422355642318056113e+00 5.317418069651631995e+00 6.852847760867341265e+00 4.078482518947947000e+00
4.573922343746293917e-01 4.897456482401440603e+00 1.302889822287708199e+01 7.836171926241702890e-02 3.673891239838563649e+01 4.324487418168721647e-02 3.790574425887546539e+01 1.373905089608515595e-01 7.460334286028796669e+00 4.621001221061540321e+00 6.873721608066510669e+00 4.144183007492452830e+00
8.027444905020071353e-01 8.773616321624960079e+00 9.138038607754069176e+00 3.681154110454327166e-01 2.706401544909602919e+01 1.942941614458960214e-02 4.029826725647419039e+01 1.348811724418188807e-01 7.173853159524693268e+00 5.309633628490612267e+00 6.867811478660282631e+00 4.146637470893709931e+00
2.948201671701514703e-01 4.567149031723078956e+00 9.908963959776645680e+00 1.139050566119356178e-01 4.139932821218368986e+01 1.474669744090772658e-02 3.212699200465090854e+01 1.475418512424152284e-01 7.321128585581199388e+00 5.376287030636703435e+00 6.787709984346641079e+00 4.122597331070181781e+00
1.348950363095686944e+00 6.111866458962771809e+00 7.488331499435703087e+00 4.802517368215274973e-01 2.398375083817236231e+01 1.906733338343537601e-02 5.288811710167048830e+01 1.435309042505767407e-01 6.366506276523384855e+00 5.587677691443724726e+00 6.944443767698992076e+00 4.131576341516286277e+00
9.965203034954157602e-01 6.839157759632291445e+00 9.131921589131438921e+00 1.891889887033502693e-01 3.472240392600603798e+01 1.528852919582150520e-02 2.528039870395874900e+01 1.747056452910077107e-01 7.023385696419843782e+00 5.047181093037092836e+00 6.796607410881875921e+00 4.118299356571613501e+00
4.911696287082980006e-01 1.032077835864941129e+01 9.267286823856247580e+00 2.480192852846893614e-01 3.787763671504049512e+01 4.083880301285887360e-02 3.703212541435417648e+01 1.152034413986771505e-01 7.080722265372447310e+00 5.028354707809416624e+00 6.833992931226571699e+00 4.002330500556531945e+00
3.847150305144676485e-01 6.189412060692982998e+00 9.083651090474086587e+00 2.670379809168490493e-01 3.770788100757332728e+01 3.949162183227148543e-02 4.073269613525737753e+01 1.286140514350271880e-01 7.025129690102783542e+00 4.624865947944957867e+00 6.871468573514309952e+00 4.016798519902236464e+00
1.436658860209885757e+00 1.181292269334448441e+01 1.067130072300082233e+01 5.298907291178816398e-02 3.745025463498421203e+01 2.757054211462450083e-03 3.468636366663855597e+01 1.818953268168854998e-01 7.314139465066428869e+00 5.806005923770179322e+00 6.801771695925822314e+00 4.219936688336208164e+00
5.729835212158060909e-01 2.924147890663581606e+00 1.244050733351784643e+01 5.249855759149237716e-02 4.162047917288307275e+01 2.411446491183082824e-02 2.906296877618982677e+01 1.449249498390491053e-01 7.523636461851989310e+00 5.608238005154838390e+00 6.736110519454992840e+00 4.190233996077100898e+00
9.314506325407130305e-01 8.999064773756206392e+00 1.227799876837591597e+01 9.987869065919527389e-02 3.964830618852432309e+01 1.764672093007652737e-02 3.866318936221939850e+01 1.522357940636656914e-01 7.431577083891905744e+00 5.336518122001663755e+00 6.848195946391207656e+00 4.133917927638943723e+00
2.335268771577365399e-01 1.247430207887143183e+01 1.244595243923024164e+01 1.166373249199195855e-01 4.074365631470919880e+01 3.911849589161093405e-02 2.679936870321804321e+01 1.454896329086078910e-01 7.345161202475050999e+00 4.829674397889029080e+00 6.799189233345884986e+00 4.117617773076878152e+00
4.044660692469355667e-01 1.088943309009846239e+01 1.165004371347742662e+01 5.178183826797562450e-02 4.162598157078140559e+01 2.671704381825794946e-03 3.912412370485309054e+01 1.554277878603530227e-01 7.340287081336374087e+00 5.436205946819150370e+00 6.830940944847206708e+00 4.105782198225803370e+00
5.124632772859918362e-01 5.191067989817055306e+00 9.100141661556104822e+00 3.131305963261281078e-01 3.787309913024724750e+01 5.321091354442489263e-02 4.355492267924297067e+01 1.265909844907242843e-01 7.011928310639863327e+00 4.346721036278456296e+00 6.874990061213800630e+00 4.084083333537662952e+00
1.098033500446799593e+00 1.181244581536408944e+01 1.038744619625515142e+01 1.652441780905227198e-01 3.369644206973642753e+01 2.043927189720042698e-02 3.286875887247451544e+01 1.495391159801708336e-01 7.438268850149668765e+00 4.817950359936695293e+00 6.807859647739480380e+00 4.194650608804117553e+00
4.900100362913017982e-01 9.318232595176809241e+00 1.262722131626677680e+01 6.096263888364424760e-02 4.082262915180871232e+01 2.132956356223349864e-02 3.264979714497848562e+01 1.297451554617936320e-01 7.387933719882983752e+00 5.498716105143724775e+00 6.788070546630439850e+00 4.038464144877158546e+00
4.055773279955678379e-01 8.990061678337097462e+00 9.822821336782016743e+00 1.052221312849334622e-01 4.008127441859478068e+01 2.829177523923697389e-03 3.959224894312305310e+01 1.646614783472439281e-01 7.228275602191992277e+00 4.627053552959196736e+00 6.870203445595453928e+00 4.151280108514935563e+00
3.229436028375350931e-01 1.142813023178341147e+01 8.842991071615847076e+00 3.179054966645794011e-01 2.811989410284058977e+01 3.094049620644787404e-02 3.870617211016239878e+01 1.245574191568782213e-01 6.957692643326662818e+00 5.364170310167391875e+00 6.866645351293858113e+00 4.047041693537581253e+00
3.249562384997928266e-01 2.737554290668691603e+00 1.132367608077060694e+01 1.257847794470181579e-01 3.753144458175406584e+01 1.560448055027791742e-02 3.910883609585996368e+01 1.229163254021824886e-01 7.598603013026721698e+00 4.766313101213121683e+00 6.886036160269995321e+00 4.156270756603966277e+00
1.091720993786184923e+00 6.768866823025514456e+00 9.896883948331856473e+00 1.623373367742003137e-01 3.833332135404886287e+01 3.503482686501567544e-04 2.888758749744144083e+01 1.479567479882380743e-01 7.389190604463848899e+00 5.157920560213096195e+00 6.806178753731483511e+00 4.158540231243147645e+00
3.063558916515745079e-01 1.129221375486611834e+01 1.158442771676416427e+01 9.482780687573666434e-02 4.004535793805327870e+01 1.460773165591970103e-02 4.470957186866464639e+01 1.434614506857587735e-01 7.370414908083645855e+00 5.300649123669609608e+00 6.858304057487288219e+00 4.118471580172428759e+00
1.346030650469827172e+00 1.122845529448333224e+01 1.309890841665689720e+01 8.680114158991303341e-02 2.898065642641269335e+01 4.520335990894492478e-02 4.352977642549052462e+01 1.973468391983136949e-01 7.317323304965334785e+00 5.222353490313260238e+00 6.881437009510658953e+00 4.251722751301453940e+00
9.429484536188825761e-01 1.275889162561316503e+01 1.157834691573974517e+01 1.592014236342826350e-01 3.397264300225178602e+01 3.055462780981567719e-03 3.925099550825427031e+01 1.614489083960185534e-01 7.422407450795962092e+00 4.752933368725447139e+00 6.874679151675650246e+00 4.229531726378182199e+00
6.339288567877552349e-01 7.936177555152026386e+00 1.244668719187646566e+01 6.742026398204244153e-02 3.577216435191537869e+01 3.809360704072531356e-02 4.187943555747288116e+01 1.480324828852175312e-01 7.391911687930111441e+00 5.189701365942173794e+00 6.864035505532349646e+00 4.112548302459479999e+00
1.145861805510985487e+00 7.693895031321045686e+00 9.507857550832886417e+00 1.212909157206094601e-01 3.974433369612341949e+01 2.765303330411745045e-03 3.255618880412803406e+01 1.736290312322394114e-01 7.144493554059138773e+00 5.554171118148511610e+00 6.772143948633154054e+00 4.103485728141302857e+00
1.933438986636619950e+00 1.189535558408356941e+01 9.970426076730452891e+00 5.695649687983722620e-02 3.540769415102499806e+01 2.065550344077255601e-03 4.036797192877956064e+01 1.798978848899259186e-01 7.369468127131494128e+00 5.745214631277050898e+00 6.823630653900725207e+00 4.189257889730310325e+00
3.610344418216354656e-01 1.295864066067010256e+01 8.970206372921547100e+00 3.044787474300521546e-01 2.344998088081689502e+01 2.786256799702966150e-02 3.584112852762736878e+01 1.329093221052341511e-01 6.969021929465650800e+00 5.901384998467522180e+00 6.876476915828988012e+00 4.032444989168016747e+00
5.452051531669259710e-01 5.820742105548387002e+00 1.223304837982371751e+01 1.441339286973326583e-01 3.943381527526850050e+01 7.363352322310081494e-04 4.103040581133580389e+01 1.465406464165312783e-01 7.494491237452635346e+00 5.255277724818729013e+00 6.864074186613805750e+00 4.155836765044648828e+00
1.475251805440432440e+00 9.075133555222977932e+00 1.147458003100232027e+01 1.839855428600107312e-01 3.971235582646363582e+01 2.148576960630648076e-03 4.298070781787847494e+01 1.493554846628206145e-01 7.503616727888555715e+00 5.570678459539816885e+00 6.859361484195826364e+00 4.186808368011886827e+00
6.805489702866525104e-01 8.456980523003627681e+00 9.631655008665262585e+00 1.266014607950859960e-01 3.996497224859204778e+01 2.341604864739291886e-02 2.898304844449944184e+01 1.599926069937882278e-01 7.165427946547758609e+00 5.451384200594883822e+00 6.790240627923981975e+00 4.109887433090854358e+00
1.915464436928209446e+00 1.194673636394915128e+01 1.023984697115927744e+01 1.087791187734878373e-01 3.045093841422546177e+01 6.646387874176390258e-03 5.437081997354116680e+01 1.607576879476520504e-01 7.454297114414721648e+00 5.699473808555293175e+00 6.920373358547088571e+00 4.163969489214496278e+00
2.048672843024820778e-01 1.174963274261721757e+01 1.281624252258670360e+01 1.683717656122044048e-01 4.092985090869345299e+01 8.020366382770237942e-04 2.501217189615676872e+01 1.463880260577384018e-01 7.400266155561766368e+00 5.616672588360945184e+00 6.831596184782238623e+00 4.168948687202632897e+00
3.658847756510735794e-01 4.217965068789299110e+00 1.259720792575262038e+01 5.257978829611598820e-02 3.680804248723325856e+01 1.438246840220875310e-02 3.059500411284792776e+01 1.583863150662943031e-01 7.468882662974095865e+00 5.179246396202488611e+00 6.807125908105412293e+00 4.189524662027348967e+00
4.900100362913017982e-01 9.318232595176809241e+00 1.262722131626677680e+01 6.096263888364424760e-02 4.082262915180871232e+01 2.132956356223349864e-02 3.264979714497848562e+01 1.297451554617936320e-01 7.387933719882983752e+00 5.498716105143724775e+00 6.788070546630439850e+00 4.038464144877158546e+00
4.468368060059751401e-01 8.963546306654270879e+00 9.287048174099822972e+00 2.799008576015835081e-01 4.069893370832086532e+01 2.075153527673475121e-02 3.804979013339610106e+01 1.629256590184753328e-01 7.001159232070477856e+00 4.858993729518878979e+00 6.829766715294432800e+00 4.204237288543614781e+00
8.253002646135549902e-01 8.973665894143186605e+00 1.235749757995742470e+01 1.025663057600763595e-01 4.133101628435597519e+01 4.416798260480597586e-03 2.434268558569956298e+01 1.631687094647803205e-01 7.403383391842929484e+00 5.695156449209539673e+00 6.762898742990497425e+00 4.184150025597336509e+00
1.409676579949138864e+00 5.174607485864812340e+00 9.762603221554764232e+00 8.875273854971479914e-02 2.036979035894910339e+01 3.671328259191908305e-02 3.027313419877734546e+01 1.645026768382059357e-01 7.180461564082811776e+00 6.178824970964292618e+00 6.780063825398922717e+00 4.156753307955458610e+00
3.519217966027038402e-01 1.071136349957922285e+01 1.228577276747101799e+01 1.201144720101395974e-01 3.208908709554252425e+01 1.996179760443745135e-03 4.102541066360796407e+01 1.611077908969051342e-01 7.382805264100582576e+00 5.417688734722318600e+00 6.880505115644652392e+00 4.179982471192364102e+00
1.917951613649350406e+00 1.148311081365421948e+01 9.635411319750321724e+00 1.795277068512059482e-01 3.661566442508244279e+01 8.113332478630060074e-03 5.318750517338408912e+01 1.647583393705741861e-01 7.267788722031969684e+00 5.328311712182468796e+00 6.908152700960780379e+00 4.178154061372145733e+00
1.278474490194507762e+00 9.347841278580711233e+00 9.779119438430456057e+00 5.582209238251197025e-02 4.137546052367303417e+01 6.442545999973148599e-03 2.550028200151589175e+01 1.672054997123978148e-01 7.271194279809961358e+00 5.369921594242114793e+00 6.795001282493576156e+00 4.115970651309417860e+00
6.263210849486000598e-01 6.579588711508788990e+00 1.287869588788068853e+01 8.362251610052312545e-02 3.784287872219412208e+01 1.881230447401889896e-02 3.910194559104126455e+01 1.838158829503918346e-01 7.330794470907477489e+00 5.410684071381426818e+00 6.860815911032595693e+00 4.251170896521092146e+00
4.336031086129616963e-01 4.098144790991945285e+00 1.265699520337757633e+01 8.562082027153797292e-02 2.960869946165724542e+01 1.836040628835412455e-02 3.015818640275062279e+01 1.451341720091363641e-01 7.465746050605829964e+00 5.250263400779521916e+00 6.805569634611977392e+00 4.185668780351509355e+00
6.155255313588343657e-01 1.131031294862452263e+01 1.215093686502460457e+01 6.115951359348636984e-02 4.081409690904196452e+01 6.287008324279608554e-03 3.134112858342633245e+01 1.821215540870657623e-01 7.303080872596034112e+00 5.337048131288998576e+00 6.820201494324567904e+00 4.178255975708280445e+00
8.407476927233346053e-01 7.995818017276408618e+00 1.286573232390390942e+01 1.334920544637602791e-01 3.917799159471670123e+01 1.055784549815494758e-02 8.819345244368562931e+00 1.543944840725515744e-01 7.458085357858362130e+00 5.883392894519040794e+00 6.687614616790817479e+00 4.173958273577992983e+00
7.025660897798191584e-01 1.007430910641599553e+01 1.274798059241902770e+01 5.611211111413777486e-02 4.162799057372151168e+01 4.540347421582066265e-03 2.773065003787383986e+01 1.737488504199681538e-01 7.430973256854660036e+00 5.358865925104785433e+00 6.795417829840278756e+00 4.116768121896171806e+00
