metal tau age EBVgal Tdust fracPAH incl EBVbbb GA SB TO BB
1.667815128156070248e+00 2.196345461311046687e-01 8.744604361888097088e+00 6.143573765406209475e-01 2.085849258876462997e+01 2.648885292835537891e-02 3.242324124312437306e+01 6.427853896087544483e-02 7.143981936168518843e+00 5.255478450807103741e+00 6.488661414207992806e+00 3.894875187119261284e+00
1.102731209148628988e+00 1.039862977821239376e+01 1.301895381404941787e+01 7.272623107103537432e-01 3.977608202668745463e+01 3.220564391491301942e-02 4.481580439015890960e+01 1.505003007255537595e-01 7.739648963233879186e+00 3.656860561955163291e+00 6.519151972675928164e+00 4.064824048028334857e+00
1.763269225844509069e+00 1.291158714932210572e+01 9.503675761204137373e+00 7.777665390486947494e-01 2.739377027058763048e+01 3.878471979950048193e-02 4.792719015314703768e+01 1.299510861125867667e-01 7.366980895094123127e+00 4.700090970181715733e+00 6.556071406531337686e+00 4.038071168456125903e+00
1.855139974584267604e+00 1.071907790326532606e+01 1.093642335697203549e+01 4.945252313810200029e-01 3.536054367538832821e+01 4.884306390230798434e-02 4.223358013325685789e+01 1.732864108766491162e-01 7.559614851872282770e+00 4.426272230022354037e+00 6.526834379749601567e+00 4.062194145661390365e+00
1.979673790769212349e+00 8.741974124337366092e+00 7.750621538966639967e+00 6.437163821780365058e-01 2.166765305632308269e+01 4.213526975281035869e-02 6.193901130889274498e+01 1.056596355377157626e-01 6.460358824502780095e+00 5.294658517158744360e+00 6.644538948397148204e+00 3.942320352763221791e+00
1.977896010835929363e+00 1.112396320637692559e+00 8.751979521132689399e+00 7.388534690239096925e-01 4.174336074882533154e+01 4.850510322331918339e-02 5.076686209668193328e+01 5.760764975325961129e-02 7.100589006416235804e+00 3.721051904656709652e+00 6.590231379457058836e+00 3.886047599405738850e+00
1.106104549978659257e+00 7.888361934389368280e+00 1.314929216744707929e+01 7.807683500376471075e-01 4.028581513140539272e+01 2.511567819169002388e-02 3.907624198211033217e+01 1.819698613180505131e-01 7.763020931279495329e+00 3.813815880306671957e+00 6.519618643459189400e+00 4.104675060964574129e+00
1.741515296791744438e+00 4.116744336622248923e+00 8.068611773826333433e+00 5.480374825584484189e-01 4.114306463148981408e+01 5.360748492835209350e-02 3.749584893706224875e+01 2.405080061067482039e-02 6.598549239808200184e+00 4.080364395492757978e+00 6.532378190106275184e+00 3.784137372965773238e+00
1.512717866285900881e+00 8.082340774311559173e+00 1.036233354012288288e+01 7.034953569907174131e-01 1.623878723615990438e+01 3.096271214949286241e-02 3.751641039570850467e+01 1.624753600224486672e-01 7.696639233662573076e+00 5.640928935259246657e+00 6.519091148622987220e+00 4.101243995721191027e+00
7.213178308313892284e-01 4.575574057891449442e+00 8.800810007434256121e+00 7.787411715698808745e-01 1.614547282974333342e+01 1.733422195774442232e-02 4.486619541852162030e+01 8.224013732159526913e-02 7.112895820351258891e+00 5.817983499857174223e+00 6.533980093040668180e+00 3.885792023619586644e+00
9.783349057909260793e-01 5.449054131432634840e+00 1.219493842942843287e+01 7.793779525387041218e-01 1.734101098257267282e+01 3.573884606827628513e-02 3.946351751492328930e+01 1.422744001888089915e-01 7.820654170564303342e+00 6.105275286088048148e+00 6.536746979129002710e+00 4.087202276052224192e+00
1.620263975947475066e+00 4.082227464549205820e+00 8.898006063823606482e+00 7.488536428454015681e-01 3.961203946748797478e+01 5.137858115178520896e-02 3.618799980563720453e+01 7.821148985889440908e-02 7.146731489740474785e+00 3.972585883570596721e+00 6.515920364414540700e+00 3.923491896604769380e+00
1.962893122030455739e+00 5.353861147517967822e+00 9.774772288268142262e+00 4.173784557978085230e-01 1.546012061066492116e+01 4.094303039536917321e-02 1.581404013594828584e+01 4.423966817418253927e-02 7.465402374464904511e+00 5.848433193043881317e+00 6.470683037017018080e+00 3.871085170557243771e+00
5.157002663584051572e-01 1.206905895471813217e+01 9.785012221591699699e+00 7.148688405638262688e-01 2.487041736769962341e+01 1.247688691402724578e-02 3.357094045301324314e+01 1.534187262855763456e-01 7.568951601777136773e+00 5.280931160495168086e+00 6.477569100185633033e+00 4.049441247183212411e+00
1.331355789855212413e+00 6.394744563898260736e+00 1.291184903003553330e+01 7.712675654348559728e-01 1.598068188197636452e+01 2.337135044695803909e-02 3.809913913663578455e+01 2.070538888949778888e-01 7.746360738717243066e+00 5.751373837100743458e+00 6.531916837416961386e+00 4.151833435895163404e+00
1.990727867343812907e+00 2.269639072163465165e+00 7.899362069470964087e+00 6.409685751113313179e-01 3.561082698700472093e+01 1.599720166736762553e-02 4.464670587429866089e+01 6.851300304677149233e-02 6.542379819009205733e+00 3.985930920403145450e+00 6.483411379557214360e+00 3.866605661058175158e+00
9.485373084547641387e-01 1.070400018165835299e+01 1.003701789761171526e+01 6.156764319214320658e-01 2.573660966021225249e+01 3.917959098073959048e-03 3.189045606206085637e+01 1.048352069414488358e-01 7.607935931426109022e+00 4.483703707164659491e+00 6.507148474915680936e+00 3.988156749676651458e+00
1.881945548716134509e+00 9.779732178258704778e+00 9.917215722453125437e+00 7.013359903648701543e-01 2.380070943122028382e+01 4.162238270454973049e-02 3.914538296870487244e+01 1.306981387281492824e-01 7.581778024772358293e+00 5.129340365934115908e+00 6.523054986682623735e+00 4.040825166961798942e+00
7.423305507806645664e-01 9.699681289717606347e+00 1.180577052192927923e+01 7.192814672290384070e-01 3.527546921101388477e+01 4.861750981130175814e-02 3.092729663931488915e+01 1.043558933098143876e-01 7.703827841398844356e+00 4.253427645558627290e+00 6.481022170210724909e+00 3.998603498017146762e+00
7.353624157620302082e-01 7.195024649531790217e+00 1.092612243352288814e+01 5.857156418795842479e-01 1.704013910579804048e+01 1.355088780368349580e-02 3.351592112727548312e+01 1.579104497794449682e-02 7.649901428726195718e+00 5.791083773449914318e+00 6.496499126168604477e+00 3.901009643774735025e+00
1.248243311098475861e+00 9.011041545036544420e+00 1.030928609936637486e+01 7.445118898789016004e-01 2.866200442041360219e+01 3.829303646172819986e-02 3.619534063496533349e+01 8.850667450055048346e-02 7.762381480055957184e+00 4.809508741367420015e+00 6.528633558700960293e+00 4.014826648841962609e+00
7.936471817737256185e-01 9.530640663962540060e+00 1.249187758991907238e+01 6.187758358241732815e-01 4.010473905305492082e+01 2.407949153506269355e-02 2.866018013863570246e+01 6.445133884078205200e-02 7.681332423182489322e+00 3.606967121454058400e+00 6.463512484627472077e+00 3.946966794562543512e+00
1.794728430441001166e+00 9.430612665057715560e+00 9.085188319527151890e+00 7.339803595082833310e-01 4.009015637521216036e+01 2.669202056232386489e-02 5.204482530148104757e+01 8.402171424485130324e-02 7.178437403892615976e+00 3.439807035120296064e+00 6.570216658536647714e+00 3.968942887663475361e+00
1.910416744861298310e+00 5.360924442689547043e+00 7.560222176653031312e+00 6.897110670088868467e-01 2.228884195751614783e+01 1.956238250628029082e-03 3.606026984952485748e+01 6.829919760458870448e-02 6.399791476092712372e+00 4.999455236365999866e+00 6.465543270572347012e+00 3.908726081311117539e+00
1.707557029235571067e+00 3.752454734419147009e+00 9.439878356942568161e+00 5.605056990486909640e-01 3.852067895601850722e+01 2.213925157255808643e-02 3.615053923168686367e+01 1.119600697781239912e-01 7.225372345540112207e+00 4.262531773202294261e+00 6.538106352473118221e+00 3.964440835264253948e+00
1.861045079780303757e+00 1.006782156272297968e+01 7.904464706002014118e+00 5.249015889448940264e-01 3.753756404928141421e+01 3.764571782405346650e-02 2.978147989198370027e+01 1.398052006914764500e-01 6.479436908066709577e+00 4.103392029370976246e+00 6.476817256980158533e+00 3.942370513984476688e+00
1.365358377026089087e+00 8.262678969623719283e+00 7.822531729591669425e+00 7.503773816470511449e-01 2.054676504363077072e+01 2.635982199752466212e-02 4.334179719542300546e+01 6.658150100268019067e-02 6.590804050278585180e+00 5.055266082660057947e+00 6.513009758784228609e+00 3.916174323382682232e+00
1.951654911800746017e+00 2.198586128042431032e+00 7.707312544773322394e+00 7.709350710257938388e-01 2.994349189694793267e+01 8.675063913325738174e-03 4.223703259536883081e+01 1.178280376952816483e-01 6.389864462928336764e+00 4.492705125133703348e+00 6.524132888324437829e+00 3.994034239780358320e+00
1.780120006704503099e+00 8.331049288915568951e+00 8.511994349102730339e+00 5.994408549599005154e-01 2.088072220179910232e+01 1.968766641205043494e-02 4.276228618185062658e+01 8.342203377979608148e-02 6.843147615670922335e+00 5.300742255881111475e+00 6.552172747952816678e+00 3.867570914012718575e+00
1.544503407363194247e+00 4.013601274735832725e+00 7.309249320292935614e+00 7.524840931723886239e-01 4.146656676991716495e+01 2.313557479189595756e-02 3.912518618045120888e+01 1.296742767288028286e-01 6.258095871434637303e+00 4.094612167456119778e+00 6.519326391737063631e+00 3.995881605436364836e+00
1.890511698863063028e+00 1.149710663539604028e+01 9.038354026035991140e+00 6.717637101022883028e-01 1.814654904137683289e+01 2.331422839872384842e-02 3.736077964286851483e+01 1.040006968692799710e-01 7.113745632382340034e+00 5.799801873245113981e+00 6.541529497471113785e+00 3.987878251030139154e+00
1.640557211630444545e+00 6.139823649964243346e-01 7.921817175481656648e+00 6.900267804111839265e-01 1.892949607764694520e+01 1.377006153724186568e-02 2.759670194685437039e+01 1.087363154878649707e-01 6.514133279373456986e+00 5.654974845766362890e+00 6.480347879209958251e+00 3.991388033937932178e+00
3.016596368231519998e-01 8.710918270698693178e+00 1.184087248921430913e+01 7.274806138680770529e-01 2.747451186579296589e+01 1.318176670182584498e-02 4.845171801778641196e+01 2.365739929067435174e-02 7.764253742431534988e+00 4.455291444400106826e+00 6.565336577931802253e+00 3.873239017907053494e+00
3.955849406722913852e-01 1.512303192997648260e+00 1.023296691469323605e+01 6.690859752723368192e-01 1.645972629620343142e+01 2.774565593915294046e-02 2.212317922673188519e+01 8.446366697087742681e-02 7.830714433586280165e+00 6.222382095497938082e+00 6.443399222037019314e+00 3.977493830639522443e+00
1.247384011718314589e+00 9.012016960875612881e+00 1.100666253292551566e+01 6.170588158900228715e-01 3.056390571380718768e+01 4.396479635152290150e-02 2.607866095278211915e+01 5.688579428301870217e-02 7.701531866742094223e+00 4.179824574681504146e+00 6.495348452411334961e+00 3.920849750006208723e+00
1.622360313523548703e+00 4.858065135256432576e+00 7.164744676503170595e+00 7.776130250348286532e-01 2.044564924487431412e+01 7.404141794144786758e-03 5.470916332840555896e+01 1.528093609479677095e-01 6.196722378403507037e+00 5.309744943226611724e+00 6.563346266955910835e+00 4.061627890339094549e+00
5.247998047775019881e-01 7.848651305432188252e+00 1.087297935931231940e+01 6.805347474066161251e-01 2.382030903623905260e+01 2.559912695208263131e-02 2.700219764830283964e+01 2.023685352319496700e-01 7.613477814742857674e+00 4.825034774966951545e+00 6.504972908527044240e+00 4.128152269527259222e+00
1.120538189417540131e+00 3.769381711240963551e+00 7.453670551629407726e+00 7.857949028796635815e-01 2.827241848899936372e+01 1.061703899040135519e-02 4.080845782492652773e+01 8.470702728588413999e-02 6.473604065413482544e+00 5.155072128295071110e+00 6.523671651056702103e+00 3.929549847528940987e+00
1.627388415903886054e+00 9.711433376766054337e+00 1.033642123531631007e+01 6.358709057464212444e-01 3.700192020409244265e+01 3.538903337469719024e-02 3.597431107500906933e+01 9.579900804081914467e-02 7.731470685259328235e+00 3.959191472825656533e+00 6.504092632541830454e+00 3.942854437715574534e+00
1.366741730605666838e+00 7.569820876179234936e+00 7.425751087119747851e+00 7.581375500736433626e-01 3.663706407391485698e+01 2.129293703034444013e-02 2.932568783357968201e+01 1.193011426549613202e-01 6.416084767616546003e+00 3.642136187443860251e+00 6.471250312760023604e+00 3.962479899962458418e+00
1.183846219668349242e+00 2.859226416466724707e+00 9.812563999230528466e+00 7.753222911470665224e-01 2.989126374688955323e+01 3.804776944198773325e-02 3.573039035018789633e+01 9.519712437005414807e-02 7.776280290572586296e+00 4.354892318247657101e+00 6.513502604112343164e+00 4.005888321394495577e+00
1.695503693716283067e+00 1.143722320302097017e+01 7.725129444902962383e+00 6.753464951309090525e-01 2.701082313691316727e+01 1.498742503579379368e-02 4.099305238798606865e+01 2.110426157057472552e-02 6.501382675780483567e+00 4.856718636558012392e+00 6.500006457405419269e+00 3.826871343059863761e+00
1.962163888913910581e+00 1.494650700375977914e+00 8.070771394942545029e+00 6.459823534568072123e-01 2.946415880091845807e+01 1.476135674335628777e-02 3.018352366944988674e+01 2.463758214508628835e-02 6.663388081560160714e+00 4.774009549993680324e+00 6.446747928652104775e+00 3.883755460777546631e+00
1.763885710856304856e+00 7.515899627587340426e+00 9.062689070892094634e+00 6.857024477249193950e-01 3.198557154452329598e+01 5.209723344249256316e-02 4.084611412480836634e+01 8.811592776224992651e-02 7.208859663452447109e+00 4.326844599066587804e+00 6.488853177449637855e+00 3.932395747196855140e+00
1.537338377703967973e+00 1.256749830351095021e+01 7.713561394406201366e+00 7.611810304850991082e-01 2.515658979168711085e+01 2.709412534602979872e-02 3.674231304026104539e+01 1.381764544665866068e-01 6.507032318730608722e+00 5.213164355176296283e+00 6.484049466751834245e+00 4.060435667774420665e+00
