logz logzerr logvol nlive logl logwt insert_order
-2.756197749704192505e+11 8.534112172681576538e+10 -5.000000000000000971e-02 4.000000000000000000e+02 -2.199821669454366760e+11 -2.199821669514794006e+11 4.699999999999999734e-01
-2.199821669514794006e+11 4.425364401370838928e+10 -5.250000000000001193e-02 4.000000000000000000e+02 -2.100414644191588440e+11 -2.100414644252040710e+11 5.999999999999999778e-01
-2.100414644252040710e+11 4.387501279088146210e+10 -5.500000000000001416e-02 4.000000000000000000e+02 -1.968977914813483276e+11 -1.968977914873960571e+11 1.054999999999999938e+00
-1.968977914873960571e+11 4.682174790965234375e+10 -5.750000000000001638e-02 4.000000000000000000e+02 -1.734079354612541809e+11 -1.734079354673043823e+11 9.699999999999999734e-01
-1.734079354673043823e+11 1.245981633225608826e+10 -6.000000000000001860e-02 4.000000000000000000e+02 -1.167399887344199524e+11 -1.167399887404726715e+11 2.349999999999999867e-01
-1.167399887404726715e+11 3.091747441828825378e+10 -6.250000000000001388e-02 4.000000000000000000e+02 -9.691304358806007385e+10 -9.691304359411529541e+10 8.499999999999999778e-01
-9.691304359411529541e+10 2.138926627790184784e+10 -6.500000000000001610e-02 4.000000000000000000e+02 -8.530021623030171204e+10 -8.530021623635942078e+10 1.659999999999999920e+00
-8.530021623635942078e+10 2.399287411211326981e+10 -6.750000000000001832e-02 4.000000000000000000e+02 -6.261812486145826721e+10 -6.261812486751847839e+10 1.030000000000000027e+00
-6.261812486751847839e+10 3.037057868228747559e+10 -7.000000000000002054e-02 4.000000000000000000e+02 -5.649392198282103729e+10 -5.649392198888375092e+10 3.950000000000000178e-01
-5.649392198888375092e+10 3.271391203852410889e+10 -7.250000000000002276e-02 4.000000000000000000e+02 -5.583117654938129425e+10 -5.583117655544651031e+10 2.550000000000000044e-01
-5.583117655544651031e+10 3.234547129178246689e+10 -7.500000000000002498e-02 4.000000000000000000e+02 -3.171357672697026443e+10 -3.171357673303797913e+10 8.299999999999999600e-01
-3.171357673303797913e+10 3.739145132401876831e+10 -7.750000000000002720e-02 4.000000000000000000e+02 -3.134368296419655228e+10 -3.134368297026676559e+10 3.200000000000000067e-01
-3.134368297026676559e+10 9.085912388426794052e+09 -8.000000000000002942e-02 4.000000000000000000e+02 -2.793083396359098434e+10 -2.793083396966370010e+10 7.800000000000000266e-01
-2.793083396966370010e+10 1.721680295402104378e+09 -8.250000000000003164e-02 4.000000000000000000e+02 -2.401980451177202225e+10 -2.401980451784723663e+10 4.600000000000000200e-01
-2.401980451784723663e+10 2.413730121181600094e+09 -8.500000000000003386e-02 4.000000000000000000e+02 -2.346446415136773300e+10 -2.346446415744544601e+10 1.844999999999999973e+00
-2.346446415744544601e+10 2.556454448092960358e+09 -8.750000000000003608e-02 4.000000000000000000e+02 -1.958925358097292709e+10 -1.958925358705314255e+10 1.985000000000000098e+00
-1.958925358705314255e+10 3.570689486627492905e+09 -9.000000000000003830e-02 4.000000000000000000e+02 -1.719310103931230164e+10 -1.719310104539501572e+10 7.149999999999999689e-01
-1.719310104539501572e+10 8.929933278332778215e+08 -9.250000000000004052e-02 4.000000000000000000e+02 -1.617973513602443314e+10 -1.617973514210964775e+10 1.639999999999999902e+00
-1.617973514210964775e+10 1.207833284782790422e+09 -9.500000000000004274e-02 4.000000000000000000e+02 -1.368169668545921898e+10 -1.368169669154693413e+10 5.000000000000000000e-01
-1.368169669154693413e+10 1.957103330578768253e+09 -9.750000000000004496e-02 4.000000000000000000e+02 -1.177654640103656387e+10 -1.177654640712677765e+10 8.850000000000000089e-01
-1.177654640712677765e+10 1.724523504340651274e+09 -1.000000000000000472e-01 4.000000000000000000e+02 -9.958332130681846619e+09 -9.958332136774560928e+09 1.570000000000000062e+00
-9.958332136774560928e+09 1.910723349098751068e+09 -1.025000000000000494e-01 4.000000000000000000e+02 -8.142414461454012871e+09 -8.142414467549226761e+09 2.500000000000000000e-01
-8.142414467549226761e+09 8.952594843444813490e+08 -1.050000000000000516e-01 4.000000000000000000e+02 -6.639529189094520569e+09 -6.639529195192234993e+09 2.750000000000000222e-01
-6.639529195192234993e+09 1.240014645853202820e+09 -1.075000000000000538e-01 4.000000000000000000e+02 -6.071658524115309715e+09 -6.071658530215523720e+09 1.129999999999999893e+00
-6.071658530215523720e+09 1.235290513830717802e+09 -1.100000000000000561e-01 4.000000000000000000e+02 -5.084002190307198524e+09 -5.084002196409913063e+09 6.850000000000000533e-01
-5.084002196409913063e+09 4.655856610156059861e+08 -1.125000000000000583e-01 4.000000000000000000e+02 -3.168753261827405930e+09 -3.168753267932620049e+09 1.000000000000000056e-01
-3.168753267932620049e+09 9.576244637901424170e+08 -1.150000000000000605e-01 4.000000000000000000e+02 -2.990751073328955650e+09 -2.990751079436669827e+09 8.050000000000000488e-01
-2.990751079436669827e+09 8.837048607754145861e+08 -1.175000000000000627e-01 4.000000000000000000e+02 -2.957815030564251423e+09 -2.957815036674465656e+09 1.794999999999999929e+00
-2.957815036674465656e+09 5.861181924465101957e+08 -1.200000000000000649e-01 4.000000000000000000e+02 -2.379697057859036446e+09 -2.379697063971750736e+09 1.219999999999999973e+00
-2.379697063971750736e+09 7.160820057401170731e+08 -1.225000000000000672e-01 4.000000000000000000e+02 -2.366575601723962784e+09 -2.366575607839177132e+09 9.200000000000000400e-01
-2.366575607839177132e+09 2.251794988848224878e+08 -1.250000000000000555e-01 4.000000000000000000e+02 -1.966821394226391792e+09 -1.966821400344106197e+09 1.814999999999999947e+00
-1.966821400344106197e+09 1.730986492262992561e+08 -1.275000000000000577e-01 4.000000000000000000e+02 -1.910099305893194199e+09 -1.910099312013408422e+09 1.745000000000000107e+00
-1.910099312013408422e+09 1.654869574772497714e+08 -1.300000000000000600e-01 4.000000000000000000e+02 -1.768108347144227266e+09 -1.768108353266941547e+09 1.435000000000000053e+00
-1.768108353266941547e+09 1.656164754431771338e+08 -1.325000000000000622e-01 4.000000000000000000e+02 -1.689495015724609375e+09 -1.689495021849823713e+09 3.300000000000000155e-01
-1.689495021849823713e+09 1.901434938495635092e+08 -1.350000000000000644e-01 4.000000000000000000e+02 -1.556571387891512632e+09 -1.556571394019227028e+09 5.200000000000000178e-01
-1.556571394019227028e+09 5.755761935483292490e+07 -1.375000000000000666e-01 4.000000000000000000e+02 -1.017481718596313715e+09 -1.017481724726528049e+09 2.250000000000000056e-01
-1.017481724726528049e+09 2.273009527514325082e+08 -1.400000000000000688e-01 4.000000000000000000e+02 -9.923087366194806099e+08 -9.923087427521948814e+08 1.110000000000000098e+00
-9.923087427521948814e+08 6.957444936270303093e+06 -1.425000000000000711e-01 4.000000000000000000e+02 -9.679377877638332844e+08 -9.679377938990476131e+08 1.659999999999999920e+00
-9.679377938990476131e+08 1.588747999220507778e+07 -1.450000000000000733e-01 4.000000000000000000e+02 -9.210527749832141399e+08 -9.210527811209284067e+08 3.549999999999999822e-01
-9.210527811209284067e+08 2.450230665089953318e+07 -1.475000000000000755e-01 4.000000000000000000e+02 -8.192836477472721338e+08 -8.192836538874864578e+08 2.500000000000000139e-02
-8.192836538874864578e+08 6.403545791247215867e+07 -1.500000000000000777e-01 4.000000000000000000e+02 -7.890854831181403399e+08 -7.890854892608546019e+08 1.689999999999999947e+00
-7.890854892608546019e+08 6.755337277231870592e+07 -1.525000000000000799e-01 4.000000000000000000e+02 -7.489065208602474928e+08 -7.489065270054618120e+08 1.889999999999999902e+00
-7.489065270054618120e+08 6.588673997423755378e+07 -1.550000000000000822e-01 4.000000000000000000e+02 -7.302101684245193005e+08 -7.302101745722335577e+08 1.675000000000000044e+00
-7.302101745722335577e+08 7.100942317876262963e+07 -1.575000000000000844e-01 4.000000000000000000e+02 -6.582778451901808977e+08 -6.582778513403952122e+08 1.449999999999999900e-01
-6.582778513403952122e+08 8.869337548127330840e+07 -1.600000000000000866e-01 4.000000000000000000e+02 -6.205951962832968235e+08 -6.205952024360110760e+08 7.249999999999999778e-01
-6.205952024360110760e+08 4.045434874693769962e+07 -1.625000000000000888e-01 4.000000000000000000e+02 -5.706679019952126741e+08 -5.706679081504269838e+08 1.395000000000000018e+00
-5.706679081504269838e+08 4.785195733805571496e+07 -1.650000000000000910e-01 4.000000000000000000e+02 -5.033192415649671555e+08 -5.033192477226814628e+08 3.750000000000000000e-01
-5.033192477226814628e+08 2.916282580658772588e+07 -1.675000000000000933e-01 4.000000000000000000e+02 -4.741499718872759938e+08 -4.741499780474902987e+08 1.995000000000000107e+00
-4.741499780474902987e+08 3.578602512625632435e+07 -1.700000000000000955e-01 4.000000000000000000e+02 -4.072673161262220740e+08 -4.072673222889363766e+08 5.500000000000000444e-01
-4.072673222889363766e+08 3.093939765394325554e+07 -1.725000000000000977e-01 4.000000000000000000e+02 -3.915315585302942395e+08 -3.915315646955085397e+08 1.560000000000000053e+00
-3.915315646955085397e+08 3.066138726828463376e+07 -1.750000000000000999e-01 4.000000000000000000e+02 -3.798621462442636490e+08 -3.798621524119779468e+08 1.950000000000000067e-01
-3.798621524119779468e+08 3.356863199372614175e+07 -1.775000000000001021e-01 4.000000000000000000e+02 -3.724520125351673365e+08 -3.724520187053816319e+08 4.600000000000000200e-01
-3.724520187053816319e+08 3.517907507489567250e+07 -1.800000000000001044e-01 4.000000000000000000e+02 -3.569892163193976283e+08 -3.569892224921119213e+08 1.280000000000000027e+00
-3.569892224921119213e+08 1.195335526046298258e+07 -1.825000000000001066e-01 4.000000000000000000e+02 -2.745059991024674177e+08 -2.745060052776817083e+08 7.399999999999999911e-01
-2.745060052776817083e+08 3.888296129106289893e+07 -1.850000000000001088e-01 4.000000000000000000e+02 -2.738234399725209475e+08 -2.738234461502352357e+08 1.294999999999999929e+00
-2.738234461502352357e+08 3.091906086888334900e+07 -1.875000000000001110e-01 4.000000000000000000e+02 -2.546349165641605258e+08 -2.546349227443748116e+08 2.449999999999999956e-01
-2.546349227443748116e+08 9.208545682899205014e+06 -1.900000000000001132e-01 4.000000000000000000e+02 -2.539441614799150229e+08 -2.539441676626293063e+08 1.415000000000000036e+00
-2.539441676626293063e+08 7.489816117209019139e+06 -1.925000000000001155e-01 4.000000000000000000e+02 -2.337749343605371416e+08 -2.337749405457514226e+08 5.749999999999999556e-01
-2.337749405457514226e+08 7.516627249584263191e+06 -1.950000000000001177e-01 4.000000000000000000e+02 -2.186083232479322851e+08 -2.186083294356465638e+08 7.149999999999999689e-01
-2.186083294356465638e+08 6.567335016812037677e+06 -1.975000000000001199e-01 4.000000000000000000e+02 -2.070614211590862274e+08 -2.070614273493005037e+08 9.699999999999999734e-01
-2.070614273493005037e+08 9.719500766368329525e+06 -2.000000000000001221e-01 4.000000000000000000e+02 -1.646383519620256424e+08 -1.646383581547399163e+08 3.950000000000000178e-01
-1.646383581547399163e+08 2.375886946510969475e+07 -2.025000000000001243e-01 4.000000000000000000e+02 -1.550507358398483396e+08 -1.550507420350626409e+08 1.870000000000000107e+00
-1.550507420350626409e+08 2.451293203528821468e+07 -2.050000000000001266e-01 4.000000000000000000e+02 -1.392823993042638302e+08 -1.392824055019781291e+08 2.250000000000000056e-01
-1.392824055019781291e+08 1.108523636949207820e+07 -2.075000000000001288e-01 4.000000000000000000e+02 -1.324066234164042026e+08 -1.324066296166184843e+08 1.030000000000000027e+00
-1.324066296166184843e+08 8.887599762602452189e+06 -2.100000000000001310e-01 4.000000000000000000e+02 -1.225847572306327373e+08 -1.225847634333470166e+08 7.550000000000000044e-01
-1.225847634333470166e+08 1.210947885950308852e+07 -2.125000000000001332e-01 4.000000000000000000e+02 -1.181014952779461890e+08 -1.181015014831604809e+08 1.774999999999999911e+00
-1.181015014831604809e+08 2.210277878674830776e+06 -2.150000000000001354e-01 4.000000000000000000e+02 -1.059793102269628793e+08 -1.059793164346771687e+08 1.104999999999999982e+00
-1.059793164346771687e+08 6.786469706393216737e+06 -2.175000000000001377e-01 4.000000000000000000e+02 -9.563066068443888426e+07 -9.563066689465317130e+07 1.814999999999999947e+00
-9.563066689465317130e+07 1.061531616740744188e+07 -2.200000000000001399e-01 4.000000000000000000e+02 -8.687139628483127058e+07 -8.687140249754555523e+07 1.074999999999999956e+00
-8.687140249754555523e+07 3.264385276479123160e+06 -2.225000000000001421e-01 4.000000000000000000e+02 -8.005875187242680788e+07 -8.005875808764109015e+07 1.639999999999999902e+00
-8.005875808764109015e+07 4.736745473411082290e+06 -2.250000000000001443e-01 4.000000000000000000e+02 -6.836687485645268857e+07 -6.836688107416696846e+07 1.110000000000000098e+00
-6.836688107416696846e+07 6.255652742762515321e+06 -2.275000000000001465e-01 4.000000000000000000e+02 -6.428522602302137017e+07 -6.428523224323565513e+07 9.949999999999999956e-01
-6.428523224323565513e+07 4.419428719269494526e+06 -2.300000000000001488e-01 4.000000000000000000e+02 -6.170613710499589145e+07 -6.170614332771018147e+07 7.049999999999999600e-01
-6.170614332771018147e+07 5.033709242540779524e+06 -2.325000000000001510e-01 4.000000000000000000e+02 -6.009880623648490757e+07 -6.009881246169919521e+07 3.699999999999999956e-01
-6.009881246169919521e+07 1.229107935177777661e+06 -2.350000000000001532e-01 4.000000000000000000e+02 -5.840633388536893576e+07 -5.840634011308322102e+07 1.135000000000000009e+00
-5.840634011308322102e+07 7.328621326652831631e+05 -2.375000000000001554e-01 4.000000000000000000e+02 -4.650752348718535155e+07 -4.650752971739964187e+07 1.050000000000000044e+00
-4.650752971739964187e+07 4.434425363078032620e+06 -2.400000000000001577e-01 4.000000000000000000e+02 -4.367399228700252622e+07 -4.367399851971681416e+07 8.750000000000000000e-01
-4.367399851971681416e+07 3.953748983970423229e+06 -2.425000000000001599e-01 4.000000000000000000e+02 -4.345017465542534739e+07 -4.345018089063963294e+07 5.799999999999999600e-01
-4.345018089063963294e+07 4.079910559156632051e+06 -2.450000000000001621e-01 4.000000000000000000e+02 -4.186585163774592429e+07 -4.186585787546020746e+07 1.739999999999999991e+00
-4.186585787546020746e+07 4.529324284965579398e+06 -2.475000000000001643e-01 4.000000000000000000e+02 -4.060530216229470074e+07 -4.060530840250898898e+07 1.729999999999999982e+00
-4.060530840250898898e+07 5.942282945794442203e+05 -2.500000000000001665e-01 4.000000000000000000e+02 -3.399540009901506454e+07 -3.399540634172935039e+07 1.400000000000000133e-01
-3.399540634172935039e+07 3.647418322175672278e+06 -2.525000000000001688e-01 4.000000000000000000e+02 -3.385885146615449339e+07 -3.385885771136877686e+07 3.599999999999999867e-01
-3.385885771136877686e+07 3.292262690593278036e+06 -2.550000000000001710e-01 4.000000000000000000e+02 -3.290893628918002173e+07 -3.290894253689431027e+07 1.425000000000000044e+00
-3.290894253689431027e+07 2.398730808345651254e+06 -2.575000000000001732e-01 4.000000000000000000e+02 -2.994121702007437125e+07 -2.994122327028865740e+07 1.070000000000000062e+00
-2.994122327028865740e+07 1.439685813974010525e+06 -2.600000000000001754e-01 4.000000000000000000e+02 -2.956886784516611323e+07 -2.956887409788040072e+07 1.334999999999999964e+00
-2.956887409788040072e+07 9.090518874566095183e+05 -2.625000000000001776e-01 4.000000000000000000e+02 -2.903861521892336756e+07 -2.903862147413765267e+07 1.405000000000000027e+00
-2.903862147413765267e+07 3.549452769559869193e+05 -2.650000000000001799e-01 4.000000000000000000e+02 -2.787798667663457990e+07 -2.787799293434886634e+07 2.700000000000000178e-01
-2.787799293434886634e+07 8.439647503525807988e+05 -2.675000000000001821e-01 4.000000000000000000e+02 -2.713557758548275754e+07 -2.713558384569704533e+07 6.949999999999999512e-01
-2.713558384569704533e+07 5.469259525186093524e+05 -2.700000000000001843e-01 4.000000000000000000e+02 -2.352792648401160538e+07 -2.352793274672589079e+07 1.705000000000000071e+00
-2.352793274672589079e+07 1.841603842745000962e+06 -2.725000000000001865e-01 4.000000000000000000e+02 -2.038873514770120382e+07 -2.038874141291549057e+07 2.999999999999999889e-01
-2.038874141291549057e+07 2.514400198572461028e+06 -2.750000000000001887e-01 4.000000000000000000e+02 -1.976628017435488105e+07 -1.976628644206916913e+07 9.399999999999999467e-01
-1.976628644206916913e+07 2.645686615078252275e+06 -2.775000000000001910e-01 4.000000000000000000e+02 -1.869164598296446726e+07 -1.869165225317875296e+07 7.500000000000000000e-01
-1.869165225317875296e+07 6.775619456398165785e+05 -2.800000000000001932e-01 4.000000000000000000e+02 -1.837848572804721072e+07 -1.837849200076149777e+07 6.700000000000000400e-01
-1.837849200076149777e+07 1.476254426896952791e+05 -2.825000000000001954e-01 4.000000000000000000e+02 -1.754470671734561771e+07 -1.754471299255990610e+07 1.875000000000000000e+00
-1.754471299255990610e+07 4.128892127363592735e+05 -2.850000000000001976e-01 4.000000000000000000e+02 -1.679204543160555139e+07 -1.679205170931983739e+07 1.320000000000000062e+00
-1.679205170931983739e+07 3.259113682847354794e+05 -2.875000000000001998e-01 4.000000000000000000e+02 -1.569947816450729407e+07 -1.569948444472158141e+07 1.915000000000000036e+00
-1.569948444472158141e+07 7.271276555286850780e+05 -2.900000000000002021e-01 4.000000000000000000e+02 -1.500498014094245806e+07 -1.500498642365674488e+07 1.074999999999999956e+00
-1.500498642365674488e+07 6.425248403267551912e+05 -2.925000000000002043e-01 4.000000000000000000e+02 -1.443701607556578331e+07 -1.443702236078006960e+07 2.999999999999999889e-02
-1.443702236078006960e+07 7.392696495984757785e+05 -2.950000000000002065e-01 4.000000000000000000e+02 -1.421452738888681680e+07 -1.421453367660110258e+07 1.849999999999999978e-01
-1.421453367660110258e+07 8.410939503585087368e+05 -2.975000000000002087e-01 4.000000000000000000e+02 -1.336680101158283651e+07 -1.336680730179712363e+07 1.125000000000000000e+00
-1.336680730179712363e+07 6.822751927768130554e+05 -3.000000000000002109e-01 4.000000000000000000e+02 -1.318360274443327636e+07 -1.318360903714756295e+07 1.395000000000000018e+00
-1.318360903714756295e+07 7.283054270405843854e+05 -3.025000000000002132e-01 4.000000000000000000e+02 -1.260907811029668525e+07 -1.260908440551097132e+07 1.120000000000000107e+00
-1.260908440551097132e+07 1.231131920614256137e+00 -3.050000000000002154e-01 4.000000000000000000e+02 -1.216479907564870082e+07 -1.216480537336298823e+07 1.844999999999999973e+00
-1.216480537336298823e+07 1.655725151369969826e+05 -3.075000000000002176e-01 4.000000000000000000e+02 -1.131073715276063047e+07 -1.131074345297491737e+07 3.950000000000000178e-01
-1.131074345297491737e+07 4.026088316963758552e+05 -3.100000000000002198e-01 4.000000000000000000e+02 -1.063773723838969320e+07 -1.063774354110397957e+07 1.794999999999999929e+00
-1.063774354110397957e+07 2.914172204430163838e+05 -3.125000000000002220e-01 4.000000000000000000e+02 -1.052129983965381235e+07 -1.052130614486809820e+07 1.185000000000000053e+00
-1.052130614486809820e+07 2.109935714622925152e+05 -3.150000000000002243e-01 4.000000000000000000e+02 -1.034148815490257367e+07 -1.034149446261686087e+07 4.099999999999999756e-01
-1.034149446261686087e+07 1.259331060859003337e+05 -3.175000000000002265e-01 4.000000000000000000e+02 -1.003964031189949252e+07 -1.003964662211377919e+07 8.499999999999999778e-01
-1.003964662211377919e+07 1.937607650514935085e+05 -3.200000000000002287e-01 4.000000000000000000e+02 -9.760247206709388644e+06 -9.760253519423674792e+06 9.300000000000000488e-01
-9.760253519423674792e+06 1.847493858426970546e+05 -3.225000000000002309e-01 4.000000000000000000e+02 -9.692293849321292713e+06 -9.692300164535580203e+06 8.000000000000000167e-02
-9.692300164535580203e+06 1.878119751785860353e+04 -3.250000000000002331e-01 4.000000000000000000e+02 -7.971706400445601903e+06 -7.971712718159888871e+06 5.849999999999999645e-01
-7.971712718159888871e+06 6.540346227155752713e+05 -3.275000000000002354e-01 4.000000000000000000e+02 -7.255987759636495262e+06 -7.255994079850781709e+06 1.705000000000000071e+00
-7.255994079850781709e+06 6.921679389765857486e+05 -3.300000000000002376e-01 4.000000000000000000e+02 -6.911083871333914809e+06 -6.911090194048201665e+06 1.135000000000000009e+00
-6.911090194048201665e+06 3.847846017451788648e+05 -3.325000000000002398e-01 4.000000000000000000e+02 -6.824678995326026343e+06 -6.824685320540312678e+06 8.100000000000000533e-01
-6.824685320540312678e+06 3.218070729330986505e+05 -3.350000000000002420e-01 4.000000000000000000e+02 -6.310442028471760452e+06 -6.310448356186047196e+06 5.200000000000000178e-01
-6.310448356186047196e+06 5.010233176128561608e+05 -3.375000000000002442e-01 4.000000000000000000e+02 -6.215263959072099999e+06 -6.215270289286387153e+06 1.419999999999999929e+00
-6.215270289286387153e+06 1.680953099091656914e+05 -3.400000000000002465e-01 4.000000000000000000e+02 -5.449708101709084585e+06 -5.449714434423371218e+06 1.810000000000000053e+00
-5.449714434423371218e+06 3.459618212639187695e+05 -3.425000000000002487e-01 4.000000000000000000e+02 -5.438814424472677521e+06 -5.438820759686964564e+06 1.719999999999999973e+00
-5.438820759686964564e+06 5.371028248231844373e+03 -3.450000000000002509e-01 4.000000000000000000e+02 -4.884305948403821327e+06 -4.884312286118107848e+06 4.050000000000000266e-01
-4.884312286118107848e+06 2.626964368038100656e+05 -3.475000000000002531e-01 4.000000000000000000e+02 -4.372454538931767456e+06 -4.372460879146054387e+06 1.995000000000000107e+00
-4.372460879146054387e+06 3.365185736339038704e+05 -3.500000000000002554e-01 4.000000000000000000e+02 -4.319593133568938822e+06 -4.319599476283225231e+06 7.199999999999999734e-01
-4.319599476283225231e+06 1.546585719717528555e+05 -3.525000000000002576e-01 4.000000000000000000e+02 -4.082124682397939730e+06 -4.082131027612226550e+06 1.955000000000000071e+00
-4.082131027612226550e+06 2.275783664671681472e+05 -3.550000000000002598e-01 4.000000000000000000e+02 -4.061879745349472389e+06 -4.061886093063759152e+06 1.399999999999999911e+00
-4.061886093063759152e+06 9.416193135139578953e+04 -3.575000000000002620e-01 4.000000000000000000e+02 -3.728968768890379462e+06 -3.728975119104666170e+06 1.064999999999999947e+00
-3.728975119104666170e+06 1.682412065263132681e+05 -3.600000000000002642e-01 4.000000000000000000e+02 -3.705089177984999027e+06 -3.705095530699285679e+06 2.000000000000000042e-02
-3.705095530699285679e+06 1.544948877858431078e+05 -3.625000000000002665e-01 4.000000000000000000e+02 -3.578496935145710595e+06 -3.578503290359997191e+06 1.185000000000000053e+00
-3.578503290359997191e+06 5.481543992057867581e+04 -3.650000000000002687e-01 4.000000000000000000e+02 -3.523504842300354969e+06 -3.523511200014641508e+06 8.649999999999999911e-01
-3.523511200014641508e+06 4.942310485272994993e+04 -3.675000000000002709e-01 4.000000000000000000e+02 -3.361822772426465992e+06 -3.361829132640752476e+06 1.159999999999999920e+00
-3.361829132640752476e+06 9.220921947690004890e+04 -3.700000000000002731e-01 4.000000000000000000e+02 -3.112830192751339637e+06 -3.112836555465626530e+06 1.709999999999999964e+00
-3.112836555465626530e+06 1.528329508683336899e+05 -3.725000000000002753e-01 4.000000000000000000e+02 -2.813685057148751337e+06 -2.813691422363038175e+06 8.850000000000000089e-01
-2.813691422363038175e+06 2.678276266617877409e+05 -3.750000000000002776e-01 4.000000000000000000e+02 -2.804076764810237568e+06 -2.804083132524524350e+06 4.199999999999999845e-01
-2.804083132524524350e+06 2.064724186002392962e+05 -3.775000000000002798e-01 4.000000000000000000e+02 -2.539601824797888286e+06 -2.539608195012175012e+06 7.399999999999999911e-01
-2.539608195012175012e+06 1.258296277436387463e+05 -3.800000000000002820e-01 4.000000000000000000e+02 -2.449603917825037148e+06 -2.449610290539323818e+06 1.610000000000000098e+00
-2.449610290539323818e+06 9.918221738302179438e+04 -3.825000000000002842e-01 4.000000000000000000e+02 -2.378763983567666262e+06 -2.378770358781952877e+06 1.139999999999999902e+00
-2.378770358781952877e+06 1.210402732589780935e+05 -3.850000000000002864e-01 4.000000000000000000e+02 -2.362729889345308766e+06 -2.362736267059595324e+06 1.489999999999999991e+00
-2.362736267059595324e+06 1.216589452622503886e+05 -3.875000000000002887e-01 4.000000000000000000e+02 -2.308577922194189392e+06 -2.308584302408475894e+06 7.149999999999999689e-01
-2.308584302408475894e+06 2.669767396439635195e+04 -3.900000000000002909e-01 4.000000000000000000e+02 -2.242768362406589091e+06 -2.242774745120876003e+06 3.800000000000000044e-01
-2.242774745120876003e+06 3.633891470564405608e+04 -3.925000000000002931e-01 4.000000000000000000e+02 -2.162134443647024687e+06 -2.162140828861311544e+06 1.620000000000000107e+00
-2.162140828861311544e+06 3.491561368237874558e+04 -3.950000000000002953e-01 4.000000000000000000e+02 -2.023410986222104402e+06 -2.023417373936391203e+06 3.750000000000000000e-01
