# metal tau age EBVgal Tdust fracPAH incl EBVbbb GA SB TO BB logMstar SFR_opt LIR(8-1000) Lbb(0.1-1) Lbbdered(0.1-1) Lga(01-1) AGNfrac(0.1-1) Ltor(1-30) LAGN(0.1-30) AGNfrac(8-1000) Lgal(0.4-0.5) Lbbb(0.4-0.5) AGNfrac(0.4-0.5) Ltor(6) Lsb(1-30) SFR_IR log_like logz
0.8145 8.2623 9.4346 0.7683 31.6388 0.0039 15.6352 0.0401 7.2974 6.0556 6.6174 4.1485 10.9471 322.4448 45.2360 45.4999 45.7162 44.3450 0.9346 45.4734 45.8016 0.5111 43.3661 44.4316 0.9208 45.0532 44.0920 66.8110 -279.7635 -313.9176
1.6253 5.1451 10.8859 0.7334 31.2015 0.0039 30.4037 0.0508 7.7499 6.0739 6.6459 4.1821 10.5061 453.5521 45.2173 45.5042 45.6710 44.4249 0.9231 45.4747 45.8032 0.5226 43.4639 44.4054 0.8973 45.0545 44.0371 63.9921 -277.0292 -313.4486
1.8504 0.7057 8.7802 0.6693 30.2701 0.0170 36.7351 0.0481 7.0444 6.0679 6.6761 4.1733 10.8662 192.5325 45.2618 45.5180 45.6398 44.6130 0.8893 45.4365 45.7921 0.4769 43.7022 44.3908 0.8300 45.0165 44.4172 70.9019 -278.7349 -313.4159
1.9074 0.1716 7.5582 0.7283 31.1082 0.0003 8.0819 0.0802 6.2295 6.0758 6.5876 4.2415 10.4074 707.2486 45.2731 45.4993 45.6356 44.5673 0.8953 45.4572 45.7916 0.4823 43.6677 44.3813 0.8380 45.0372 44.3903 72.7734 -286.1468 -313.1568
0.4718 5.6435 12.5302 0.7792 33.9023 0.0132 18.0780 0.0632 7.6359 5.8894 6.6142 4.2370 11.1920 138.3319 45.2878 45.4947 45.7201 44.2296 0.9485 45.3597 45.7490 0.4185 42.9883 44.4318 0.9652 44.9397 44.5303 75.2735 -282.0516 -314.5766
0.8666 2.1677 7.5362 0.6881 31.3232 0.0036 2.3921 0.0424 6.2902 6.0645 6.6095 4.1537 11.3117 124.8782 45.1898 45.5239 45.7129 44.3058 0.9429 45.4308 45.7947 0.5151 43.1426 44.4388 0.9519 45.0108 44.0628 60.0685 -284.8310 -313.1599
1.6462 11.5092 8.2501 0.5633 31.7610 0.0219 1.8844 0.0480 6.5717 6.0515 6.5531 4.1531 11.6121 24.1388 45.2705 45.5654 45.6887 44.2787 0.9509 45.4085 45.8078 0.4619 43.1104 44.4392 0.9552 44.9926 44.2442 72.3305 -282.1661 -313.5457
1.5565 8.9413 8.8968 0.5010 31.9735 0.0020 5.7923 0.0258 6.9262 6.0169 6.5728 4.0759 10.8449 160.5565 45.1898 45.4993 45.7046 44.3708 0.9308 45.4470 45.7887 0.5244 43.3192 44.4243 0.9272 45.0270 44.0456 60.0630 -278.3346 -313.1371
1.7750 8.2163 7.2100 0.5221 32.8527 0.0035 7.7707 0.0344 5.9798 5.9641 6.5651 4.0980 11.7080 58.0799 45.2311 45.5298 45.6628 44.3781 0.9341 45.4843 45.8204 0.5221 43.3867 44.4098 0.9134 45.0643 44.1416 66.0541 -277.9416 -313.4131
1.1308 1.3862 7.9443 0.7592 32.8039 0.0038 0.7099 0.0408 6.6679 5.9694 6.5647 4.1300 10.6847 489.4969 45.1978 45.5007 45.6944 44.3779 0.9299 45.4440 45.7878 0.5181 43.4053 44.4186 0.9116 45.0240 44.2071 61.1823 -277.2735 -313.1592
1.6355 8.0376 8.2719 0.5655 31.2529 0.0122 6.3223 0.0400 6.6270 6.0380 6.5732 4.1301 10.4882 850.8644 45.2731 45.4993 45.6356 44.5673 0.8953 45.4572 45.7916 0.4823 43.6677 44.3813 0.8380 45.0372 44.3903 72.7734 -291.8127 -313.1496
0.6784 4.1213 12.0527 0.7419 31.8597 0.0051 4.1806 0.0703 7.6363 6.0279 6.5908 4.2379 10.7072 515.7755 45.1784 45.5216 45.6830 44.3525 0.9366 45.4664 45.8085 0.5420 43.3656 44.4195 0.9188 45.0464 44.0361 58.5111 -277.6703 -317.2821
1.0859 11.8215 7.4719 0.6815 32.0991 0.0020 5.4542 0.0362 6.3510 6.0064 6.5952 4.1111 11.6574 54.4309 45.3089 45.5296 45.7405 44.2425 0.9509 45.4039 45.7873 0.4314 43.0436 44.4580 0.9629 44.9838 44.2637 79.0279 -281.8697 -314.5674
1.3140 1.8112 8.6686 0.7387 31.6045 0.0122 13.0622 0.0472 7.0085 6.0352 6.6098 4.1618 11.2083 96.3697 45.2185 45.5250 45.6957 44.3125 0.9422 45.4563 45.8060 0.5132 43.2312 44.4286 0.9403 45.0363 44.0200 64.1685 -283.6708 -321.2243
1.4441 12.2489 8.6719 0.5115 32.7653 0.0130 5.8887 0.0298 6.8442 5.9726 6.6022 4.0979 10.8519 262.5859 45.2133 45.5254 45.7008 44.3629 0.9356 45.4532 45.8050 0.5144 43.3738 44.4320 0.9196 45.0332 43.9770 63.4081 -279.8087 -316.0301
0.6269 8.0587 10.7423 0.7893 31.7387 0.0530 6.9681 0.0483 7.7093 6.0522 6.5314 4.1840 10.5503 256.4534 45.2432 45.5537 45.7178 44.2334 0.9544 45.4682 45.8271 0.5059 43.1902 44.4533 0.9483 45.0482 44.2236 67.9278 -293.6870 -321.6601
1.5894 11.9135 9.1719 0.6712 31.7327 0.0004 8.9861 0.0566 7.1204 6.0232 6.5991 4.1997 11.6574 54.4309 45.2246 45.5394 45.6897 44.3733 0.9361 45.4550 45.8129 0.5150 43.3210 44.4303 0.9279 45.0391 44.0867 65.0750 -286.1113 -314.1991
1.4471 2.7005 8.2753 0.6466 30.5001 0.0048 2.7328 0.0462 6.6719 6.1140 6.5836 4.1237 11.8360 0.0609 45.2614 45.5348 45.6786 44.3841 0.9340 45.4498 45.8079 0.4848 43.4056 44.4216 0.9121 45.0298 44.3068 70.8255 -277.3547 -315.2506
0.5656 12.1215 11.1637 0.7986 31.8018 0.0067 7.4192 0.0552 7.6957 6.0223 6.5786 4.1807 10.3736 654.5605 45.2552 45.5158 45.6710 44.4509 0.9207 45.4640 45.8041 0.4946 43.4999 44.4098 0.8904 45.0437 44.0394 69.8215 -278.0801 -313.8043
1.6700 11.9321 10.0296 0.3907 32.4398 0.0103 3.4461 0.0349 7.3290 5.9608 6.5906 4.1481 11.1099 103.0203 45.1330 45.4851 45.7313 44.4107 0.9223 45.4698 45.7929 0.5757 43.4580 44.4347 0.9046 45.0539 43.9491 52.6980 -276.9207 -313.4631
1.3228 2.6858 9.1455 0.5864 32.9494 0.0167 32.4254 0.0384 7.2107 5.9145 6.6340 4.1550 11.0794 292.5507 45.2392 45.4810 45.6162 44.5804 0.8883 45.4945 45.7999 0.5214 43.6432 44.3623 0.8397 45.0742 44.1072 67.3019 -287.4952 -320.7727
1.5381 4.3421 9.9404 0.2545 32.0417 0.0073 14.8075 0.0408 7.4405 5.9735 6.5551 4.1665 11.2821 56.1722 45.2589 45.5184 45.7065 44.4237 0.9256 45.4659 45.8072 0.4956 43.4824 44.4328 0.8992 45.0459 44.0974 70.4198 -286.0796 -313.6560
1.2152 6.8617 8.8054 0.7198 31.6349 0.0070 13.5776 0.0488 6.9224 6.0405 6.6150 4.1731 11.6323 25.2901 45.2562 45.5173 45.6954 44.3946 0.9299 45.4076 45.7807 0.4617 43.4247 44.4255 0.9092 44.9874 44.3900 69.9907 -278.2473 -313.4032
1.2320 6.8389 12.1528 0.6711 30.7687 0.0303 20.0382 0.0627 7.7143 6.0460 6.6128 4.2197 11.1920 138.3319 45.2558 45.5127 45.6872 44.5501 0.9017 45.4617 45.8019 0.4930 43.6327 44.4187 0.8594 45.0415 44.1759 69.9296 -279.3141 -313.2981
1.4373 9.5399 12.2144 0.7591 31.2149 0.0246 3.5723 0.0613 7.6942 6.0620 6.5327 4.2252 11.8360 0.0609 45.1689 45.5192 45.7472 44.2822 0.9452 45.4446 45.7993 0.5410 43.1183 44.4579 0.9562 45.0287 44.3162 57.2412 -281.1187 -313.1460
0.7094 9.4596 9.8114 0.5300 31.8770 0.0082 6.1368 0.0320 7.4631 6.0281 6.5843 4.1190 10.4885 608.4325 45.2856 45.4869 45.6329 44.6666 0.8686 45.4342 45.7745 0.4620 43.7572 44.3751 0.8058 45.0142 44.3472 74.8852 -282.3952 -313.1372
0.2139 9.4571 11.5322 0.5063 30.7976 0.0040 14.5514 0.0462 7.4318 6.0760 6.6187 4.1528 11.6246 24.7143 45.1833 45.5091 45.6654 44.3777 0.9312 45.4643 45.8006 0.5441 43.3106 44.4038 0.9253 45.0484 44.1893 59.1760 -277.7622 -313.3959
0.4986 0.2863 9.0176 0.7341 33.7141 0.0212 0.8071 0.0511 7.3532 5.9353 6.5581 4.1786 11.7080 58.0799 45.2051 45.5259 45.7061 44.2676 0.9477 45.4326 45.7964 0.5073 43.1197 44.4354 0.9539 45.0126 44.3775 62.2228 -278.5740 -314.8938
1.7878 1.7590 7.3877 0.6313 31.5688 0.0077 9.5483 0.0506 6.0399 6.0349 6.5826 4.1830 10.9697 341.3697 45.3105 45.4958 45.7404 44.3837 0.9283 45.4378 45.7838 0.4498 43.3414 44.4444 0.9269 45.0177 44.4026 79.3047 -285.7192 -313.1829
1.4470 10.6002 7.5081 0.6873 31.4418 0.0004 11.2051 0.0502 6.3312 6.0306 6.6098 4.1606 10.1716 805.1680 45.1409 45.5164 45.6472 44.4977 0.9126 45.4725 45.8077 0.5669 43.5453 44.3950 0.8762 45.0525 43.9496 53.6689 -290.0847 -313.1482
1.8346 1.9128 8.3810 0.6230 32.4671 0.0108 12.4035 0.0430 6.6787 6.0014 6.5983 4.1542 10.4047 1376.2534 45.2367 45.5131 45.7055 44.2706 0.9459 45.4569 45.8004 0.5012 43.2648 44.4302 0.9360 45.0366 44.0750 66.9196 -279.0183 -315.8537
1.4098 11.5232 7.5454 0.7348 30.8469 0.0069 8.8105 0.0413 6.3658 6.0970 6.5796 4.1515 11.5055 32.4952 45.2687 45.5125 45.7518 44.2707 0.9458 45.4670 45.8061 0.4905 43.1292 44.4580 0.9552 45.0470 44.2235 72.0345 -282.7465 -314.1934
1.4805 8.7425 12.4302 0.3004 31.9284 0.0002 3.6630 0.0519 7.3370 6.0232 6.6158 4.1784 11.1081 48.4273 45.2160 45.5269 45.7158 44.2630 0.9484 45.4697 45.8136 0.5223 43.1341 44.4419 0.9531 45.0496 43.9811 63.8072 -280.6648 -314.6399
1.1310 12.3715 10.3522 0.6330 31.8232 0.0009 5.1696 0.0396 7.6128 6.0231 6.5890 4.1452 10.4882 850.8644 45.1815 45.5184 45.6852 44.4002 0.9292 45.4442 45.7969 0.5275 43.4527 44.4196 0.9026 45.0242 44.1079 58.9319 -291.5362 -317.4283
1.8424 10.3067 8.4457 0.7652 31.6067 0.0108 10.1010 0.0517 6.7686 6.0605 6.5753 4.1821 11.6448 13.0840 45.2356 45.5141 45.6521 44.4711 0.9170 45.4298 45.7874 0.4942 43.5287 44.3973 0.8808 45.0139 44.4238 66.7517 -279.0483 -313.1735
1.2713 4.9069 8.8451 0.7237 31.4637 0.0089 20.4079 0.0369 7.0861 6.0538 6.6070 4.1224 10.3736 654.5605 45.2519 45.5148 45.7147 44.3619 0.9343 45.4658 45.8056 0.4994 43.4109 44.4365 0.9138 45.0457 44.0687 69.3051 -281.8321 -315.1879
1.3761 10.3012 7.4718 0.7185 31.8724 0.0176 1.5032 0.0405 6.3720 6.0442 6.5936 4.1445 11.2066 60.7521 45.2890 45.4836 45.6679 44.3927 0.9250 45.4648 45.7880 0.4775 43.4683 44.3957 0.8943 45.0447 44.1850 75.4818 -293.4059 -313.1877
1.8454 0.8241 8.4260 0.6524 31.9936 0.0020 10.0916 0.0446 6.7423 6.0417 6.5991 4.1706 11.6695 55.4298 45.1926 45.5155 45.6828 44.2931 0.9435 45.3855 45.7701 0.4855 43.2094 44.4170 0.9416 44.9653 44.1772 60.4500 -281.5426 -313.1487
1.7847 8.3224 9.1621 0.6144 31.1423 0.0015 0.2178 0.0499 7.0622 6.0503 6.6031 4.1790 10.5927 552.9541 45.2056 45.5497 45.6918 44.3476 0.9409 45.4572 45.8195 0.5212 43.3007 44.4354 0.9317 45.0372 43.9919 62.2871 -289.9002 -317.7058
0.9545 2.9200 7.5157 0.7534 31.0230 0.0116 13.1859 0.0512 6.3545 6.0784 6.6175 4.1727 11.2066 60.7521 45.2425 45.5252 45.6885 44.3061 0.9431 45.4203 45.7902 0.4768 43.2551 44.4242 0.9365 45.0000 44.2596 67.8095 -291.7583 -321.4241
1.3623 7.4161 7.5093 0.7764 31.8204 0.0044 13.5189 0.0377 6.3829 6.0266 6.5913 4.1419 11.4473 81.7394 45.2479 45.5183 45.7059 44.3625 0.9347 45.4519 45.8008 0.4998 43.3503 44.4324 0.9236 45.0360 44.2364 68.6632 -277.3777 -314.2763
1.9296 8.7203 8.8003 0.7842 32.6775 0.0034 21.8756 0.0591 6.8913 5.9717 6.6304 4.1891 11.6246 24.7143 45.2797 45.4570 45.5227 44.7893 0.8231 45.4325 45.7560 0.4644 43.8821 44.2936 0.7206 45.0125 44.3314 73.8790 -279.1597 -315.2217
0.8842 9.5378 8.2469 0.7231 31.5120 0.0059 5.8247 0.0480 6.7172 6.0525 6.6026 4.1570 10.1716 805.1680 45.1716 45.5259 45.7507 44.3586 0.9363 45.4132 45.7894 0.5215 43.4203 44.4627 0.9168 44.9973 44.2670 57.6053 -277.8719 -313.8259
1.7745 12.7070 12.4734 0.4230 31.4379 0.0110 20.7965 0.0430 7.4289 6.0408 6.6263 4.1502 10.8776 376.1842 45.2717 45.5342 45.6788 44.4139 0.9295 45.4640 45.8139 0.4871 43.4311 44.4215 0.9072 45.0440 44.1895 72.5293 -280.3777 -314.3676
1.8307 3.4085 9.3863 0.2541 30.8951 0.0122 2.6794 0.0231 7.0073 6.0668 6.5985 4.0813 10.8543 258.8996 45.2050 45.5408 45.6916 44.2276 0.9536 45.4366 45.8058 0.5096 43.0473 44.4320 0.9604 45.0165 43.9807 62.2089 -283.5020 -315.2351
1.5295 7.6480 8.9541 0.7053 31.3821 0.0190 11.8631 0.0499 6.9695 6.0607 6.5877 4.1822 10.3668 1260.7508 45.2233 45.5075 45.7055 44.3118 0.9401 45.4405 45.7901 0.4995 43.3103 44.4280 0.9291 45.0203 44.0075 64.8769 -277.6587 -313.1495
1.9286 6.5244 9.2336 0.5061 30.8591 0.0112 14.0418 0.0404 7.0524 6.1052 6.6177 4.1317 10.3736 654.5605 45.2321 45.4973 45.6436 44.4052 0.9252 45.4299 45.7783 0.4963 43.4090 44.3857 0.9046 45.0140 44.3304 66.2135 -278.0367 -315.3475
0.6279 4.4689 11.2526 0.6075 31.1528 0.0021 11.8474 0.0665 7.5997 6.0339 6.6130 4.2391 11.8348 16.2576 45.2382 45.4993 45.6779 44.4247 0.9223 45.4938 45.8100 0.5215 43.4931 44.4079 0.8915 45.0736 44.0358 67.1552 -277.6039 -313.1953
1.6962 1.8273 9.3913 0.6104 31.2547 0.0130 7.4602 0.0678 7.1813 6.0655 6.6024 4.2307 10.9345 439.4505 45.2568 45.5058 45.6795 44.4942 0.9113 45.4869 45.8099 0.5088 43.5917 44.4113 0.8684 45.0668 44.1528 70.0789 -278.8005 -319.2870
1.1768 10.2649 8.1164 0.6608 31.7315 0.0032 2.0690 0.0329 6.6352 6.0205 6.5912 4.1136 10.4488 1074.5135 45.2499 45.5226 45.6868 44.3873 0.9318 45.4752 45.8131 0.5060 43.4129 44.4222 0.9108 45.0551 44.0512 68.9792 -280.8832 -313.3007
1.0655 5.0101 7.4396 0.4554 32.3725 0.0021 26.1663 0.0183 6.2336 5.9692 6.6706 4.0067 10.9856 353.5199 45.2403 45.5061 45.6225 44.5598 0.8984 45.4590 45.7956 0.5003 43.6562 44.3755 0.8397 45.0387 44.0786 67.4798 -284.7600 -313.6517
1.8379 12.7357 10.1252 0.3953 31.1710 0.0225 0.4246 0.0467 7.4831 6.0493 6.6018 4.1653 10.8543 258.8996 45.2369 45.5187 45.7045 44.2525 0.9486 45.4583 45.8039 0.5038 43.1713 44.4317 0.9480 45.0383 44.2431 66.9496 -278.1137 -320.7218
1.4539 2.2932 8.2977 0.7814 31.6141 0.0108 12.3929 0.0464 6.7716 6.0536 6.5908 4.1783 10.9600 229.5832 45.1950 45.5413 45.6706 44.4204 0.9296 45.4623 45.8167 0.5302 43.4482 44.4189 0.9034 45.0423 43.9743 60.7964 -291.0989 -313.2805
0.9275 1.3383 9.1657 0.5055 31.8529 0.0361 13.3118 0.0245 7.2723 6.0114 6.5187 4.0919 11.2374 194.0944 45.1879 45.4976 45.6860 44.3647 0.9314 45.4430 45.7855 0.5232 43.2735 44.4122 0.9323 45.0230 43.9615 59.8052 -286.7698 -316.5601
0.4657 11.6558 11.8973 0.6976 32.2277 0.0029 9.8776 0.0437 7.6355 6.0236 6.5914 4.1621 11.5031 26.8089 45.2117 45.5131 45.6980 44.3074 0.9414 45.4424 45.7936 0.5152 43.1440 44.4256 0.9503 45.0265 44.1386 63.1689 -279.2516 -313.9977
1.3835 11.4597 8.7382 0.6383 31.1786 0.0018 11.0314 0.0337 6.9279 6.0526 6.6168 4.1350 11.6576 5.7748 45.3241 45.4991 45.7235 44.3404 0.9351 45.4435 45.7876 0.4434 43.3628 44.4356 0.9220 45.0233 44.1757 81.8353 -293.6609 -313.3214
1.4422 9.3710 8.7923 0.6575 31.3532 0.0025 8.2708 0.0305 7.0010 6.0302 6.6265 4.1087 10.9697 341.3697 45.2252 45.4830 45.6973 44.4464 0.9158 45.4616 45.7870 0.5124 43.5055 44.4134 0.8900 45.0415 44.0635 65.1740 -277.4354 -318.8526
1.2991 7.8782 9.0926 0.6794 31.6875 0.0015 2.0149 0.0434 7.1167 6.0447 6.5959 4.1391 10.8400 320.3683 45.2420 45.4529 45.5880 44.7241 0.8427 45.4116 45.7455 0.4721 43.8408 44.3342 0.7570 44.9914 44.3683 67.7450 -285.6201 -318.6753
0.6213 0.1344 11.3578 0.4687 31.3731 0.0130 21.4952 0.0464 7.7910 6.0860 6.6026 4.1561 10.4677 813.0560 45.3149 45.5313 45.6998 44.1994 0.9555 45.4590 45.8107 0.4575 43.0332 44.4336 0.9617 45.0387 44.2120 80.1194 -279.3389 -313.1397
1.0854 9.9258 8.6593 0.6711 31.3520 0.0015 6.9548 0.0440 6.9331 6.0745 6.6141 4.1523 11.6574 54.4309 45.2569 45.5049 45.6748 44.4500 0.9190 45.4553 45.7946 0.4886 43.5162 44.4080 0.8863 45.0351 44.1102 70.1098 -281.5848 -319.0479
1.8737 2.4800 11.1683 0.5596 31.3318 0.0132 2.9580 0.0697 7.6666 6.0099 6.6209 4.2359 11.1920 138.3319 45.2236 45.5032 45.6916 44.4547 0.9179 45.4977 45.8141 0.5340 43.4460 44.4178 0.9036 45.0776 44.1341 64.9338 -277.6291 -313.5373
1.0136 5.1043 7.6375 0.6243 31.9832 0.0053 10.9169 0.0391 6.3431 6.0238 6.5990 4.1241 10.8400 320.3683 45.1603 45.5107 45.6351 44.5086 0.9095 45.4327 45.7863 0.5596 43.5504 44.3852 0.8724 45.0365 43.9425 56.1171 -278.5235 -313.1496
0.9797 6.3283 9.7377 0.7089 31.7045 0.0081 9.5182 0.0380 7.4821 6.0286 6.5930 4.1627 10.4882 850.8644 45.2658 45.5254 45.6622 44.3932 0.9313 45.4504 45.8028 0.4827 43.4228 44.4078 0.9062 45.0304 44.0909 71.5459 -281.1631 -314.1834
1.7396 3.3750 12.5768 0.3749 33.6629 0.0184 27.5903 0.0496 7.6444 5.9486 6.6348 4.1656 11.6714 39.8925 45.2451 45.4852 45.7442 44.3410 0.9330 45.4647 45.7909 0.5008 43.3940 44.4423 0.9179 45.0444 44.1720 68.2217 -279.4762 -316.8066
1.3666 7.9324 7.6518 0.6597 31.7292 0.0030 8.5134 0.0354 6.3847 6.0430 6.6061 4.1224 11.0242 358.2527 45.2654 45.5113 45.6429 44.5192 0.9076 45.4688 45.8032 0.4915 43.6059 44.3903 0.8589 45.0485 44.1212 71.4809 -280.6377 -314.7655
1.2595 0.7049 8.0261 0.7949 31.9617 0.0014 14.2516 0.0498 6.5858 6.0287 6.6131 4.1766 11.6530 42.8853 45.2508 45.5095 45.7270 44.2550 0.9473 45.4429 45.7928 0.4869 43.2372 44.4419 0.9413 45.0229 44.1458 69.1304 -290.6505 -315.0118
1.0235 12.4523 9.2500 0.7145 31.4089 0.0031 3.4104 0.0541 7.1611 6.0510 6.5764 4.1915 11.1741 93.6579 45.2128 45.4991 45.6986 44.3547 0.9331 45.4551 45.7922 0.5139 43.3620 44.4205 0.9196 45.0349 44.0326 63.3328 -281.8974 -313.2397
0.9429 10.0353 8.2286 0.5663 30.8642 0.0161 7.5251 0.0336 6.7016 6.1068 6.5904 4.0966 10.8519 262.5859 45.2017 45.5506 45.6837 44.3210 0.9443 45.4357 45.8105 0.5091 43.1920 44.4306 0.9454 45.0154 44.0346 61.7341 -278.2640 -316.9960
1.2842 9.4633 11.5904 0.5435 31.3809 0.0060 1.2315 0.0618 7.5394 6.0657 6.5744 4.2018 10.9471 322.4448 45.2607 45.4964 45.6667 44.5070 0.9070 45.4679 45.7959 0.4956 43.6080 44.3998 0.8609 45.0479 44.0878 70.7229 -283.8591 -318.5696
