metal tau age EBVgal Tdust fracPAH incl EBVbbb GA SB TO BB
1.059548524661065638e+00 2.826046112197934779e+00 7.972663079088148308e+00 6.551854376222118193e-01 3.128253949214775531e+01 3.194934681015244599e-03 4.856124094709047267e-01 3.278623102702457603e-02 6.553912612076498334e+00 6.071843637382396963e+00 6.593624550927945194e+00 4.106642452985729719e+00
8.036234511197941632e-01 1.112588866349218009e+01 1.021028491757903112e+01 6.183720862644664917e-01 3.210226688987948762e+01 1.422940579052737499e-02 2.437038617919729866e+00 6.278920102201192288e-02 7.580862636920578268e+00 6.026980907905905127e+00 6.590815934335406467e+00 4.214922711559783153e+00
1.633335829451292520e+00 2.423034419863482114e+00 7.431382212593014458e+00 7.074372000456662368e-01 3.108489716083496290e+01 4.440603650906042171e-03 6.852956074961819688e+00 4.301517089390189535e-02 6.269181056185729517e+00 6.076407414533235851e+00 6.579202499349896982e+00 4.159254210143469521e+00
3.433208197006569762e-01 1.516897439847754381e+00 1.168938985586396839e+01 6.953323867563747651e-01 3.134274073838331276e+01 3.116068641706776958e-04 6.775841355615231265e+00 4.997160443409303515e-02 7.817750774712830975e+00 6.042630619137305814e+00 6.596421137408221114e+00 4.201081347721245862e+00
1.046795617586672611e+00 1.119099162410510750e+01 9.278119919181811781e+00 7.432923057076840090e-01 3.286735964099250396e+01 1.433850479661900011e-02 3.783120447865004898e+00 4.489093997509267103e-02 7.225717540253903337e+00 5.936197199125462731e+00 6.579242733781505592e+00 4.164668569845972002e+00
1.819652343337166522e+00 4.763384655425525693e+00 9.124688722006830233e+00 5.908442920665392117e-01 3.043025736104021206e+01 4.064420345180682660e-03 1.420255198007948572e+01 5.747777347979995954e-02 7.026875486729331044e+00 6.117553862085248539e+00 6.593599454773702462e+00 4.189243124033703580e+00
8.020218971500829852e-01 4.541075523489623400e+00 8.700466467915560997e+00 5.919559172461020813e-01 3.097273005801371681e+01 1.553498792425009236e-03 5.835138445838220278e+00 3.208309398521703298e-02 6.922314018800243218e+00 6.097490875628295726e+00 6.611865429315447074e+00 4.112304727743978816e+00
6.167737111374274050e-01 2.174842201128881491e+00 1.128619496359167051e+01 5.067740242852258881e-01 3.161721502992109123e+01 1.658019193771698152e-02 4.217812490978488094e-01 4.903191805653404206e-02 7.685058572675597333e+00 6.061731618043651793e+00 6.597649497513398131e+00 4.179628733941800789e+00
1.187971081519949790e+00 1.808407435841555833e+00 7.323145488366023415e+00 6.790225550923558728e-01 3.097185664340663891e+01 1.430707613715190805e-02 2.832064923500654086e+00 2.815413265774145343e-02 6.278497135149958552e+00 6.094467959974412707e+00 6.582750244057834266e+00 4.125662113517998719e+00
5.898146470046817802e-01 1.291348966935783515e+01 1.138473292107946833e+01 7.896087727373741760e-01 3.368612441932688739e+01 3.688976258073087700e-03 2.618587342456548228e+00 5.208369433856917946e-02 7.591333645753245207e+00 5.927053178378358211e+00 6.569895285228227522e+00 4.202059300379929141e+00
1.207749539628461433e+00 8.781965456392420322e+00 9.250299685455402710e+00 5.751071524910829069e-01 3.193024979686581588e+01 1.252200375809522925e-02 1.053980220917821953e+01 3.684095637860859696e-02 7.154869771413945756e+00 6.041478948775399260e+00 6.590753182067526694e+00 4.121877455412679581e+00
2.014107838565553366e-01 4.503784958901155377e+00 8.793797739506713285e+00 7.599856798905885169e-01 3.181141909566195380e+01 5.721153971673148715e-03 1.350819120711843802e+01 4.644139629628994681e-02 6.938444684614498925e+00 6.021050292234207291e+00 6.606679862234962286e+00 4.164658285769547774e+00
1.626525449152330882e+00 8.309025783157609979e+00 1.208190575708394476e+01 4.218661496140711509e-01 3.162052415188334464e+01 2.464655795506690526e-03 3.360098109996411786e+00 3.850570543764773868e-02 7.519737538124179110e+00 6.055602542960475176e+00 6.636102142244315161e+00 4.147246644970783436e+00
1.189527760025027803e+00 6.549350610031968500e+00 9.460339929849725493e+00 5.261884398147959052e-01 3.199615170979587475e+01 6.391392022765002637e-03 4.266201356925946264e+00 4.294941268209170881e-02 7.242753535718872371e+00 6.078049675858405720e+00 6.550188032710817509e+00 4.142332464871232744e+00
8.636674308408684997e-01 6.502095832703304268e+00 9.432776012636434615e+00 6.638589670344593463e-01 3.110348134678994114e+01 6.361913926690961237e-03 7.123676713402056215e+00 5.058571842599383916e-02 7.200710574653015783e+00 6.034940984073141834e+00 6.598674180779674714e+00 4.160864430821824556e+00
4.272248853864455409e-01 1.160957162456713476e+01 1.297976297538223456e+01 5.660054236708150777e-01 2.999600311250125984e+01 3.406691269995648771e-04 1.946823215190692125e+01 4.941419824652472370e-02 7.485973369554507428e+00 6.097808656401731753e+00 6.618152334025833028e+00 4.169792547383046610e+00
9.192670176926212022e-01 1.155249494219307671e+00 7.677728756921463393e+00 6.503274869502400080e-01 3.229449399794123821e+01 2.065003905660602393e-02 2.896285455191004665e+00 3.736331574126294797e-02 6.426085582567214516e+00 5.976448539765895518e+00 6.548684741662476938e+00 4.101617844259155987e+00
9.977799002095213421e-01 3.959586711045693264e+00 8.030575088146443719e+00 5.997142558370305299e-01 3.189523450120971404e+01 1.894911367036289720e-02 6.734235783841143075e+00 5.734499123614301280e-02 6.517229341181291602e+00 6.040275547257188293e+00 6.590235408193297673e+00 4.149564594065292766e+00
1.106844769957935792e+00 8.149617361780125080e+00 7.375983903851200729e+00 7.308451808503975133e-01 3.116079486897961459e+01 2.680735185083793406e-03 1.027544181216702057e+01 3.262601217002212423e-02 6.357074365181897946e+00 6.056717143130981640e+00 6.592671035119185063e+00 4.094633114958231346e+00
9.167279810229500558e-01 4.149741910854505278e+00 9.513640901714373044e+00 5.899503240101101609e-01 3.238092933455651945e+01 4.153001255314304335e-03 1.394814565979502774e+01 2.320524834733236896e-02 7.333823885034355783e+00 5.965417623772362177e+00 6.601866598143413256e+00 4.106365833339998161e+00
4.471244500715731984e-01 9.959293099351986811e+00 9.193942418833129793e+00 6.676920651407795004e-01 3.123309956762047079e+01 9.426475952919800491e-03 1.950579932682085271e+01 3.710668694785004135e-02 7.163805002295671187e+00 6.088650939288559272e+00 6.618084371404698629e+00 4.119644770418332769e+00
9.324562769008251095e-01 7.821858876758689405e+00 7.362706029783764983e+00 7.651280306734534742e-01 3.152556819667718457e+01 6.662991710033809578e-03 7.538801535020839495e+00 4.333114925042726856e-02 6.266670775264174154e+00 6.021052180373978047e+00 6.622626650888360444e+00 4.161678426823343102e+00
9.167279810229500558e-01 4.149741910854505278e+00 9.513640901714373044e+00 5.899503240101101609e-01 3.238092933455651945e+01 4.153001255314304335e-03 1.394814565979502774e+01 2.320524834733236896e-02 7.333823885034355783e+00 5.965417623772362177e+00 6.601866598143413256e+00 4.106365833339998161e+00
1.714169977020214120e+00 5.151816884795501039e+00 7.750891376213506767e+00 7.303884912551967812e-01 3.228493716266739000e+01 1.888486439726757074e-02 1.217407416540815568e+01 7.482119833313752300e-02 6.320503502729049927e+00 6.018319935374069729e+00 6.555510473639362345e+00 4.224860550894424804e+00
3.103941441621325126e-01 2.463965664345542983e+00 1.202024931144757502e+01 6.435111518392311325e-01 3.105952883064070846e+01 5.133533552620027016e-03 7.123643597302430130e+00 5.296651375158071412e-02 7.773451429950583247e+00 6.059396817019166548e+00 6.575301758143186959e+00 4.200240619421290234e+00
1.626222074943665552e+00 1.377984819871728994e-01 9.848021489173047982e+00 2.737065561002395842e-01 3.084423646793742080e+01 9.199710979549954870e-03 7.926763587020976942e+00 5.651370710953847881e-02 7.524991389775152584e+00 6.096783462364470552e+00 6.631047380760499266e+00 4.192810131886862024e+00
1.925027896991437837e+00 8.850350276570225105e+00 7.729424153084747395e+00 7.096192167165111808e-01 3.289741531615909764e+01 2.607054693261971409e-02 2.491715639977462970e+01 5.524683751951803973e-02 6.420678445923858391e+00 5.972828340937290648e+00 6.594043764251207307e+00 4.195561112161039219e+00
9.654924103732256402e-01 4.877440896440826457e+00 1.219241615434783021e+01 7.421442232645217851e-01 3.135767669559882620e+01 1.676864300237567796e-03 3.678987488383709259e+00 3.659214129008372951e-02 7.775046966326748077e+00 6.058935006757494079e+00 6.609614181617597950e+00 4.149718078117228259e+00
6.638731776332407186e-01 8.215312176686607515e+00 1.147478770182065944e+01 6.666466829051099774e-01 3.124474250288401578e+01 6.783336723365272249e-03 3.967556324243025401e+00 6.605119832081267350e-02 7.571828323383630988e+00 6.066042724411094156e+00 6.576395675252154405e+00 4.214681946763416676e+00
1.357107430996718378e+00 2.340852512573519117e-01 1.121105292124222785e+01 4.297346126994838755e-01 3.183028819911390883e+01 8.304889810878854708e-03 7.506315279670257468e+00 4.286606829231612292e-02 7.838172121628339539e+00 6.034501305697688167e+00 6.573860483930889842e+00 4.170396981595294150e+00
1.130457960790164806e+00 1.122845540000998099e+01 7.141761762129232416e+00 7.759570634583152771e-01 3.102197404045187312e+01 1.332478664614684602e-02 5.050813806273105833e+00 3.655725388293405015e-02 6.320716632315853900e+00 6.065628325526596143e+00 6.580641415401732530e+00 4.130365752256077272e+00
1.773291280871820197e+00 2.052309082773851490e+00 9.577786654623629659e+00 7.392755982682979177e-01 3.073614616787054388e+01 9.044021670717238004e-03 9.984199720896732799e+00 6.316071122956823380e-02 7.391324510040519158e+00 6.078265842986997569e+00 6.575599540037572410e+00 4.231888540670052379e+00
1.659982862607330745e+00 3.704931077844948017e+00 9.634543007714441387e+00 3.896431506741337425e-01 3.215963184957478660e+01 5.742048971334796047e-03 4.118158303597406977e+00 4.947692693456746255e-02 7.241989226816308189e+00 5.994003295844763102e+00 6.607187755846297250e+00 4.174855735677185820e+00
1.164404453810616857e+00 8.808015530115962832e+00 8.947705320799265394e+00 7.858854333682965265e-01 2.961129027039439876e+01 4.830960500487054389e-04 2.426614655829552447e+01 4.248693365650473702e-02 7.120010770859590110e+00 6.126569245093921978e+00 6.629063951184107850e+00 4.163104608443937593e+00
1.481941246115689781e+00 5.012381074435039441e-01 9.805953554178119091e+00 3.960479486559053686e-01 3.222365592888693442e+01 3.677744822808608725e-03 3.117608267734444105e+00 3.963175636811266250e-02 7.602872460862361237e+00 5.999960890172651773e+00 6.607115736885280199e+00 4.163047735219366885e+00
1.506077237795294010e+00 8.145134250911889140e+00 9.811905313311264365e+00 7.816276240002671960e-01 3.143104590983703162e+01 6.364840801788066577e-03 7.359184595250882310e+00 7.225157401730322726e-02 7.493977303492208364e+00 6.037405496473841282e+00 6.596221633300423548e+00 4.249198863969972706e+00
1.262483272456137895e+00 1.012876852475035783e+00 8.496978067975549109e+00 6.618120736622156164e-01 3.176272332208318971e+01 3.127066200892743980e-02 1.017483186182734656e+01 3.890628143745823719e-02 6.811297414627141222e+00 6.033674936069402861e+00 6.590857729461323089e+00 4.127450722225859181e+00
1.889340069204667572e+00 2.454371439815132283e-01 8.894020981040737794e+00 5.408370970503368902e-01 3.218409258571752218e+01 1.785084219688871238e-02 3.503975990128637807e+00 3.723442526193564139e-02 7.103583367616586486e+00 6.028222182072820345e+00 6.594425174100951637e+00 4.150238841585879968e+00
1.214817101074892713e+00 2.019896072210701998e+00 9.641968985438829520e+00 6.166547593901320345e-01 3.093540967225025895e+01 2.690257289599667229e-02 8.361053264186741885e-01 5.755275710972770215e-02 7.525502541769370168e+00 6.075966447518439395e+00 6.537497799511008623e+00 4.193181481054091719e+00
1.667489670288127002e+00 1.590033642857483720e+00 9.376863964094635406e+00 5.851673018684868666e-01 3.191381230937624025e+01 2.295268379545640190e-03 8.928268175107449522e+00 5.694052898822675457e-02 7.168922989260046563e+00 6.073514037710914693e+00 6.579948844579281086e+00 4.215477741489237928e+00
9.815407009518259951e-01 9.230846802347324243e+00 8.863802843043282920e+00 6.654663078391329645e-01 3.166586295547381269e+01 1.813086403804509833e-02 2.452122937493446564e+00 4.832927741285444195e-02 7.060366453211869953e+00 6.060204295345613446e+00 6.555319087746656948e+00 4.154649922985658606e+00
1.424512223719083259e+00 9.125503972732710523e+00 9.442539606163272481e+00 5.790893590166428240e-01 3.171037079098510958e+01 8.438324003310043731e-03 3.935279929896264406e+00 4.121522911951189944e-02 7.221875915924428568e+00 6.059821730208739154e+00 6.594339871720759305e+00 4.142203489249435933e+00
1.531085927011896830e+00 1.028831428107917567e+01 8.978106382393761464e+00 7.374347099334517264e-01 3.088155686932496025e+01 7.066132200224152504e-04 2.195241551422472526e+01 5.448152899683803702e-02 7.095704402594158466e+00 6.114678939814417902e+00 6.640729162067856350e+00 4.174726876304362122e+00
1.028433671021954154e+00 5.253269885299596709e+00 1.309109822972410520e+01 5.567598965550302204e-01 3.101913026912213667e+01 2.404831828717667042e-02 1.217917168996574429e+00 4.727623923072631074e-02 7.663128186906536854e+00 6.094892200929145076e+00 6.541482711703782371e+00 4.157334918984080474e+00
4.104381927437871780e-01 8.980109036229594111e+00 1.119862682920358843e+01 5.501635099602674162e-01 3.204347874193563683e+01 4.092453512793931686e-03 7.062624324400464282e+00 5.810878642829284818e-02 7.474585260441045875e+00 5.979442532222687845e+00 6.549984232275306795e+00 4.207118542266760741e+00
1.155061100730382373e+00 9.540673070767462960e+00 1.285418849376453920e+01 7.455111557738852701e-01 3.054157871569326943e+01 3.955041254893199715e-03 3.923872551146150744e+00 6.615019515176533138e-02 7.629092989432745497e+00 6.077924775438248162e+00 6.598033013322172735e+00 4.228803163003950871e+00
1.502711453544382625e+00 1.060514815334792793e+01 9.011096144888989912e+00 7.100300258923286645e-01 3.161359698772205462e+01 7.225073371255929904e-03 2.243990817454183073e+01 5.656641235094602566e-02 7.102932038890813260e+00 6.076102698666410618e+00 6.567187824593410994e+00 4.204821269481289647e+00
1.044605853138318219e+00 4.051468915313715335e+00 9.410899298302572547e+00 7.290117274917131684e-01 3.074613447060465177e+01 9.766700270047735596e-03 7.728005135430407790e+00 7.118304422797336328e-02 7.190557081233976078e+00 6.083531459030396604e+00 6.626141687072497177e+00 4.223717956627089265e+00
5.301163784382155741e-01 8.659107232420010902e+00 1.172455516900964412e+01 7.291169052836795617e-01 3.126205354823819249e+01 5.219335193987768851e-03 1.504620299917163528e+01 5.360566425445337929e-02 7.685844618086246527e+00 6.056062828650773611e+00 6.606288180958962641e+00 4.198820645684268271e+00
8.886576820772051910e-01 1.266694147204021448e+01 7.464526583054303721e+00 7.535681280332573451e-01 3.091905822925462388e+01 2.771374499228650840e-02 4.320361678721769572e+00 3.303357128773647122e-02 6.387979929023938297e+00 6.079700215284052689e+00 6.572055790005222775e+00 4.098706087491027716e+00
1.979561917573884555e+00 1.282998904790195738e+01 9.591073194164675186e+00 2.602639018758801659e-01 3.040347599174776150e+01 2.293860010008578164e-03 2.166102252558230745e+01 3.767797411337361208e-02 7.027558984958954369e+00 6.107798614004046556e+00 6.674593553848943372e+00 4.100263699706506060e+00
5.656029671085766042e-01 1.212149440383278787e+01 1.116365743556020718e+01 7.986001909280200373e-01 3.180176799638579865e+01 6.661605809603654213e-03 7.419180550107922656e+00 5.521861102014350570e-02 7.695726107933982263e+00 6.022260196346035599e+00 6.578598093312116646e+00 4.180692106091605353e+00
1.590956264676667509e+00 6.130975353044573417e+00 8.087318630325315283e+00 7.682851079685075746e-01 3.189456666087803427e+01 9.455883179066431818e-03 3.704293780035952999e+00 5.264635125494702278e-02 6.598185342820784172e+00 6.056659134155395918e+00 6.573533667340246467e+00 4.190234052875439374e+00
1.434481081765933919e+00 2.064412386814316935e+00 8.291652368316476895e+00 7.239552226178094241e-01 2.996996047385374240e+01 6.997280598187899207e-03 1.589648379906760667e-01 4.051423993247334210e-02 6.761323309853491281e+00 6.154835569586257549e+00 6.592481012815618158e+00 4.158294382980001203e+00
1.113331903342833940e+00 1.345650769169117744e+00 7.319722244077198070e+00 5.764584526532027242e-01 3.079696484078353791e+01 8.243286585185676668e-03 2.032542817171110183e+00 2.778509002391098270e-02 6.267156384391860513e+00 6.105097631716795092e+00 6.595096946464174437e+00 4.099994970843024333e+00
5.984550114096498508e-01 7.924953246544020224e+00 8.581625502532020278e+00 7.741212820530689598e-01 3.123663982122002380e+01 3.459080331155593626e-03 1.405839736419061570e+00 4.347525363580748842e-02 6.920817570398696716e+00 6.060748085433594667e+00 6.593609863470561550e+00 4.149526536613494798e+00
1.996415087768921515e+00 1.027964769971042713e+01 8.401226098304663381e+00 6.705004535453618075e-01 3.253123118770250244e+01 4.017579414482106044e-03 4.939594676055946820e+00 5.100078288390073877e-02 6.655729734980656787e+00 5.969143905772046566e+00 6.561225082887599314e+00 4.168308691618261008e+00
1.085263693594250567e+00 1.296732827639496577e+01 1.012561863777333571e+01 6.062594510538383830e-01 3.242133171979341455e+01 6.118848410911407847e-03 2.107443346293094066e+01 3.569051655952598656e-02 7.614937080456371632e+00 5.999000908664644527e+00 6.636508915331951641e+00 4.156298345646634473e+00
7.567950871858768469e-01 1.037617261177294914e+01 7.424845699171131130e+00 7.977395034245136074e-01 3.145500914913125712e+01 5.925602270635987011e-03 2.396773960123240510e+00 4.219007076934020578e-02 6.401681465453631148e+00 6.060495126293915291e+00 6.556686335250446973e+00 4.143521298727163682e+00
1.423318481444348027e+00 1.162548676311506313e+01 1.185270349810314983e+01 4.587443459050761230e-01 3.263349994685466271e+01 2.633319394838074673e-02 1.292835931041918229e+01 5.290470970467575640e-02 7.413103696429875100e+00 5.979918366153233578e+00 6.590152740795996777e+00 4.181738875599659622e+00
1.417570249037249930e+00 7.735039016930340239e+00 9.265737057107060082e+00 6.867274863355650183e-01 3.108606482480107047e+01 5.217969732469877105e-04 1.294473985317533327e+01 4.038083517813147866e-02 7.199194898880136861e+00 6.085546513330498897e+00 6.595349526767858350e+00 4.133225258801271451e+00
1.711655796712443278e+00 1.305761318183590980e+01 8.452966723549790728e+00 7.901174472154492978e-01 3.123469121644070867e+01 6.358328447086667931e-03 1.792710098140653230e+01 6.548404497076988628e-02 6.775477348402841216e+00 6.049582009840111851e+00 6.603614403839216607e+00 4.210074710599553072e+00
1.446981773185996856e+00 1.171139062987608881e+01 1.306797164726619087e+01 7.966075618863900365e-01 3.226781368062140842e+01 1.069963323780727393e-02 6.275813509869148099e-01 7.714954963442514912e-02 7.700151096694938246e+00 6.016848262378690748e+00 6.536854141213662928e+00 4.248999200830454015e+00
1.502825288107134449e+00 4.371864836501544005e+00 1.260701142925752372e+01 4.237310733774108384e-01 3.097596592580259767e+01 8.890182515263472460e-03 2.929924841256413615e+01 5.686762503827783727e-02 7.592746307851975018e+00 6.081821440033426285e+00 6.654141191365589236e+00 4.199697316916644496e+00
1.629952405445685315e+00 9.347433928428943162e+00 7.185324267396052456e+00 5.222244605103223414e-01 3.025429920838905673e+01 4.634688757896349501e-03 1.319586365747606749e+01 4.668966728780649111e-02 6.001028320526891946e+00 6.081132882192857636e+00 6.590785045038732193e+00 4.131737811593483300e+00
1.127896901343788949e+00 5.172364097876792854e+00 1.021731026324783365e+01 4.525176657434621386e-01 3.261715275517121881e+01 2.429146123936571852e-02 7.178562580479570521e-01 4.542834596196485691e-02 7.586947766633581836e+00 5.973082651915005314e+00 6.576245341291770075e+00 4.188839866860170957e+00
1.935064080836770950e+00 1.286695981996113325e+01 8.104669937619195963e+00 6.144336475360037131e-01 3.218529516211644648e+01 4.041023156772750521e-03 8.163447841066199473e+00 3.737826376039095344e-02 6.510241354778504075e+00 6.008729697427789063e+00 6.602527628249191594e+00 4.128235305351207529e+00
1.568167618516496775e+00 6.768663806085597479e+00 1.175753953574538535e+01 5.892972858626212007e-01 3.203193784334083460e+01 3.357423813174431875e-03 6.351401504357254701e+00 5.800090746587868717e-02 7.556473959315475497e+00 6.030628706113528636e+00 6.573698727251468199e+00 4.188678015768218188e+00
1.568031831258781761e+00 3.691976728324221302e+00 7.685112506980217972e+00 4.530917505327208272e-01 3.152554802025597525e+01 1.493984951202391442e-02 4.784257069163593279e+00 1.959750446090212719e-02 6.265942704120547546e+00 6.069229898850746707e+00 6.569674930977186023e+00 4.030691869537733396e+00
1.979082199748752213e+00 5.923763376277983994e+00 1.229245036502282673e+01 6.488340101330118959e-01 3.180068427462205705e+01 1.864961443207071787e-02 7.431743596625993931e+00 6.097400991880305016e-02 7.668831642040480290e+00 6.051938051638142468e+00 6.586290890963677924e+00 4.204946346104211585e+00
1.766649603368711796e+00 1.023025753108885105e+01 1.103301079581171251e+01 6.122855175943238137e-01 3.210905480994580330e+01 1.099884303275180768e-03 5.619130178210497206e+00 4.886210464523851882e-02 7.532988625800648208e+00 6.008113650412752804e+00 6.599060027125823069e+00 4.186670411066463870e+00
1.853796073357667717e+00 6.074049486884821825e+00 1.047948994055645855e+01 5.539642304659950778e-01 3.160991520102024310e+01 9.117124384524994199e-04 1.145941133204385309e+01 4.883703301613592090e-02 7.614670301069111247e+00 6.091483447634399084e+00 6.607007853235344896e+00 4.169264385195500466e+00
1.921101102381367332e+00 6.835225042922644434e+00 1.162463237690997175e+01 6.191018193758082155e-01 3.178739807493577274e+01 2.764155927604858981e-02 3.446296914523188804e+01 4.806835093921192625e-02 7.662221869582161560e+00 6.018772760209291306e+00 6.582113275165795585e+00 4.180490263556720265e+00
8.807612025202855577e-01 3.798048576071160642e+00 1.203762258668467666e+01 6.594015654472809018e-01 3.216494655757685450e+01 6.560683762871692346e-03 1.488257867457470063e+01 5.712975262170576218e-02 7.725721814955626598e+00 6.030737709238380262e+00 6.605453213487827213e+00 4.196583665729374246e+00
1.962799065530914655e+00 3.044506113870866670e+00 9.144817496041831362e+00 5.734440168166485829e-01 3.239796500271535962e+01 8.457066215557324657e-03 1.772934219102614151e+01 3.958628429956068812e-02 7.127904852650473799e+00 5.977172012290667524e+00 6.614072715459073493e+00 4.165378723435168240e+00
1.389964598141784080e+00 5.190315585384793096e+00 8.757922143686700522e+00 7.257128039860358815e-01 3.183146151138090829e+01 1.737843859046598466e-02 1.468085932680956063e+01 3.854039042459538045e-02 6.995371716983768806e+00 6.005554659552469587e+00 6.556081256100675603e+00 4.151648835242964353e+00
9.078852477292398415e-01 1.868245606770437162e+00 9.932130003612307689e+00 7.331558502286147361e-01 3.107167019605826397e+01 1.919843644561905385e-04 1.984977095134361846e+01 7.033163795553210029e-02 7.833779967375711806e+00 6.093636676179897904e+00 6.616192973866422022e+00 4.220670365631168153e+00
1.555999501252471884e+00 8.278274755024076725e+00 8.152512472020841727e+00 6.538856072606573644e-01 3.237150980857266802e+01 4.580713404305680227e-03 9.534908152489107280e+00 5.865211736517365188e-02 6.477305762188109384e+00 5.998817935973857374e+00 6.555456476758902085e+00 4.197925694311667399e+00
1.520738307248543864e+00 3.109140260474269279e+00 1.071994032396095164e+01 3.070210970906951942e-01 3.149416759196942195e+01 3.714444240169095454e-04 1.146099459204205218e+01 4.082445121693750734e-02 7.531649877341884292e+00 6.061745390081259899e+00 6.593817283616203895e+00 4.156676092987341420e+00
1.766413021112487547e+00 1.094039451817946684e+01 9.107954710815889143e+00 6.116652664494603986e-01 3.059016379896397098e+01 1.285676651076651496e-03 5.784854216950359174e-01 5.215830784885013699e-02 7.011096890290811956e+00 6.104965756781190578e+00 6.571488268746389139e+00 4.172345889859975898e+00
1.472651358143478140e+00 1.213447620604861754e+01 7.544785082416864519e+00 6.278124299132020747e-01 3.191501481733641299e+01 1.315945769686924748e-02 5.051554696602137184e+00 3.096152571548781846e-02 6.325966857760338513e+00 6.052868542631546944e+00 6.587586364193121824e+00 4.087265228605840406e+00
1.613283877449580128e+00 3.311242299000434652e+00 7.734969825167547164e+00 6.441583092938316657e-01 3.279742583837004588e+01 7.646281389166426946e-03 7.437110606713232208e+00 6.940913732616664500e-02 6.306196308742016754e+00 5.987688011476247851e+00 6.580914206459656413e+00 4.213172724827899174e+00
