weight logl metal tau age EBVgal Tdust fracPAH incl EBVbbb GA SB TO BB
0.000000000000000000e+00 -1.732985988455239014e+12 2.150304548309368569e-01 5.789299782471479805e-02 8.096315170754895263e-01 1.867282555126970056e-01 1.918931668689384251e-01 8.936309154446735459e-01 1.812075753695748803e-01 5.411563852786823725e-01 3.952799487452545169e-01 9.185957501521233581e-01 7.924662897168824882e-01 9.696181557015433050e-01
0.000000000000000000e+00 -1.631607564323513916e+12 1.263871118592085896e-02 5.221871481251377789e-01 9.664668776677379780e-01 8.296104430183940392e-01 1.444773022126144557e-01 8.734560345843900286e-02 6.451468197889562717e-01 3.411533473278599571e-01 9.724299714490356461e-01 7.492722408747444218e-01 4.002079772301081473e-02 9.597784630927873595e-01
0.000000000000000000e+00 -1.032202277202505493e+12 4.782233120538955662e-01 9.509056142873079098e-01 9.205091879092786034e-02 9.392956906227208913e-01 9.482184231215912140e-01 6.364402334443844955e-01 7.467953396905691044e-01 1.193658299763644681e-02 1.431812019818384796e-01 8.735061185114855187e-01 9.569090462221516713e-01 9.305824550719319355e-01
0.000000000000000000e+00 -5.996081385967628174e+11 4.980267302514028716e-01 1.214294495354172332e-01 8.225555702595869212e-01 5.652345985954787544e-02 6.451288720814964961e-01 9.652815421519259642e-01 7.497031820712802830e-01 4.710352010439649018e-01 9.404651979485345592e-01 8.857666653216635932e-01 2.869876689731409858e-01 9.550872869549912325e-01
0.000000000000000000e+00 -4.793485712100594482e+11 7.260210543419769458e-01 6.845493580413573032e-01 7.066491027833070593e-01 4.094032984587286927e-01 3.416798940523915751e-01 7.619728769837222360e-02 6.464736086109329483e-01 7.100262293124146584e-01 2.700855330089288464e-01 9.829785929072440975e-01 2.858011541939692313e-02 9.621847632524892502e-01
0.000000000000000000e+00 -2.622244577916731873e+11 1.588635731993804923e-01 5.505686280177508607e-01 4.395089887776727489e-01 4.522783007212721751e-01 7.093106366527960338e-01 3.455290553156757927e-01 8.672460244939055318e-01 1.664596084457988789e-01 8.841410574730494965e-01 9.506794334927398671e-01 6.831584810449037315e-01 9.295357084437986250e-01
0.000000000000000000e+00 -2.500265071278345642e+11 2.518738994652838237e-01 6.643835077929832744e-01 7.054375230594522872e-01 2.083120823728168425e-01 3.026524475964406102e-01 5.856295592144049600e-01 6.154129870826359205e-01 3.516317297988609258e-01 5.197742547020262061e-01 3.517991041412209530e-01 2.686689603116623193e-01 9.399552649159701456e-01
0.000000000000000000e+00 -2.274921601152720032e+11 2.631649393346294774e-01 2.094139113782599315e-01 7.778665603899528325e-01 9.402938540741294648e-01 1.393173887323966298e-01 8.245575231512148884e-01 3.053727544725823861e-01 6.499422570676305355e-02 9.218423485028577335e-01 7.385527142882939433e-01 8.948410771737201896e-01 9.197524529139213811e-01
0.000000000000000000e+00 -1.298589156638778229e+11 3.611467677259838638e-03 5.803238039836033924e-02 5.449658306583579082e-01 2.006223383433310969e-01 4.002512133366347147e-01 3.812485562504667191e-01 6.321287944751979859e-01 3.161907794466420896e-01 4.913130761494514109e-01 2.742390240459591233e-01 8.321341094587896281e-01 9.310040992543112681e-01
0.000000000000000000e+00 -1.271383449512615051e+11 9.979637016058720000e-01 2.164038792605459394e-01 3.612637972725204483e-01 6.409210101066131759e-02 8.350479291842569651e-01 8.074783032304670982e-01 8.923758764831142276e-01 2.529037459981786640e-03 8.951337111037861449e-01 6.509901669381831235e-01 6.360214281009901605e-02 9.067192405606354644e-01
0.000000000000000000e+00 -8.992165124483259583e+10 4.083065131781794532e-01 2.538641118614863856e-01 5.554126409903601402e-01 7.782152444799390612e-01 8.337057954697223439e-01 5.855942515354423117e-01 2.323892718419340309e-01 3.121577901661121146e-01 5.600827723364898425e-03 9.986314974213457152e-01 3.209846493339347795e-01 8.070163386660922367e-01
0.000000000000000000e+00 -6.539475929654705811e+10 3.635520682910837187e-01 4.304729070820821901e-01 5.155682560791094993e-01 5.585084907795653253e-01 1.646257306906321327e-01 7.884331069658310209e-01 7.133922796380123277e-01 2.259713145234436837e-01 5.795194892392161456e-01 7.213530236022903663e-01 2.411052376599278901e-01 9.183987186530475633e-01
0.000000000000000000e+00 -6.536707928228893280e+10 3.753733495061986059e-01 5.695464405109051942e-01 8.672974005851897816e-01 7.904673460710947008e-01 6.518498078084645764e-01 1.474161737397398086e-01 2.789573793727572193e-01 8.988166862581803418e-02 5.993575543446261200e-02 7.015003796541791070e-01 5.314854786756733063e-01 9.084853613322413368e-01
0.000000000000000000e+00 -6.152457943469981384e+10 1.895934703212174277e-01 9.961543301365016756e-02 1.201551681907825353e-01 3.780523915590097150e-01 4.774816260681749025e-01 6.534853533394869851e-01 1.429287875872968794e-01 5.623950558913314302e-01 7.056128371305205871e-01 2.368471128298421657e-01 7.298347215000400290e-01 9.342491950922547916e-01
0.000000000000000000e+00 -4.025905709722783661e+10 8.764433037476281330e-01 9.129170605649832293e-01 5.948797406796947351e-01 4.867360733619612301e-01 6.200345622015124292e-02 7.163401588948129506e-01 2.649507965703344903e-01 8.933990933893878328e-01 2.556191498025276454e-01 8.672906006215355124e-01 3.260418123279928970e-02 9.415818078224126308e-01
0.000000000000000000e+00 -3.486303786474883270e+10 3.887307634551241398e-01 1.258917623908724082e-01 7.291403822402493518e-01 3.160443219531172687e-02 2.475467635956432044e-01 3.451941009662340409e-01 1.280158291243710389e-01 2.208041849091585407e-01 7.004758121356047251e-02 9.117181838796127868e-01 1.712836577304801544e-01 9.112490527253734873e-01
0.000000000000000000e+00 -3.238510587894245911e+10 9.078901636466131242e-01 2.536095904917119448e-01 3.538956360190559369e-01 1.810858552365174345e-01 8.630642268938403250e-01 8.050226848050014983e-01 6.909237649773415368e-01 3.617227028026911428e-01 6.196662773572888527e-01 5.851880811409977401e-01 2.612676178513114733e-01 9.182747423891488570e-01
0.000000000000000000e+00 -1.706793549501421738e+10 1.618983915889823377e-01 6.588754399515982518e-01 6.326284945379436753e-01 6.736069378017245368e-01 2.107987531017407878e-02 3.228924125664045519e-02 5.174674120854508841e-01 9.317921658197056978e-01 5.415789001425805882e-01 6.202506335190147713e-01 5.780314537965774990e-01 9.334899385336322686e-01
0.000000000000000000e+00 -1.342338846921193695e+10 2.429793564840191378e-01 8.518766813326742460e-01 1.141759599610537856e-01 2.324751390790092964e-01 4.945658130467434077e-03 8.672332685023346199e-01 4.386004763087435476e-01 2.823029665575760294e-02 3.472135650448703315e-01 6.192033984487348430e-01 1.613542111680231761e-01 8.852813703893700481e-01
