"metal_mean","metal_stdev","metal_median","metal_errlo","metal_errup","tau_mean","tau_stdev","tau_median","tau_errlo","tau_errup","age_mean","age_stdev","age_median","age_errlo","age_errup","EBVgal_mean","EBVgal_stdev","EBVgal_median","EBVgal_errlo","EBVgal_errup","Tdust_mean","Tdust_stdev","Tdust_median","Tdust_errlo","Tdust_errup","fracPAH_mean","fracPAH_stdev","fracPAH_median","fracPAH_errlo","fracPAH_errup","incl_mean","incl_stdev","incl_median","incl_errlo","incl_errup","EBVbbb_mean","EBVbbb_stdev","EBVbbb_median","EBVbbb_errlo","EBVbbb_errup","GA_mean","GA_stdev","GA_median","GA_errlo","GA_errup","SB_mean","SB_stdev","SB_median","SB_errlo","SB_errup","TO_mean","TO_stdev","TO_median","TO_errlo","TO_errup","BB_mean","BB_stdev","BB_median","BB_errlo","BB_errup"
7.806314035335163437e-01,4.146288549822588765e-01,6.714851643429473604e-01,3.568204866368641648e-01,1.276272817239716417e+00,8.506572799302499988e+00,3.054212376218778058e+00,8.878933399786596681e+00,5.297315034255625221e+00,1.183512368846749574e+01,1.085372262069465599e+01,1.424506208797547524e+00,1.081796870557378476e+01,9.317741764832661033e+00,1.253565631803388492e+01,1.451764792138518223e-01,1.060715517046489087e-01,1.064038904187652734e-01,6.496689494118706998e-02,2.273181372162987324e-01,3.645364987506130916e+01,6.373395697695587003e+00,3.887152106634473370e+01,3.043628519866449267e+01,4.138989978370248224e+01,1.641022919066320238e-02,1.441131803643775841e-02,1.176730869935020338e-02,2.704214510777284541e-03,3.420339581592012762e-02,3.570345961517455891e+01,9.425968015312600201e+00,3.672976693448485719e+01,2.677181148657864895e+01,4.385765351070526918e+01,1.521525596082338172e-01,2.172866535427896151e-02,1.521234128385233197e-01,1.292330353697542233e-01,1.743747477720467842e-01,7.303395328805528663e+00,2.008044609870378028e-01,7.376791521137263885e+00,7.095803393029943784e+00,7.451090458647811943e+00,5.300306999611772873e+00,4.965565825095845098e-01,5.321838328638214932e+00,4.795550068759569129e+00,5.697206562263514407e+00,6.832393438455122592e+00,5.369552888210793462e-02,6.839886975270827563e+00,6.782553742030927424e+00,6.879292058838004209e+00,4.139208778238097963e+00,5.628947152011264804e-02,4.142977508720139035e+00,4.080916713026010001e+00,4.193109806932032058e+00
