"metal_mean","metal_stdev","metal_median","metal_errlo","metal_errup","tau_mean","tau_stdev","tau_median","tau_errlo","tau_errup","age_mean","age_stdev","age_median","age_errlo","age_errup","EBVgal_mean","EBVgal_stdev","EBVgal_median","EBVgal_errlo","EBVgal_errup","Tdust_mean","Tdust_stdev","Tdust_median","Tdust_errlo","Tdust_errup","fracPAH_mean","fracPAH_stdev","fracPAH_median","fracPAH_errlo","fracPAH_errup","incl_mean","incl_stdev","incl_median","incl_errlo","incl_errup","EBVbbb_mean","EBVbbb_stdev","EBVbbb_median","EBVbbb_errlo","EBVbbb_errup","GA_mean","GA_stdev","GA_median","GA_errlo","GA_errup","SB_mean","SB_stdev","SB_median","SB_errlo","SB_errup","TO_mean","TO_stdev","TO_median","TO_errlo","TO_errup","BB_mean","BB_stdev","BB_median","BB_errlo","BB_errup"
1.669687569603012456e+00,2.755227354516827654e-01,1.712192783299649967e+00,1.526916271474105580e+00,1.911805661880134899e+00,5.480785914828533834e+00,3.682617654509365845e+00,4.583315860301087952e+00,1.685614370913983473e+00,1.008541283864748728e+01,1.134028496670464037e+01,1.055330782930036682e+00,1.136928667585825181e+01,1.014790494421338529e+01,1.257059027558732822e+01,7.539658326959575163e-01,4.326920045616644561e-02,7.664811284899872845e-01,7.153057817182201239e-01,7.913736460939887474e-01,2.917067648856635032e+01,1.399471676784086238e+00,2.920547017875664864e+01,2.770502229498773872e+01,3.058209163852564672e+01,9.057097700483173267e-03,8.283985365384723132e-03,6.599802380339138755e-03,1.798190569403072727e-03,1.698422921631918825e-02,2.224701447503197471e+01,1.041987867474452401e+01,2.248387836410476837e+01,1.040527407035041207e+01,3.295066150118583437e+01,1.872981014091981396e-03,1.784609188969271155e-03,1.322078623322803931e-03,3.379106264320916602e-04,3.474570705746874311e-03,8.043628901327442904e+00,1.581870713791257710e-01,8.036136245092848185e+00,7.931315482282201401e+00,8.198516109331874802e+00,6.474508062610823345e+00,8.660317112643489690e-02,6.474663593007154105e+00,6.387131954098465236e+00,6.562946433501618770e+00,7.061897356291154004e+00,3.987129860106514850e-02,7.059099454479206059e+00,7.022078876299506334e+00,7.101896528355791105e+00,4.524138429916146897e+00,1.118106947130986621e-02,4.524171820547685741e+00,4.513073544684345961e+00,4.535335747079612290e+00
