path,sim,f_best_depth,f_best_duration,f_best_initial,f_bls_num_actual,f_bls_num_expect,f_bls_num_ratio,f_bls_period_1st,f_bls_period_2nd,f_bls_period_3rd,f_bls_power_1st,f_bls_power_2nd,f_bls_power_3rd,f_bls_snr,f_bls_trans_shape_fac,f_dens,f_density_ratio,f_dur_per_ratio,f_goodness_flag,f_lc_hi_1perc,f_lc_hi_5perc,f_lc_kurt,f_lc_lo_1perc,f_lc_lo_5perc,f_lc_mad,f_lc_rms,f_lc_skew,f_logg,f_lum,f_mag,f_mass,f_period_ratio_21,f_period_ratio_31,f_points_in_transit_ratio,f_radius,f_teff,c_R,c_S,c_T,c_planet_a,c_planet_i,c_planet_r,c_teq,c_xeff
PSLS/data/trainPlanetOld.hdf5,run_00003,3.00120090049097e-05,1.5,158.32969189814816,5.0,5.0,1.0,316.38963896389635,473.5448544854485,427.7217721772177,3.1750404129005026e-07,2.831802246160841e-07,2.724836214145483e-07,0.0007947558371432,0.1248020107965874,1.1260465073219013,26955648499895.684,0.0047409896383211,False,1.000149416380115,1.0001056983763286,0.0152905843504744,0.999849937947904,0.999894128145074,6.396792771596384e-05,6.425232801403974e-05,0.0034014735563559,4.48463,1.08326,9.24987,1.09059,1.4967141655972034,1.3518829933176972,1.120445011459487,0.989392,5918.82,0.6584364817083126,1.232017256433993,0.013035365605498,0.9353522370302748,,0.5914530637409465,268.51714285281605,1.2771731377991078
PSLS/data/trainPlanetOld.hdf5,run_00006,0.0004797646773143,0.5,16.20469189814815,22.0,22.0,1.0,65.46004600460046,130.8360836083608,196.2786278627863,0.0001177340754736,8.5170770991801e-05,6.827143561256705e-05,0.0152856637554457,0.3615151948337469,0.8485542237384359,8553668930576.95,0.0076382469997784,False,1.0002102193968656,1.0001488732985822,24.759889811920416,0.9997695310589289,0.9998497936602018,9.043970282938332e-05,0.0001116193674862,-2.962989196941624,4.41507,1.5952,9.57041,1.18782,1.9987166461686536,2.998449280787124,1.0107431443135495,1.11864,6131.89,7.646341804272322e-52,14.005526188422918,0.0,0.3366466255208971,,2.673676364589111,493.05194596774646,34.02220223967884
PSLS/data/trainPlanetOld.hdf5,run_00007,0.0002682815100561,0.5,34.32969189814815,10.0,11.0,0.9090909090909092,136.35613561356135,68.18681868186817,272.76127612761275,1.7273992473123367e-05,1.2162339302420702e-05,1.040488158774666e-05,0.0058671523319409,0.1538088594688577,1.0073804452021229,65122888541068.04,0.0036668683645965,False,1.0011353769030016,1.0008019531603178,0.0011440552755499,0.9988498075430372,0.999187834580237,0.0004904478500445,0.0004907692364545,-0.0081726456576961,4.4439,1.06224,12.9006,1.0285,0.5000641766140418,2.000359389038634,0.9845776069294426,1.00694,5838.34,0.0021652991794262,3.858979075982122,0.0,0.5233486063993141,,1.7997132813782175,357.2201312151004,8.260146418218547
PSLS/data/trainPlanetOld.hdf5,run_00008,0.000198045488355,1.5,264.95469189814816,3.0,3.0,1.0,432.044704470447,81.08910891089108,467.89178917891786,8.452344331154413e-06,8.444838110987057e-06,7.800951672467107e-06,0.0041048340251167,0.1218245269507051,0.9441952904919458,81858462445297.1,0.0034718629449203,False,1.0010964335593415,1.0007740163160126,0.0053566208020852,0.9989035087371247,0.9992248474239042,0.0004703871677454,0.000470664883019,0.0013369852120635,4.43363,1.28144,12.8739,1.09059,0.1876868483095544,1.0829707767218402,0.9388303310465058,1.04922,5994.14,0.123259007991466,0.9619921829046824,0.9743231368928488,1.1512760715413437,,1.6112146214486889,252.41241118507145,0.5443309589595384
PSLS/data/trainPlanetOld.hdf5,run_00009,5.757044792984398e-05,1.5,34.32969189814815,5.0,5.0,1.0,350.1085108510851,135.6245624562456,54.41994199419942,1.1765965485692212e-06,1.150876293942027e-06,1.105042169597464e-06,0.0015299054523527,0.0782591823729089,0.825403163093779,49828891920323.89,0.0042843859932271,False,1.0004224529297645,1.0002982533819986,0.0046330962205778,0.9995799180653208,0.9997043775063262,0.0001800909837092,0.0001804765492026,-0.0016221515699831,4.40198,1.70158,11.1929,1.14682,0.3873786504833984,0.1554373581547874,1.2451386591264706,1.11586,6239.43,0.99949643068323,1.6350919216372837,3.4816615901560006e-47,1.017591291928164,,0.9238763956861804,288.20622896870174,2.178778255336326
PSLS/data/trainPlanetOld.hdf5,run_00011,0.0011922617511674,0.125,632.3921918981481,1.0,1.0,1.0,697.6722672267226,672.0672067206721,360.01800180018,7.818184458132595e-06,5.709955571074904e-06,5.113136911477086e-06,0.0039541211139605,0.6415490154040403,0.9536274913605453,5.897374520967852e+17,0.0001791672191541,True,1.0004205975835248,1.0002954600077631,0.5125751104133296,0.9995800453613743,0.9997032519984306,0.0001794941147251,0.0001806766895075,0.0129394977775566,4.44496,1.37272,11.2925,1.15619,0.9632993001028524,0.5160273938238467,0.4772232142137483,1.06631,6049.08,0.0,0.523174226020371,0.9496628553903022,1.6157861945359675,89.820892113126,4.017664292664161,216.76013101807845,-0.6102520731659843
PSLS/data/trainPlanetOld.hdf5,run_00016,0.0001757739026601,1.5,101.07969189814816,4.0,4.0,1.0,422.002200220022,258.3958395839584,214.96699669966995,8.882733646207616e-06,7.47517196571576e-06,7.438725212912432e-06,0.0042057749053084,0.1091589447093431,0.8796973746073796,81874790866295.16,0.0035544838373305,False,1.0010896410456798,1.000768203414356,0.0103748332016309,0.99890327695531,0.9992252265791532,0.0004682440444724,0.0004693848232532,-0.0034703430617024,4.41315,1.36057,12.9579,1.09059,0.6123092236230923,0.5093978102189781,1.2197832538695077,1.07426,6013.29,0.2430664793364583,1.0539425232432271,0.8018711651161768,1.1333659585812697,,1.5541429407226883,258.2391309637817,0.777443636387538
PSLS/data/trainPlanetOld.hdf5,run_00017,0.0001045357090755,0.5,14.579691898148148,13.0,13.0,1.0,116.6036603660366,58.27732773277327,174.9299929992999,3.3493444856443724e-06,2.4494478901378666e-06,2.226209852595103e-06,0.002582192283577,0.1097972728525319,0.9255861766265088,44322353105402.64,0.0042880300535199,False,1.0005068760111124,1.000356425450867,0.0120948219855234,0.9994918655743538,0.9996414335529415,0.0002169972243928,0.000217399936752,-0.0011653607356831,4.43677,1.54745,11.5498,1.1597,0.4997898655139289,1.500210134486071,1.0803706704544558,1.07806,6198.96,0.9749653235897868,6.393293865049053,0.0,0.4907532584357604,,1.202761794727469,405.2742273539149,14.343070520072002
PSLS/data/trainPlanetOld.hdf5,run_00021,,,,,,,,,,,,,,,1.0790556730643113,,,False,,,,,,,,,4.47551,1.14963,10.2459,1.11519,,,,1.01104,5942.8,,,,,,,,
PSLS/data/trainPlanetOld.hdf5,run_00023,0.0001926695119224,1.5,346.07969189814816,3.0,3.0,1.0,366.86818681868186,621.7881788178818,261.5881588158816,7.015971215816889e-06,6.539359900876058e-06,6.524064028240286e-06,0.0037405960989466,0.1316326006859292,0.9067718576069992,52188099366059.35,0.0040886619606004,False,1.001030873227393,1.0007251288585723,0.0005905690245424,0.998981848414028,0.9992757234334751,0.0004400430713056,0.0004405882597387,0.0163290999354015,4.42192,1.32648,12.8765,1.09059,1.694854449522465,0.7130303695293343,0.695878262245861,1.06346,6005.52,0.1240208449426494,1.2384178227654097,0.0181918565036486,1.0323660708934448,,1.61076437310363,268.86521500728145,1.2602767909515682
PSLS/data/trainPlanetOld.hdf5,run_00026,0.0001530046975776,0.5,17.57969189814815,20.0,20.0,1.0,71.17961796179617,142.34173417341734,213.5038503850385,1.094437952229241e-05,7.743739279547239e-06,5.6899344024497e-06,0.004661993108961,0.1063962426280956,0.9600576890511774,9720145049922.75,0.007024482770733,False,1.000699086082609,1.0004955450158826,1.798051228441011e-05,0.9993077072303544,0.9995120925772738,0.0002985550631161,0.0002988062149144,-0.0051149556434929,4.42322,1.17236,12.2266,0.981646,1.999754118514876,2.9995082370297523,1.0045354920601337,1.00744,5982.62,0.777718371600443,10.452898492420225,0.0,0.3340631607004161,,1.3598027967577466,458.2758830986419,25.30971688159692
