"metal_mean","metal_stdev","metal_median","metal_errlo","metal_errup","tau_mean","tau_stdev","tau_median","tau_errlo","tau_errup","age_mean","age_stdev","age_median","age_errlo","age_errup","EBVgal_mean","EBVgal_stdev","EBVgal_median","EBVgal_errlo","EBVgal_errup","Tdust_mean","Tdust_stdev","Tdust_median","Tdust_errlo","Tdust_errup","fracPAH_mean","fracPAH_stdev","fracPAH_median","fracPAH_errlo","fracPAH_errup","incl_mean","incl_stdev","incl_median","incl_errlo","incl_errup","EBVbbb_mean","EBVbbb_stdev","EBVbbb_median","EBVbbb_errlo","EBVbbb_errup","GA_mean","GA_stdev","GA_median","GA_errlo","GA_errup","SB_mean","SB_stdev","SB_median","SB_errlo","SB_errup","TO_mean","TO_stdev","TO_median","TO_errlo","TO_errup","BB_mean","BB_stdev","BB_median","BB_errlo","BB_errup"
1.310663227411675402e+00,4.861365778887989375e-01,1.449743056017943843e+00,7.371543109475813260e-01,1.817186620920692386e+00,6.703888662074341198e+00,3.630019742841018804e+00,6.745784266508280780e+00,2.516370751521879612e+00,1.095747027574101473e+01,9.526465327216472545e+00,1.636481826136812145e+00,9.321605669871120270e+00,7.743626064425338740e+00,1.143868786482071798e+01,6.851272422209589985e-01,9.253549401665653318e-02,7.068503606689218177e-01,5.929897002925857974e-01,7.747385862605564721e-01,3.067405631678278155e+01,8.025090932697763080e+00,3.187500206982995365e+01,2.084088902760297657e+01,3.944997034641565392e+01,2.832800741154238577e-02,1.550759217594571519e-02,2.851376431006138676e-02,1.035348296661000797e-02,4.683072201710648808e-02,3.828812001931686382e+01,1.015460989799647074e+01,3.887141979301065220e+01,2.876548525342115070e+01,4.792719015314703768e+01,9.539644653825794796e-02,5.113259036078304787e-02,9.023847753706326635e-02,4.250401485040529448e-02,1.487008500728519700e-01,7.197653143383402785e+00,5.393028431795814370e-01,7.322579969120845078e+00,6.501877392993343108e+00,7.744087207292892572e+00,4.488278618424205391e+00,6.880213167776296768e-01,4.400491122542732114e+00,3.778086022689976176e+00,5.243849464867315291e+00,6.519001910610214168e+00,4.554614268875990107e-02,6.520572402402883938e+00,6.473907875447234339e+00,6.564528126665006624e+00,3.954275102843167300e+00,8.957821697706531971e-02,3.954899036781259980e+00,3.864708490329853419e+00,4.044471736635806280e+00
