metal tau age EBVgal Tdust fracPAH incl EBVbbb GA SB TO BB
1.749100738122149723e+00 1.145481835871968102e+01 1.300869561629634497e+01 7.347128691796861455e-01 2.939564032521402837e+01 2.276622436713227060e-04 3.401674483738110411e+01 5.712152483401345879e-05 7.948041880838413675e+00 6.482397957156994295e+00 7.111017209432141328e+00 4.510677577336700494e+00
1.566218672649777099e+00 6.529997053533866946e+00 1.136581619974784019e+01 7.498264069781158669e-01 3.080147508642401277e+01 9.329850538837563753e-03 4.158928491034907893e+01 2.317415372242997030e-04 7.990272939506770200e+00 6.352947284548079665e+00 7.140435420974913683e+00 4.516826559352637105e+00
1.952933652622692362e+00 7.020704008505653348e+00 1.030040425618459032e+01 7.685641157415750158e-01 3.048179801119852073e+01 2.107741571492489571e-02 2.065926853846825750e+01 2.575222741429344844e-03 8.030628623831649548e+00 6.374624649983658742e+00 7.000688061417598362e+00 4.524985788191012048e+00
1.702212589022330747e+00 4.145887381784786885e-01 1.223531560995028045e+01 7.608881195067104253e-01 3.061196090261576330e+01 3.265365177316358319e-03 1.562220517642890982e+01 9.441566894923071390e-04 8.246415234783988524e+00 6.414390619436851182e+00 7.060261329044816847e+00 4.536104107934043839e+00
1.783550306841599431e+00 1.239309316157372898e+01 1.077779307734465064e+01 7.486309034336234847e-01 2.868572108093207262e+01 1.124698434503312167e-02 2.324728984859443770e+01 6.633603850873206380e-04 7.953598941222789875e+00 6.472492639425141192e+00 7.061590671621317483e+00 4.521153917270062550e+00
1.133012539192037149e+00 1.049208887069966778e+01 9.664053043000647492e+00 7.640629825142168929e-01 2.844842394331415392e+01 7.724071593458542396e-04 2.027694615888945506e+01 8.699765350372997905e-05 7.714306921878240075e+00 6.480625584896632319e+00 7.080619187367997114e+00 4.523188163186940614e+00
1.695940058734462408e+00 2.352707589947110822e+00 1.186959148520806195e+01 7.211003785047294112e-01 3.081354843402623800e+01 8.055897976098271018e-03 2.822716312743157019e+01 1.806493165383182137e-03 8.157406998754360927e+00 6.348113492154944026e+00 7.105235180502582182e+00 4.531127714161712561e+00
7.542668134250358758e-01 2.005335154740208736e+00 1.032739215178021652e+01 7.779448364599687027e-01 2.911935902304131574e+01 9.146600223039130090e-03 1.555476192686916370e+01 5.419890826216544090e-05 8.190354966482512822e+00 6.503681894467760571e+00 7.048510907513279022e+00 4.515062231178035290e+00
3.100502638048324711e-01 9.169047869238378112e-02 1.219985759067265008e+01 7.901353871694993813e-01 2.918140066112665920e+01 1.109025124768116960e-02 2.378155458036547998e+01 5.654413106690691498e-03 8.219251863788780810e+00 6.497324286550231420e+00 7.049051340344831829e+00 4.527232090734878867e+00
1.846590891971935156e+00 6.492090590683679885e+00 1.282369160706841527e+01 7.514939062057737207e-01 3.054819805643430186e+01 2.000052669061579136e-03 3.264151371005022639e+01 5.727221030450548121e-04 8.020525615172658718e+00 6.437263539692171577e+00 7.093686801031079625e+00 4.510472230936619198e+00
1.049003095858662027e+00 1.598749400846571467e+00 1.140388177010152404e+01 5.076872649952582917e-01 2.754342077002904432e+01 1.687397509327388453e-02 1.804415898681076769e+01 1.515426238493541595e-03 8.036369685780300642e+00 6.600978612325828720e+00 7.044105446572224594e+00 4.496254771217746082e+00
1.984222255364856302e+00 1.274882820264667238e+01 1.202517160437020394e+01 7.166004017368619028e-01 2.803023619133900723e+01 1.029111440615807817e-02 1.161245134721258587e+01 2.311687762736880803e-03 7.956337583469970554e+00 6.544511132411088283e+00 6.997636109775235980e+00 4.515378373300798387e+00
1.675813755553416273e+00 7.156815638684332015e+00 1.243263655032500381e+01 7.635026217946139226e-01 2.726804318586005849e+01 7.040287592414967884e-03 4.089395889834825937e+01 4.793413739263814935e-04 8.036481700412331008e+00 6.568002588677639864e+00 7.134649082120851915e+00 4.503035993789662683e+00
1.985640462415638741e+00 1.156778140727990056e+01 1.080364635803929119e+01 7.740572234145064456e-01 2.754613132322925395e+01 6.024120166919293487e-03 3.986959295570852646e+01 1.312624898742780150e-03 8.066526868047546373e+00 6.571507214199442615e+00 7.115873649155407321e+00 4.488272361253427434e+00
1.508017345825757305e+00 9.381855356672684110e+00 1.044975489145707037e+01 7.655394032750311162e-01 3.142812071807954766e+01 1.401933825261515330e-03 1.727955047648300635e+01 1.586222414356410924e-04 7.970134384418287254e+00 6.330452498229401925e+00 7.044805288354162087e+00 4.515779511908760924e+00
1.670230005619877334e+00 3.940253987555302650e+00 1.107560776972868410e+01 7.471293443586272121e-01 3.020303460070674362e+01 5.189862727978771829e-03 1.790142609691135078e+01 1.664576572890065108e-03 8.087809984180513112e+00 6.376492740907970358e+00 7.051194945227688748e+00 4.533732902940272425e+00
1.878653422025382325e+00 2.967959382663174495e+00 1.061802925852963497e+01 7.997591267926064118e-01 2.886668303203428820e+01 8.513857009947008387e-04 1.846319939508807551e+01 3.149387028954924849e-03 8.061253462120831159e+00 6.542684870154293009e+00 7.061768224559674678e+00 4.537880744130987409e+00
1.770333341260208249e+00 7.227099456385163379e+00 1.147820432760254050e+01 7.681586558415924859e-01 2.968976713723145622e+01 1.027518994041025976e-03 2.754855724017247098e+01 2.122220650476555181e-03 8.027696655887353927e+00 6.435393388090993483e+00 7.092841987753846666e+00 4.518882032426137840e+00
1.684407487167201900e+00 4.140087161321297948e+00 1.128692933373549678e+01 7.682538527521437510e-01 2.703524105788876497e+01 1.105686229428349751e-02 3.120803643948265815e+01 9.132343144458609152e-05 8.168089659692984839e+00 6.625747040141902744e+00 7.093898243855981889e+00 4.495213675836872369e+00
1.583872358441140715e+00 1.907882553023451999e+00 1.148152240940182622e+01 6.416856652776953274e-01 3.152742273870985912e+01 3.361520296041415126e-03 7.092755750431467554e+00 1.930473139020913529e-03 8.158949165037050477e+00 6.334650680461567873e+00 7.036791654737562851e+00 4.516968029340151958e+00
1.730075228855799674e+00 6.644136942095738796e+00 9.302201151433322934e+00 7.928958776317979185e-01 2.952117871036927710e+01 9.919656984516730946e-03 1.509564100014358168e+01 2.159460305656685057e-03 7.560273085641906476e+00 6.457703754828802545e+00 7.047939234103441919e+00 4.512746057759716933e+00
1.500723739176259119e+00 2.891189483734691645e+00 1.111351163935113462e+01 7.779592130135701833e-01 2.842747133114366420e+01 7.059220915481163698e-03 3.338116379141555257e+01 1.634904763038678641e-03 8.103445436228781773e+00 6.465003211538338235e+00 7.126564756811642809e+00 4.534001188589481757e+00
1.580028902113300493e+00 1.787720717761487776e+00 1.215836135800524431e+01 7.705580385477835970e-01 3.068513365333193832e+01 1.336079986618804016e-03 2.958733813080389652e+01 2.774027355608072593e-03 8.202984019528077653e+00 6.355241836829947033e+00 7.119243170962221257e+00 4.532305299808829346e+00
1.893132508819834081e+00 7.311324742166001478e+00 1.213593470176362210e+01 7.973811203652320101e-01 2.935834768151496021e+01 1.133520991619982841e-02 2.753136001224906337e+01 9.919944662644666553e-05 7.995847506511065461e+00 6.435201752347527560e+00 7.122588690852936111e+00 4.516626681731121806e+00
1.656359812200609793e+00 9.467374694105261668e+00 1.017761999647470184e+01 7.777830879321621094e-01 2.682248927338762456e+01 2.852530000965472750e-03 4.181189437324788116e+01 2.857241563032325137e-04 8.040232196741293080e+00 6.615963021543525002e+00 7.150830096664744673e+00 4.522460725838326923e+00
1.897624091735738094e+00 1.254817068385217738e+01 1.259948396305067320e+01 7.867218181558330858e-01 3.014350664819241388e+01 7.621098718274531628e-03 3.608460436971925844e+01 3.611889643795341545e-04 8.006467691827289457e+00 6.443737034455171653e+00 7.131580329363671922e+00 4.500524995307387144e+00
1.610032016042584058e+00 6.350454367162389424e+00 1.226208361228672850e+01 7.918358736364042860e-01 2.725773784356202256e+01 2.645786961531039483e-03 3.320839898430085668e+01 9.852272017524723452e-04 8.051106990713673639e+00 6.590635561610319826e+00 7.089616691721154496e+00 4.531213377227826911e+00
1.653462545442013099e+00 1.309704129376330783e+01 1.258513953572212962e+01 7.892653139716353516e-01 3.047516107696081633e+01 4.719665001736487314e-03 3.207307461364900547e+01 2.747840092927839668e-04 7.943991248591053989e+00 6.337891890263538386e+00 7.075337398845455539e+00 4.505762884023942760e+00
1.829683531851906020e+00 2.263122562578747221e+00 1.232718738416278015e+01 6.894791678759133458e-01 2.657894900514219927e+01 4.224081837227549457e-02 2.725133777970781779e+01 4.402530160519317441e-03 8.212962186331797199e+00 6.618729236142762318e+00 7.038726897617188172e+00 4.518637152488583553e+00
1.560893937342039406e+00 9.209079550788855428e+00 1.029170111985001057e+01 7.618626768304979091e-01 2.815674349037348634e+01 1.206109137472127996e-03 4.172987642901916416e+01 2.087969183212420778e-03 7.988208494528571180e+00 6.524411561910849144e+00 7.164431567572730586e+00 4.521344183120955762e+00
1.567895936142718494e+00 4.063875929953195687e+00 1.136437209386119385e+01 7.802261112099309059e-01 2.705242979394293457e+01 3.129687640739395489e-03 1.983360263150226999e+01 3.192433634286287718e-03 8.107892772455116415e+00 6.582356387749101145e+00 7.046660585500820417e+00 4.530777919836728174e+00
1.802016711976914820e+00 6.904961125172654590e+00 1.027846376650275317e+01 7.817152898091646041e-01 2.829057123930273931e+01 2.059507247943575051e-02 1.948257059938881852e+01 1.875566115138938700e-03 8.040330556072557755e+00 6.530190678249763181e+00 7.041468836767382555e+00 4.514548987252391399e+00
1.747314537997644024e+00 1.217701210941381618e+01 1.188677061026802306e+01 7.136169604720196125e-01 3.276052549155915727e+01 1.106790849086316739e-02 1.775449546628118469e+01 7.793527136696063069e-03 7.892525233474668056e+00 6.234431942194284204e+00 7.044593527377124076e+00 4.527055518144617707e+00
1.373244040279641531e+00 6.941673194427469440e+00 1.266988742404311807e+01 7.462490579659946111e-01 2.994701709081560281e+01 3.333213270907086061e-03 5.779839066890719579e+00 5.725673525736876476e-04 7.942377494741275967e+00 6.468272338067293958e+00 7.041436764720124586e+00 4.529762959408039080e+00
1.547628881332654416e+00 2.915683998688994638e+00 1.047920246048466630e+01 7.381255019652198657e-01 2.638811538204691942e+01 5.597024751607887830e-03 2.457230188229356926e+01 2.664648430398839328e-03 8.042706600917643556e+00 6.664393078394308390e+00 7.029008031800884737e+00 4.535088012506891531e+00
1.601611340218227486e+00 1.036617575417632153e+01 1.139504886298219510e+01 7.042056091408037677e-01 2.583189984318727639e+01 9.041482062356514041e-03 1.216567253080534705e+01 1.968856798738614911e-03 7.840367810257458103e+00 6.640967284442560015e+00 7.035176898676532176e+00 4.525800609563525256e+00
1.745340322828244251e+00 2.348046051546206936e+00 1.196826909950331341e+01 7.922794302343572070e-01 3.094061859635404943e+01 1.196837794750344602e-02 3.021999526281297932e+01 1.391729254197334809e-03 8.192118572408759292e+00 6.386171523251345405e+00 7.099749775457105727e+00 4.519613682630074791e+00
1.942144434577604883e+00 9.147322241013201349e+00 1.307158037952003404e+01 7.361517669353591087e-01 3.059286111242189321e+01 2.316950540016604609e-02 1.242867249495733262e+01 5.716360470456391266e-04 7.835311460696257058e+00 6.405132851209312861e+00 7.017239915626433344e+00 4.544357699050573629e+00
1.796112105653960844e+00 3.507884194296309044e+00 1.179594594240016292e+01 7.598654900938395240e-01 2.953743359076235464e+01 4.958577504046018936e-03 2.844334822560349352e+01 1.414333042554330976e-03 8.041801604674216009e+00 6.481538168523940158e+00 7.078748631091613674e+00 4.526129471831662698e+00
1.656751267026390195e+00 4.099733833053510246e+00 1.195307286246747225e+01 7.533822323299632640e-01 2.981321117445633107e+01 2.149988923956174837e-03 1.547832470121549520e+01 3.156029451306893198e-03 8.090272749774484851e+00 6.463079860352646477e+00 7.037155805282630183e+00 4.530270536368302459e+00
1.512918136500010391e+00 6.328931753621094281e+00 1.117601355871745561e+01 7.284582343826098150e-01 2.709515134730724384e+01 1.424695911439689301e-02 1.406920379967119672e+01 1.208108118197516066e-03 7.882996470957898794e+00 6.616417518233411954e+00 7.041315362252888121e+00 4.517481873125767322e+00
1.013560721075228654e+00 6.973798093378158924e+00 1.170406286695202880e+01 6.160684786067937013e-01 2.903565910216131130e+01 3.565790194481597598e-03 4.009503039997594165e+00 8.082295493764532490e-03 7.880840397334530678e+00 6.462427558089888890e+00 7.041762182514904822e+00 4.524003444699250309e+00
1.605207740842794273e+00 9.725558541156440029e+00 1.052395825325088197e+01 7.745234661643309870e-01 2.908651913167429726e+01 6.798999225696792867e-03 2.697473074405476368e+01 2.225106222637129243e-04 7.930052940932302619e+00 6.475868344214273264e+00 7.077034101358854912e+00 4.516350876879819509e+00
1.949014866247932298e+00 1.060451429937178425e+01 9.826554314381906963e+00 7.968154080317446653e-01 2.913692676273602444e+01 4.471542493108930649e-03 2.539478237705955621e+01 5.056624953971821691e-03 7.891789697439882900e+00 6.473286345625076876e+00 7.079938090835472764e+00 4.524049992631095307e+00
1.801447332584805716e+00 8.267526505379663604e+00 1.187222379821949048e+01 7.713663980613972848e-01 2.858059954567139016e+01 1.487900473058056949e-02 2.245683355098827860e+01 2.846139534599128988e-03 8.024934236763286322e+00 6.496281431735869916e+00 7.028032499233482611e+00 4.505312940027508262e+00
1.664165764934380842e+00 3.592001666312421015e+00 1.259108064662129323e+01 7.844035213510232030e-01 2.817918980896271819e+01 4.589384648817924038e-03 1.213848043907354857e+01 2.275077208391873551e-03 8.046127443513913846e+00 6.525441653601756542e+00 7.035438467347802316e+00 4.532820400555992890e+00
1.558905918344447361e+00 3.413741218488397067e+00 1.083350188829899707e+01 7.753340190140471933e-01 2.825196388512954471e+01 5.959574365878152896e-03 2.721640376949080320e+01 4.883609522384147784e-03 8.198739206247555700e+00 6.511519873456478535e+00 7.076811132913341851e+00 4.531586404184942296e+00
1.963956170992334549e+00 7.124724203440226056e+00 1.037472924316923262e+01 7.814880846979028739e-01 3.012019018536150128e+01 7.530064126117019981e-03 4.974628811794583605e+00 2.147360558052637154e-03 8.022697496769918502e+00 6.436736602987632949e+00 6.971636078135116321e+00 4.528494295249132051e+00
1.839584393935667306e+00 6.256708038023052476e-02 1.137528367118500583e+01 7.301731975080267834e-01 2.814748476392542642e+01 7.096315185953243863e-03 4.488408144620983364e+00 1.265729880766257830e-03 8.182091968448318653e+00 6.555335261508126621e+00 7.038678840310833351e+00 4.541256942422002396e+00
1.895346597611013983e+00 7.361480955985492791e+00 1.047074320155030058e+01 7.751911277674292666e-01 2.951366779486473746e+01 2.607384268500960445e-02 3.018680990678702969e+01 1.950340857283479074e-03 8.018808633684692211e+00 6.464482212336111644e+00 7.080942566678071870e+00 4.536013533400023334e+00
1.865478902378996162e+00 4.771209427243862322e+00 9.564147447040996397e+00 7.513315794344588294e-01 2.925772780478461499e+01 4.694112987518398936e-03 2.325375670037860232e+01 2.939877821521013354e-05 7.651429980938747377e+00 6.516638722770057512e+00 7.069103480372209702e+00 4.506096881658903541e+00
7.577984743432764070e-01 1.267752368415339070e+01 1.207753236916946804e+01 7.853712206415742747e-01 2.647579095656995207e+01 1.143051896518487362e-02 2.652797680912475897e+01 1.892110538937938347e-05 7.985015892464009113e+00 6.653804179147321918e+00 7.094043584216581877e+00 4.525525768349311306e+00
1.940234464426320971e+00 3.946593664252719957e+00 1.315536734161646493e+01 5.209832112143472083e-01 2.772396909219986938e+01 5.410766410401929467e-03 1.889834701408755890e+01 7.507395964956558709e-04 7.863246193943417950e+00 6.582533908020316460e+00 7.051312609577355062e+00 4.520447389921375958e+00
1.630521781442147988e+00 9.854252418495878629e+00 1.103536896710425452e+01 7.674738270922990546e-01 3.083593744361162692e+01 1.997867933481993052e-03 3.912204022481473231e+01 5.810722081804387852e-04 8.047046098031536587e+00 6.325985320603070505e+00 7.090961215569908660e+00 4.509317412975647699e+00
1.979884737982310794e+00 9.840425394835451200e+00 1.186278533757672626e+01 7.901725489108584188e-01 2.774371702965744646e+01 1.222271483606707926e-02 4.228993006926856424e+01 2.591299944208819671e-03 7.944431502896215136e+00 6.581051377457619367e+00 7.166669386032651801e+00 4.554211034584890072e+00
1.668082375148270735e+00 1.064276446736518444e+01 1.234210852937261826e+01 6.466899802464805003e-01 2.850645276788158355e+01 2.378005870589730011e-04 1.813519093811019545e+01 4.820796113062078385e-03 7.903284304334334820e+00 6.554702304280841219e+00 7.030739427216374793e+00 4.516952272827708725e+00
1.806017192799023618e+00 6.366557371696387690e+00 1.082522301733050440e+01 7.958471365217658633e-01 3.087288937151969748e+01 1.051374247754435429e-02 2.826813983784707318e+01 8.353053472170530146e-04 8.070518802383503498e+00 6.379462366021918740e+00 7.065639954774209031e+00 4.515888961355024378e+00
1.668994449993235651e+00 5.820131648634522037e+00 1.046931071246016920e+01 6.875832533563790427e-01 2.831291345662312864e+01 8.312245565970172861e-03 3.139686516780651360e+01 6.029182146863833929e-04 8.051224079905562547e+00 6.516531442412887287e+00 7.073545798445412203e+00 4.508280866363117312e+00
1.953885218325000617e+00 5.716203898055516319e+00 9.845509596791918838e+00 7.868683377152839720e-01 2.900070069685574126e+01 2.715144094804963857e-03 4.769909133086775554e+00 1.752822816997719549e-04 7.903701180728962328e+00 6.473822796530427581e+00 7.027952544174432603e+00 4.516001615316804774e+00
1.575637410984517706e+00 8.476292096466419679e+00 1.302994299521613186e+01 7.610850948457287268e-01 2.892317464630061608e+01 9.017140640672795509e-04 2.461696675142573199e+01 1.831284356628502200e-03 8.013619934485493701e+00 6.458720123936736002e+00 7.085912510562803135e+00 4.511698868512647564e+00
1.771067326218690674e+00 7.542381554343820405e+00 1.176181756129803446e+01 7.293722672596081313e-01 2.885640450218857467e+01 1.397564777330180270e-03 1.853337048722157832e+01 5.801778915278433830e-04 7.974887940670448927e+00 6.511159144758408956e+00 7.059209586241962597e+00 4.525489276403105166e+00
1.816325605159146095e+00 3.423276663931636321e+00 9.902822400187924146e+00 7.433854879371792901e-01 2.921011739062036128e+01 4.091978600899168553e-03 1.772430348398741629e+01 3.398060579832125078e-03 7.934970478923471404e+00 6.460722618708505394e+00 7.061974573844821634e+00 4.525769773164116216e+00
1.823550409996506083e+00 5.240725291621118664e+00 1.093239976186436024e+01 7.414376188893083697e-01 3.073540241226624659e+01 2.517122828705958826e-02 9.539716877370210568e+00 7.542758489666703987e-04 7.942448428243736203e+00 6.397285369465727456e+00 7.020471632048423061e+00 4.534773086655455643e+00
1.549984150202563526e+00 2.940095225638572618e+00 1.305720640985279246e+01 6.962420784594770540e-01 2.919916426984471514e+01 3.145572859172315015e-03 3.718548265216844673e+00 2.409773305751209977e-03 8.079157383532095338e+00 6.500260848111018674e+00 7.012368060120241609e+00 4.533399071141827719e+00
1.772203056796044063e+00 7.495054624435173452e+00 1.111012566314223449e+01 7.915884728418706162e-01 3.137187800305389374e+01 7.732482051124340595e-03 1.765418731839671551e+01 3.653594603993740465e-03 8.015481444521455501e+00 6.369882725920142263e+00 7.049613115392649121e+00 4.509263444044851354e+00
1.944164962775370764e+00 8.289917598995865333e+00 1.051994370439316384e+01 6.820539792782400745e-01 2.832352861919154918e+01 8.284665347493405446e-04 1.843461054732961735e+00 5.637758518008698094e-03 7.885912681246196598e+00 6.508740217611549639e+00 7.034782117096099796e+00 4.540045568096406470e+00
1.872662260991394767e+00 1.775559461935692251e+00 1.167904218674775052e+01 6.681020147868707015e-01 2.983428473155478144e+01 3.453410358016039197e-03 1.995550804720345184e+01 1.893248616805388602e-03 8.194292303746745887e+00 6.440003291299991162e+00 7.041321401012588410e+00 4.520807312498448027e+00
1.942454819851773262e+00 3.401448253593374549e+00 1.114734752566344689e+01 7.913617886117130240e-01 3.102772797123513016e+01 2.809108371556642055e-03 2.600425893935154065e+01 6.368274186510047797e-04 8.168915003483608217e+00 6.363852047778532750e+00 7.090865372362443964e+00 4.513600028161445010e+00
1.871580765512771638e+00 2.573842170390814310e+00 1.084977448409524925e+01 6.414194866081260882e-01 2.691090174246620137e+01 1.625637945145578384e-02 1.746872462013351424e+01 6.498896196340787045e-04 8.063590668323438848e+00 6.573963675074850244e+00 7.048960863858830805e+00 4.526838243944066420e+00
1.554738490945540175e+00 9.166555546621090178e-01 1.118002137514784522e+01 7.770377306296281095e-01 3.139726029566048737e+01 3.117906994111290311e-02 1.038504371581897878e+01 2.802504271827511821e-03 8.327921647779813696e+00 6.352762998177350795e+00 6.975753370006898990e+00 4.512800427034795447e+00
1.675125463824809202e+00 6.850807118074689228e+00 1.030867237462213915e+01 7.694844502133691977e-01 3.104945848596912583e+01 5.989094370824460910e-03 3.331087707030071954e+01 4.829046069362984031e-04 8.024424080805303561e+00 6.330600412636904650e+00 7.100626132866878493e+00 4.510440243444918451e+00
1.589298713883441794e+00 1.141091661009997082e+01 1.061480162813638906e+01 7.886751941031673319e-01 2.855997319558834846e+01 1.970088560567739844e-02 3.272593465900010301e+01 4.928173507414462438e-05 7.962413885520408741e+00 6.478185764289897008e+00 7.073895920010269123e+00 4.542508353148011935e+00
1.682106319405921369e+00 4.519677572184664704e+00 1.282090017961052197e+01 6.704957949275122120e-01 3.325868008350860094e+01 1.307647893335494443e-02 2.266377401649315360e+01 4.467233563414691778e-03 7.888827690454149888e+00 6.203023688128006086e+00 7.075281950841532108e+00 4.533492991260670735e+00
1.742668488747663336e+00 1.313540814242354315e+01 1.158855146276382442e+01 6.430586662043970003e-01 2.748729724236328309e+01 4.994575164341731426e-03 1.194115748341859629e+01 5.571207210394700255e-04 7.817542502926531967e+00 6.553594321345613594e+00 7.037979647764302626e+00 4.524365412015480814e+00
1.655885862445791501e+00 3.633677265879148965e+00 1.183431162245419443e+01 7.608152144767885705e-01 2.885579118335992987e+01 9.123035498427138363e-04 2.611824255229937553e+00 2.380084470542336191e-03 8.101058572557562343e+00 6.484517449835720981e+00 7.009595359037128048e+00 4.534957914058310280e+00
1.962999361936800691e+00 3.703908471566363936e+00 1.230027971856146962e+01 7.450182362350071807e-01 2.974659199322016434e+01 4.876145442215118822e-03 2.657441094571387907e+01 5.341418514027716563e-04 8.102785427453628841e+00 6.421509316409874657e+00 7.122661127418371763e+00 4.505536411791927875e+00
1.938881076111044655e+00 7.299995796078130539e+00 9.406573133969958533e+00 7.901014940871960990e-01 2.979407045091758022e+01 4.184582079845385570e-03 1.702271963486725426e+01 1.490243741253416106e-03 7.569870191226598877e+00 6.436711990578853460e+00 7.048370011779848454e+00 4.510253220512074890e+00
1.729290493413879526e+00 4.104986290078822542e+00 1.024626795292734371e+01 7.940944882939394711e-01 2.688985611004397214e+01 9.677735861471746179e-03 3.713494253194869543e+01 1.050979774018778848e-05 8.116449851878957844e+00 6.626618107576202732e+00 7.121330280088098874e+00 4.529978825041659718e+00
1.883961295755584464e+00 6.970232108268714644e-01 9.410071656242358529e+00 7.164358253638852814e-01 2.815249354538235238e+01 3.888507285057837826e-03 2.080506995429248462e+01 5.721051794548865233e-05 7.745668776596669858e+00 6.529628965756199221e+00 7.056819465954681903e+00 4.513812885859040946e+00
1.728363101188909789e+00 3.603757430046280685e+00 1.090195472820187028e+01 7.963862526468916680e-01 2.692987063260886771e+01 6.985549986516509727e-03 3.244926509291571648e+01 1.188280680922589906e-03 8.127054756663991242e+00 6.588005349979809466e+00 7.059106391341455122e+00 4.520522464273108554e+00
1.683781678624890032e+00 3.895337617520975737e+00 1.228665317148990255e+01 7.699918481654882685e-01 2.726905509488393164e+01 8.771877547564527547e-03 3.752064902130303636e+01 1.250078719919728168e-03 8.095622561683335050e+00 6.558103271132150525e+00 7.128072996175056630e+00 4.515111203219772662e+00
1.554397066634162439e+00 7.767939429904602733e+00 1.095253440675911172e+01 7.390657389726327242e-01 3.039626745133479346e+01 3.653876109637573455e-04 3.340742221443442794e+00 5.128123360292676392e-04 7.952511329760490355e+00 6.378347570884443485e+00 7.027895892823572410e+00 4.503242876129565531e+00
1.586668500892050027e+00 5.766196893883869024e+00 1.207235984783458704e+01 7.849632192443108947e-01 2.855001685712057480e+01 9.030749545697972294e-03 2.163320940522459779e+01 6.407272911985952999e-04 8.021543501197399451e+00 6.488102332928800564e+00 7.037488108955546551e+00 4.523603493388538510e+00
1.798120956292788897e+00 5.249937351016260578e+00 1.041169876571890107e+01 7.367142429249691205e-01 3.156760440200203277e+01 3.534842582498379238e-03 2.564928193167864023e+01 1.807098207025977996e-03 8.025257250083413396e+00 6.375868743721611054e+00 7.119566966337352198e+00 4.538297578707137347e+00
9.024276175741809958e-01 2.446627840871300918e+00 1.236971000418348154e+01 7.791182182264840828e-01 2.947945552544799241e+01 1.686733352485563896e-03 3.046442695435554171e+01 1.265682437938397747e-03 8.217704179134035058e+00 6.466833946989449800e+00 7.070103633185361502e+00 4.520006714394966707e+00
1.658006278161868741e+00 5.851162971205448926e+00 9.927441836182138601e+00 7.977829162812961616e-01 2.811296691747195808e+01 8.246894960596573912e-03 2.442420783015853658e+01 2.630168990033430673e-03 7.997634641879002970e+00 6.506011819393094697e+00 7.077350818020924805e+00 4.513206767885559856e+00
1.685171113535910203e+00 7.516006547334572296e+00 1.223189219296880026e+01 7.905975887115298528e-01 3.206182553294935644e+01 3.385484133093740692e-04 3.276112846593502326e+01 4.835212241154052647e-04 8.008768583988601364e+00 6.297453218166147337e+00 7.090106511845515769e+00 4.519385318019853770e+00
1.981798703281984375e+00 7.595717836700453418e+00 9.580564399915784790e+00 7.472359374327900428e-01 2.759599204455204102e+01 5.865660953896160816e-03 1.629047188995874151e+01 2.191269977185988840e-03 7.650145948680563635e+00 6.511687862884432576e+00 7.051499005983099977e+00 4.512106222816205658e+00
1.564071228211852072e+00 1.083737647880339772e+01 1.013158917332322240e+01 7.883174736609590560e-01 2.833091030721265469e+01 1.022879176709473419e-02 3.288904973492349626e+01 2.665615611216117734e-03 7.935964153409845068e+00 6.495453126191215176e+00 7.095806588258469105e+00 4.542136745142927978e+00
1.774642039738394628e+00 9.423234220680132722e+00 1.154930064288638292e+01 7.668220515725681086e-01 3.099131832150096244e+01 2.918410908374463944e-02 5.231740352845076991e+00 9.568733028365848951e-05 7.987940088337307287e+00 6.409998516843725014e+00 6.997123756933266492e+00 4.537836049455467702e+00
1.509046898652645075e+00 2.711977596295506832e+00 1.260328979335045219e+01 7.344253356432867141e-01 2.980757037996745851e+01 1.069040900595115938e-02 2.765682669207241418e+01 1.048227070870731909e-03 8.122468772858187691e+00 6.429544945147107171e+00 7.070905527741103924e+00 4.513880738463630138e+00
4.854886841093982164e-01 1.031437348002564924e+01 1.251671732665936077e+01 7.817024124203343360e-01 3.043436320923729710e+01 8.906158784938110126e-03 3.017342341790127058e+00 1.371924919140696285e-04 7.960038235161885467e+00 6.377831609552874426e+00 7.021914528439474168e+00 4.510757637576316981e+00
1.516508623050649707e+00 5.734837291780504609e-01 1.177559892062725844e+01 7.244016152102090711e-01 2.870541828619668223e+01 1.479775125796403863e-02 3.193072399251774485e+01 5.844448086921798236e-03 8.289165579146711593e+00 6.493495205217787003e+00 7.071076491614441295e+00 4.528788555096474155e+00
1.807835858183703293e+00 3.980521094557953887e+00 9.784076960591292504e+00 7.472686441822282699e-01 2.709452026806836500e+01 5.369726286039879296e-03 1.851665373974490691e+01 5.558256546498096477e-04 7.937433890993922603e+00 6.635345916692788393e+00 7.065422129319077982e+00 4.524515096183979068e+00
1.576685634569941596e+00 4.733926165341850734e+00 1.017213603029312097e+01 7.132252633717413026e-01 2.968245196560359034e+01 6.996393583809898918e-03 7.382537850238825250e+00 1.566278993443595124e-03 7.917018739817006434e+00 6.439536566252009209e+00 7.031841982154215742e+00 4.521247354505032234e+00
1.975318418656359487e+00 1.878746403189628600e+00 1.218402394192925087e+01 6.409561833326775648e-01 2.849188389110230446e+01 3.093055590805811003e-04 2.860664202423566493e+01 1.071357090968778078e-03 8.116617647800318025e+00 6.501805960407804008e+00 7.086631232478278974e+00 4.524685870912104946e+00
